verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
2004499,HLK[,4Q51,2_Samuel,6,4,HLK,<M >RWN JHWH W >XJW HLK L PNJ >RWN JHWH,11 1111 1111 1 1111 111 1 111 0000 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[<M >RWN JHWH W >XJW HLK L PNJ] >RWN [JHWH]
163543,BW>[,MT,2_Samuel,6,6,JB>W,W JB>W <D GRN NKWN W JCLX <Z> >L >RWN H >LHJM W J>XZ BW KJ CMVW H BQR,,qal,wayq,W JB>W <D GRN NKWN,,<D GRN NKWN,<D GRN/ NKWN=/,to the threshing floor of Nachon,0,prep,place,inanim,det,subs,complex,factive,goal,<D,,,,,,,
2004537,BW>[,4Q51,2_Samuel,6,6,JB>W,W JB>W <D GRN NWDN W JCLX <Z> >T JDW >L >RWN H >LWHJM L >XZ BW KJ CMVW H BQR,0 0000 00 011 0000 0 0000 000 11 000 00 0000 0 001100 1 111 11 01 1000 0 000,qal,wayq,W JB>W <D G[RN] NWDN,,<D G[RN] NWDN,<D GRN/ NKWN=/,to the threshing floor of Nachon,0,prep,place,inanim,det,subs,complex,factive,goal,<D,,,,,,reconstructed?,W JB>W <D G[RN] NWDN W JCLX <Z> [>T] JDW >L >RWN H >L[WH]JM [L >XZ BW] K[J C]MVW H BQR
163619,BW>[,MT,2_Samuel,6,9,JBW>,W JR> DWD >T JHWH B JWM H HW> W J>MR >JK JBW> >LJ >RWN JHWH,,qal,impf,>JK JBW> >LJ >RWN JHWH,>RWN JHWH,>LJ,>L,to me,0,prep,prps,anim,det,prsf,simple,,,>L,,,,,,,
2004620,BW>[,4Q51,2_Samuel,6,9,JBW>,W JJR> DWJD >T JHWH B JWM H HW> L >MWR >JK JBW> >LJ H >RWN W JBW> >RWN JHWH,0 0000 0000 01 1111 1 111 1 111 0 0000 111 1111 111 1 1111 1 1111 0000 0001,qal,impf,None,None,,,,,,,,,,,,,,,,,,,,W JJR> DWJD >[T JHWH B JWM H HW>] L >MWR [>JK JBW> >LJ H >RWN W JBW>] >RWN JHW[H]
2004625,BW>[,4Q51,2_Samuel,6,9,JBW>,W JJR> DWJD >T JHWH B JWM H HW> L >MWR >JK JBW> >LJ H >RWN W JBW> >RWN JHWH,0 0000 0000 01 1111 1 111 1 111 0 0000 111 1111 111 1 1111 1 1111 0000 0001,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,,W JJR> DWJD >[T JHWH B JWM H HW>] L >MWR [>JK JBW> >LJ H >RWN W JBW>] >RWN JHW[H]
163628,SWR[,MT,2_Samuel,6,10,HSJR,W L> >BH DWD L HSJR >LJW >T >RWN JHWH <L <JR DWD W JVHW DWD BJT <BD_>DWM H GTJ,,hif,infc,L HSJR >LJW >T >RWN JHWH <L <JR DWD,,>LJW,>L,to him,0,prep,prps,anim,det,prsf,simple,,,>L,,,,,,,
163628,SWR[,MT,2_Samuel,6,10,HSJR,W L> >BH DWD L HSJR >LJW >T >RWN JHWH <L <JR DWD W JVHW DWD BJT <BD_>DWM H GTJ,,hif,infc,L HSJR >LJW >T >RWN JHWH <L <JR DWD,,<L <JR DWD,<L <JR/ DWD==/,,0,prep,pers,anim,det,subs,complex,,,<L,,,,,,,
2004634,SWR[,4Q51,2_Samuel,6,10,HSJR,W LW> >BH DWJD L HSJR >LJW >T >RWN BRJT JHWH >L <JR DWJD W JVHW DWJD L BJT <WBD >DWM H GTJ,1 111 111 1111 1 1111 1011 11 1111 1111 1111 11 111 1111 1 1111 1111 1 111 1111 0011 1 111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,,[W LW> >BH DWJD L HSJR >]L[JW >T >RWN BRJT JHWH >L <JR DWJD W JVHW DWJD L BJT <WBD] >D[WM H GTJ]
163686,HLK[,MT,2_Samuel,6,12,JLK,W JGD L MLK DWD L >MR BRK JHWH >T BJT <BD_>DM W >T KL >CR LW B <BWR >RWN H >LHJM W JLK DWD W J<L >T >RWN H >LHJM M BJT <BD_>DM <JR DWD B FMXH,,qal,wayq,W JLK DWD,DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
163689,<LH[,MT,2_Samuel,6,12,J<L,W JGD L MLK DWD L >MR BRK JHWH >T BJT <BD_>DM W >T KL >CR LW B <BWR >RWN H >LHJM W JLK DWD W J<L >T >RWN H >LHJM M BJT <BD_>DM <JR DWD B FMXH,,hif,wayq,W J<L >T >RWN H >LHJM M BJT <BD_>DM <JR DWD B FMXH,,<JR DWD,<JR/ DWD==/,,0,vc,pers,anim,det,subs,complex,,,,,,,,,,
2004699,CWB[,4Q51,2_Samuel,6,12,>CJB,W JGD L MLK DWJD BRK JHWH >T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B FMXH,1 111 1 111 1111 111 1110 01 111 1111 1111 1 11 111 111 11 1 1111 1111 1 111111 1 1111 1111 1111 11 1 1111 11 1111 1 111 1111 1 111 11 1111 1 111111 1 111 1111 1111 111 1111 1 1000,hif,impf,None,None,,,,,,,,,,,,,,,,,,,,[W JGD L MLK DWJD BRK JHW]H >[T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B F]MXH
2004706,HLK[,4Q51,2_Samuel,6,12,JLK,W JGD L MLK DWJD BRK JHWH >T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B FMXH,1 111 1 111 1111 111 1110 01 111 1111 1111 1 11 111 111 11 1 1111 1111 1 111111 1 1111 1111 1111 11 1 1111 11 1111 1 111 1111 1 111 11 1111 1 111111 1 111 1111 1111 111 1111 1 1000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,,[W JGD L MLK DWJD BRK JHW]H >[T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B F]MXH
2004709,<LH[,4Q51,2_Samuel,6,12,J<L,W JGD L MLK DWJD BRK JHWH >T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B FMXH,1 111 1 111 1111 111 1110 01 111 1111 1111 1 11 111 111 11 1 1111 1111 1 111111 1 1111 1111 1111 11 1 1111 11 1111 1 111 1111 1 111 11 1111 1 111111 1 111 1111 1111 111 1111 1 1000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,,[W JGD L MLK DWJD BRK JHW]H >[T BJT <WBD >DWM W >T KWL >CR LW B <BWR >RWN H >LWHJM W J>MR DWJD >CJB >T H BRKH >L BJTJ W JLK DWJD W J<L >T >RWN H >LWHJM M BJT <WBD >DWM <JR DWJD B F]MXH
163704,Y<D[,MT,2_Samuel,6,13,Y<DW,W JHJ KJ Y<DW NF>J >RWN JHWH CCH Y<DJM W JZBX CWR W MRJ>,,qal,perf,KJ Y<DW NF>J >RWN JHWH CCH Y<DJM,NF>J >RWN JHWH,no complement,no complement,,,,,,,,,,,,,,,,,,
2004726,Y<D[,4Q51,2_Samuel,6,13,Y<DW,W HJH KJ Y<DW NWF>J >RWN JHWH CB<H XBLJM W JZBX DWJD CB<H PRJM W CB<H >JLJM,0 000 11 1111 11111 1111 1111 1111 11111 1 1111 1111 0011 0000 0 0001 11111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,W HJH [KJ Y<DW NWF>J >RWN JHWH CB<H XBLJM W JZBX DWJD] CB[<H] PRJM W CB<[H >JLJM]
163735,<LH[,MT,2_Samuel,6,15,M<LJM,W DWD W KL BJT JFR>L M<LJM >T >RWN JHWH B TRW<H W B QWL CWPR,,hif,ptca,W DWD W KL BJT JFR>L M<LJM >T >RWN JHWH B TRW<H W B QWL CWPR,DWD W KL BJT JFR>L,no complement,no complement,,,,,,,,,,,,,,,,,,
163749,BW>[,MT,2_Samuel,6,16,B>,W HJH >RWN JHWH B> <JR DWD W MJKL BT C>WL NCQPH B<D H XLWN W TR> >T H MLK DWD MPZZ W MKRKR L PNJ JHWH W TBZ LW B LBH,,qal,perf,>RWN JHWH B> <JR DWD,>RWN JHWH,<JR DWD,<JR/ DWD==/,,0,vc,pers,anim,det,subs,complex,,,,,,,,,,
2004777,BW>[,4Q51,2_Samuel,6,16,B>,W JHJ >RWN JHWH B> <D <JR DWJD W MJKL BT C>WL NCQPH B<D H XLWN W TR> >T H MLK DWJD MPZZ W MKRKR L PNJ JHWH W TBZ LW B LBB,0 000 1111 1111 11 11 111 1111 1 1111 11 1111 11111 111 1 1011 1 100 11 1 111 1111 1111 1 11111 1 111 1111 1 111 11 1 111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,,W JHJ [>RWN JHWH B> <D <JR DWJD W MJKL BT C>WL NCQPH B<D H X]L[WN W T]R> [>T H MLK DWJD MPZZ W MKRKR L PNJ JHWH W TBZ LW B LBB]
163778,BW>[,MT,2_Samuel,6,17,JB>W,W JB>W >T >RWN JHWH W JYGW >TW B MQWMW B TWK H >HL >CR NVH LW DWD W J<L DWD <LWT L PNJ JHWH W CLMJM,,hif,wayq,W JB>W >T >RWN JHWH,,no complement,no complement,,,,,,,,,,,,,,,,,,
163796,<LH[,MT,2_Samuel,6,17,J<L,W JB>W >T >RWN JHWH W JYGW >TW B MQWMW B TWK H >HL >CR NVH LW DWD W J<L DWD <LWT L PNJ JHWH W CLMJM,,hif,wayq,W J<L DWD <LWT L PNJ JHWH W CLMJM,DWD,L PNJ JHWH,L PNH/ JHWH/,,0,prep,pers,anim,det,subs,complex,,,L,,,,,,,
2004826,<LH[,4Q51,2_Samuel,6,17,J<L,W JBJ>W >T >RWN JHWH W JYGW >TW B MQWMW B TWK H >HL >CR NVH LW DWJD W J<L DWJD <WLWT L PNJ JHWH W CLMJM,1 00000 00 1111 1111 1 1111 111 1 11111 1 111 1 111 111 111 11 1100 0 000 0000 00111 1 111 1111 1 11111,hif,wayq,W J<L DWJD <WLWT L PNJ JHWH W CLMJM,DWJD,L PNJ JHWH,,,0,,,,,,,,,L,,,,,,,[W] JBJ>W >T [>RWN JHWH W JYGW >TW B MQWMW B TWK H >HL >CR NVH LW DW]JD W J<L DWJD <W[LWT L PNJ JHWH W CLMJM]
163808,<LH[,MT,2_Samuel,6,18,H<LWT,W JKL DWD M H<LWT H <WLH W H CLMJM W JBRK >T H <M B CM JHWH YB>WT,,hif,infc,M H<LWT H <WLH W H CLMJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
2004839,<LH[,4Q51,2_Samuel,6,18,H<LWT,W JKL DWJD M H<LWT H <WLWT W JBRK >T H <M B CM JHWH,1 111 1111 1 11111 1 11111 1 1110 00 0 01 1 11 1111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,,[W JKL DWJD M H<LWT H <WLWT W JBR]K >T H <[M B CM JHWH]
163851,HLK[,MT,2_Samuel,6,19,JLK,W JXLQ L KL H <M L KL HMWN JFR>L L M >JC W <D >CH L >JC XLT LXM >XT W >CPR >XD W >CJCH >XT W JLK KL H <M >JC L BJTW,,qal,wayq,W JLK KL H <M >JC L BJTW,KL H <M,L BJTW,L BJT/,,0,prep,,,det,subs,simple,,,L,,,,,,,
163859,CWB[,MT,2_Samuel,6,20,JCB,W JCB DWD L BRK >T BJTW W TY> MJKL BT C>WL L QR>T DWD W T>MR MH NKBD H JWM MLK JFR>L >CR NGLH H JWM L <JNJ >MHWT <BDJW K HGLWT NGLWT >XD H RQJM,,qal,wayq,W JCB DWD,DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
163866,JY>[,MT,2_Samuel,6,20,TY>,W JCB DWD L BRK >T BJTW W TY> MJKL BT C>WL L QR>T DWD W T>MR MH NKBD H JWM MLK JFR>L >CR NGLH H JWM L <JNJ >MHWT <BDJW K HGLWT NGLWT >XD H RQJM,,qal,wayq,W TY> MJKL BT C>WL,MJKL BT C>WL,no complement,no complement,,,,,,,,,,,,,,,,,,
163882,GLH[,MT,2_Samuel,6,20,NGLH,W JCB DWD L BRK >T BJTW W TY> MJKL BT C>WL L QR>T DWD W T>MR MH NKBD H JWM MLK JFR>L >CR NGLH H JWM L <JNJ >MHWT <BDJW K HGLWT NGLWT >XD H RQJM,,nif,perf,>CR NGLH H JWM L <JNJ >MHWT <BDJW,,L <JNJ >MHWT <BDJW,L <JN/ >MH/ <BD/,,0,prep,,,det,subs,complex,,,L,,,,,,,
163890,GLH[,MT,2_Samuel,6,20,HGLWT,W JCB DWD L BRK >T BJTW W TY> MJKL BT C>WL L QR>T DWD W T>MR MH NKBD H JWM MLK JFR>L >CR NGLH H JWM L <JNJ >MHWT <BDJW K HGLWT NGLWT >XD H RQJM,,nif,infc,K HGLWT NGLWT >XD H RQJM,NGLWT >XD H RQJM,no complement,no complement,,,,,,,,,,,,,,,,,,
163891,GLH[,MT,2_Samuel,6,20,NGLWT,W JCB DWD L BRK >T BJTW W TY> MJKL BT C>WL L QR>T DWD W T>MR MH NKBD H JWM MLK JFR>L >CR NGLH H JWM L <JNJ >MHWT <BDJW K HGLWT NGLWT >XD H RQJM,,nif,ptca,K HGLWT NGLWT >XD H RQJM,NGLWT >XD H RQJM,no complement,no complement,,,,,,,,,,,,,,,,,,
163966,NWX[,MT,2_Samuel,7,1,HNJX,W JHJ KJ JCB H MLK B BJTW W JHWH HNJX LW M SBJB M KL >JBJW,,hif,perf,W JHWH HNJX LW M SBJB M KL >JBJW,JHWH,LW,L,,0,prep,,,det,,simple,,,L,,,,,,,
164007,HLK[,MT,2_Samuel,7,3,LK,W J>MR NTN >L H MLK KL >CR B LBBK LK <FH KJ JHWH <MK,,qal,impv,LK,,no complement,no complement,,,,,,,,,,,,,,,,,,
164027,HLK[,MT,2_Samuel,7,5,LK,LK W >MRT >L <BDJ >L DWD KH >MR JHWH H >TH TBNH LJ BJT L CBTJ,,qal,impv,LK,,no complement,no complement,,,,,,,,,,,,,,,,,,
164066,HLK[,MT,2_Samuel,7,6,MTHLK,KJ L> JCBTJ B BJT L M JWM H<LTJ >T BNJ JFR>L M MYRJM W <D H JWM H ZH W >HJH MTHLK B >HL W B MCKN,,hit,ptca,W >HJH MTHLK B >HL W B MCKN,,B >HL W B MCKN,B >HL/ W B MCKN/,,0,prep + prep,,,det,subs,complex,,,B,B,,,,,,
2004860,<LH[,4Q51,2_Samuel,7,6,H<LTJ,KJ LW> JCBTJ B BJT L M JWM H<LTJ >T BNJ JFR>L M >RY MYRJM W <D H JWM H ZH W >HJH MTHLK B >HL W B MCKN,11 111 11111 1 111 1 1 111 11111 11 111 11111 1 111 11110 1 11 1 111 1 11 1 1111 11111 1 111 1 1 1111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,,[KJ LW> JCBTJ B BJT L M JWM H<LTJ >T BNJ JFR>L M >RY MYRJ]M [W <D H JWM H ZH W >HJH MTHLK B >HL W B MCKN]
2004875,HLK[,4Q51,2_Samuel,7,6,MTHLK,KJ LW> JCBTJ B BJT L M JWM H<LTJ >T BNJ JFR>L M >RY MYRJM W <D H JWM H ZH W >HJH MTHLK B >HL W B MCKN,11 111 11111 1 111 1 1 111 11111 11 111 11111 1 111 11110 1 11 1 111 1 11 1 1111 11111 1 111 1 1 1111,hit,ptca,None,None,,,,,,,,,,,,,,,,,,,,[KJ LW> JCBTJ B BJT L M JWM H<LTJ >T BNJ JFR>L M >RY MYRJ]M [W <D H JWM H ZH W >HJH MTHLK B >HL W B MCKN]
164075,HLK[,MT,2_Samuel,7,7,HTHLKTJ,B KL >CR HTHLKTJ B KL BNJ JFR>L H DBR DBRTJ >T >XD CBVJ JFR>L >CR YWJTJ L R<WT >T <MJ >T JFR>L L >MR LMH L> BNJTM LJ BJT >RZJM,,hit,perf,>CR HTHLKTJ B KL BNJ JFR>L,,B KL BNJ JFR>L,B KL/ BN/ JFR>L/,,0,prep,"pers,gens,topo",,det,subs,complex,,,B,,,,,,,
2004885,HLK[,4Q51,2_Samuel,7,7,HTHLKTJ,B KWL >CR HTHLKTJ B KWL BNJ JFR>L H DBR DBRTJ >T >XD CBVJ JFR>L,1 111 111 1110000 1 111 111 11111 1 111 11111 11 111 1111 11110,hit,perf,None,None,,,,,,,,,,,,,,,,,,,,[B KWL >CR HTH]LKTJ [B KWL BNJ JFR>L H DBR DBRTJ >T >XD CBVJ JFR>]L
164137,HLK[,MT,2_Samuel,7,9,HLKT,W >HJH <MK B KL >CR HLKT W >KRTH >T KL >JBJK M PNJK W <FTJ LK CM GDWL K CM H GDLJM >CR B >RY,,qal,perf,>CR HLKT,,no complement,no complement,,,,,,,,,,,,,,,,,,
164198,NWX[,MT,2_Samuel,7,11,HNJXTJ,W L MN H JWM >CR YWJTJ CPVJM <L <MJ JFR>L W HNJXTJ LK M KL >JBJK W HGJD LK JHWH KJ BJT J<FH LK JHWH,,hif,perf,W HNJXTJ LK M KL >JBJK,,LK,L,,0,prep,,,det,,simple,,,L,,,,,,,
164275,SWR[,MT,2_Samuel,7,15,HSRTJ,W XSDJ L> JSWR MMNW K >CR HSRTJ M <M C>WL >CR HSRTJ M L PNJK,,hif,perf,K >CR HSRTJ M <M C>WL,,M <M C>WL,MN <M C>WL=/,,0,prep + prep,pers,anim,det,nmpr,simple,,,MN,<M,,,,,,
164280,SWR[,MT,2_Samuel,7,15,HSRTJ,W XSDJ L> JSWR MMNW K >CR HSRTJ M <M C>WL >CR HSRTJ M L PNJK,,hif,perf,>CR HSRTJ M L PNJK,,M L PNJK,MN L PNH/,,0,prep + prep,,,det,subs,simple,,,MN,L,,,,,,
164317,BW>[,MT,2_Samuel,7,18,JB>,W JB> H MLK DWD W JCB L PNJ JHWH W J>MR MJ >NKJ >DNJ JHWH W MJ BJTJ KJ HBJ>TNJ <D HLM,,qal,wayq,W JB> H MLK DWD,H MLK DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
164336,BW>[,MT,2_Samuel,7,18,HBJ>TNJ,W JB> H MLK DWD W JCB L PNJ JHWH W J>MR MJ >NKJ >DNJ JHWH W MJ BJTJ KJ HBJ>TNJ <D HLM,,hif,perf,KJ HBJ>TNJ <D HLM,,<D HLM,<D HLM,,0,prep,,,det,,simple,,,<D,,,,,,,
164425,HLK[,MT,2_Samuel,7,23,HLKW,W MJ K <MK K JFR>L GWJ >XD B >RY >CR HLKW >LHJM L PDWT LW L <M W L FWM LW CM W L <FWT LKM H GDWLH W NR>WT L >RYK M PNJ <MK >CR PDJT LK M MYRJM GWJM W >LHJW,,qal,perf,>CR HLKW >LHJM,>LHJM,no complement,no complement,,,,,,,,,,,,,,,,,,
2004915,HLK[,4Q51,2_Samuel,7,23,HWLJK,W MJ K <MK K JFR>L GWJ >XR B >RY >CR HWLJK >TW >LWHJM L PDWT LW L <M L FWM LK CM W L <FWT GDLWT W NWR>WT L GRC M PNJ <MK >CR PDJT LK M MYRJM GWJM W >HLJM,1 11 1 111 1 11111 111 111 1 111 111 11111 111 000111 1 1111 11 1 11 1 111 11 11 1 1 1000 01111 1 111111 1 111 0 001 111 111 1111 11 1 11111 1111 0 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,,[W MJ K <MK K JFR>L GWJ >XR B >RY >CR HWLJK >TW] >LW[HJM L PDWT LW L <M L FWM LK CM W L <]FWT G[DLWT W NWR>WT L GRC] M PN[J <MK >CR PDJT LK M MYRJM GWJM] W >HLJM
164523,GLH[,MT,2_Samuel,7,27,GLJTH,KJ >TH JHWH YB>WT >LHJ JFR>L GLJTH >T >ZN <BDK L >MR BJT >BNH LK <L KN MY> <BDK >T LBW L HTPLL >LJK >T H TPLH H Z>T,,qal,perf,KJ >TH GLJTH >T >ZN <BDK,>TH,no complement,no complement,,,,,,,,,,,,,,,,,,
2005014,GLH[,4Q51,2_Samuel,7,27,GLJTH,KJ >TH JHWH YB>WT >LWHJ JFR>L GLJTH >T >ZN <BDK L BNWT LW BJT <L KN MY> <BDK >T LBW L HTPLL >LJK >T H TPLH H Z>T,11 111 1111 00000 00000 00111 11111 11 111 1111 1 1111 11 111 11 11 110 0000 00 000 0 00111 1111 11 1 1111 1 111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,[KJ >TH JHWH] YB>WT >LWHJ JF[R>L GLJTH >T >ZN <BDK L BNWT LW BJT <L KN MY]> <BDK >T LBW L HT[PLL >LJK >T H TPLH H Z>T]
164658,HLK[,MT,2_Samuel,8,3,LKTW,W JK DWD >T HDD<ZR BN RXB MLK YWBH B LKTW L HCJB JDW B NHR,,qal,infc,B LKTW,,no complement,no complement,,,,,,,,,,,,,,,,,,
164660,CWB[,MT,2_Samuel,8,3,HCJB,W JK DWD >T HDD<ZR BN RXB MLK YWBH B LKTW L HCJB JDW B NHR,,hif,infc,L HCJB JDW B NHR,,B NHR,B NHR/ PRT/,,0,prep,topo,inanim,det,subs,complex,,,B,,,,,,,
2005143,CWB[,4Q51,2_Samuel,8,3,HCJB,W JK DWJD >T HDD<ZR BN RXB MLK YWBH B LKTW L HCJB JDW B NHR PRT,1 11 1111 11 111111 00 000 111 1111 1 1111 1 1111 111 1 111 111,hif,infc,L HCJB JDW B NHR PRT,,B NHR PRT,,,0,,,,,,,,,B,,,,,,,[W JK DWJD >T HDD<ZR] BN RXB [MLK YWBH B LKTW L HCJB JDW B NHR PRT]
164692,BW>[,MT,2_Samuel,8,5,TB>,W TB> >RM DMFQ L <ZR L HDD<ZR MLK YWBH W JK DWD B >RM <FRJM W CNJM >LP >JC,,qal,wayq,W TB> >RM DMFQ,>RM DMFQ,no complement,no complement,,,,,,,,,,,,,,,,,,
164735,HLK[,MT,2_Samuel,8,6,HLK,W JFM DWD NYBJM B >RM DMFQ W THJ >RM L DWD L <BDJM NWF>J MNXH W JC< JHWH >T DWD B KL >CR HLK,,qal,perf,>CR HLK,,no complement,no complement,,,,,,,,,,,,,,,,,,
2005222,HLK[,4Q51,2_Samuel,8,6,HLK,W JFM DWJD NYBJM B >RM DMFQ W THJ >RM L DWJD <BDJM NWF>J MNXH W JC< JHWH >T DWJD B KWL >CR HLK,1 111 1111 11111 1 111 1111 1 111 111 1 1100 00000 11111 1111 1 111 1111 11 1111 1 111 111 111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,[W JFM DWJD NYBJM B >RM DMFQ W THJ >RM L DW]JD <BDJM [NWF>J MNXH W JC< JHWH >T DWJD B KWL >CR HLK]
164749,BW>[,MT,2_Samuel,8,7,JBJ>M,W JQX DWD >T CLVJ H ZHB >CR HJW >L <BDJ HDD<ZR W JBJ>M JRWCLM,,hif,wayq,W JBJ>M JRWCLM,,JRWCLM,JRWCLM/,,0,vc,topo,inanim,det,nmpr,simple,,,,,,,,,,
2005237,BW>[,4Q51,2_Samuel,8,7,JBJ>M,W JQX DWJD >T CLVJ H ZHB >CR HJW <L <BDJ HDD<ZR W JBJ>M JRWCLJM GM >WTM LQX >XR CWCQ MLK MYRJM B <LWTW >L JRWCLJM B JMJ RXB<M BN CLWMH,1 100 0000 01 1111 1 111 111 111 11 1111 111111 1 11111 1111010 00 0000 011 111 1111 111 11111 1 00000 00 0011111 0 000 00000 00 00011,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,,[W J]QX DWJD >[T CLVJ H ZHB >CR HJW <L <BDJ HDD<ZR W JBJ>M JRWC]L[J]M GM >WTM L[QX >XR CWCQ MLK MYRJM B] <LWTW >L JR[WCLJM] B JMJ RXB<M BN CLW[MH]
2005247,<LH[,4Q51,2_Samuel,8,7,<LWTW,W JQX DWJD >T CLVJ H ZHB >CR HJW <L <BDJ HDD<ZR W JBJ>M JRWCLJM GM >WTM LQX >XR CWCQ MLK MYRJM B <LWTW >L JRWCLJM B JMJ RXB<M BN CLWMH,1 100 0000 01 1111 1 111 111 111 11 1111 111111 1 11111 1111010 00 0000 011 111 1111 111 11111 1 00000 00 0011111 0 000 00000 00 00011,qal,infc,None,None,,,,,,,,,,,,,,,,,,,,[W J]QX DWJD >[T CLVJ H ZHB >CR HJW <L <BDJ HDD<ZR W JBJ>M JRWC]L[J]M GM >WTM L[QX >XR CWCQ MLK MYRJM B] <LWTW >L JR[WCLJM] B JMJ RXB<M BN CLW[MH]
164871,CWB[,MT,2_Samuel,8,13,CBW,W J<F DWD CM B CBW M HKWTW >T >RM B GJ>_MLX CMWNH <FR >LP,,qal,infc,B CBW,,no complement,no complement,,,,,,,,,,,,,,,,,,
164906,HLK[,MT,2_Samuel,8,14,HLK,W JFM B >DWM NYBJM B KL >DWM FM NYBJM W JHJ KL >DWM <BDJM L DWD W JWC< JHWH >T DWD B KL >CR HLK,,qal,perf,>CR HLK,,no complement,no complement,,,,,,,,,,,,,,,,,,
165069,BW>[,MT,2_Samuel,9,6,JB>,W JB> MPJBCT BN JHWNTN BN C>WL >L DWD W JPL <L PNJW W JCTXW W J>MR DWD MPJBCT W J>MR HNH <BDK,,qal,wayq,W JB> MPJBCT BN JHWNTN BN C>WL >L DWD,MPJBCT BN JHWNTN BN C>WL,>L DWD,>L DWD==/,,0,prep,pers,anim,det,nmpr,simple,,,>L,,,,,,,
165078,NPL[,MT,2_Samuel,9,6,JPL,W JB> MPJBCT BN JHWNTN BN C>WL >L DWD W JPL <L PNJW W JCTXW W J>MR DWD MPJBCT W J>MR HNH <BDK,,qal,wayq,W JPL <L PNJW,,<L PNJW,<L PNH/,,0,prep,,,det,subs,simple,,,<L,,,,,,,
165107,CWB[,MT,2_Samuel,9,7,HCBTJ,W J>MR LW DWD >L TJR> KJ <FH ><FH <MK XSD B <BWR JHWNTN >BJK W HCBTJ LK >T KL FDH C>WL >BJK W >TH T>KL LXM <L CLXNJ TMJD,,hif,perf,W HCBTJ LK >T KL FDH C>WL >BJK,,LK,L,,0,prep,,,det,,simple,,,L,,,,,,,
165128,PNH[,MT,2_Samuel,9,8,PNJT,W JCTXW W J>MR MH <BDK KJ PNJT >L H KLB H MT >CR KMWNJ,,qal,perf,KJ PNJT >L H KLB H MT,,>L H KLB H MT,>L H KLB/ H MWT[,,0,prep,,,det,subs,complex,,,>L,,,,,,,
2005280,PNH[,4Q51,2_Samuel,9,8,PNJT,W JCTXW W J>MR MH <BDK KJ PNJT >L H KLB H MT >CR KMWNJ,1 11111 1 1111 11 1111 11 1111 11 1 111 1 00 111 11111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,[W JCTXW W J>MR MH <BDK KJ PNJT >L H KLB H] MT [>CR KMWNJ]
165172,BW>[,MT,2_Samuel,9,10,HB>T,W <BDT LW >T H >DMH >TH W BNJK W <BDJK W HB>T W HJH L BN >DNJK LXM W >KLW W MPJBCT BN >DNJK J>KL TMJD LXM <L CLXNJ W L YJB> XMCH <FR BNJM W <FRJM <BDJM,,hif,perf,W HB>T,,no complement,no complement,,,,,,,,,,,,,,,,,,
