verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
53088,<LH[,MT,Leviticus,2,12,J<LW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXX,,qal,impf,W >L H MZBX L> J<LW L RJX NJXX,,>L H MZBX,>L H MZBX/,to the altar,0,prep,obj,inanim,det,subs,simple,factive,goal,>L,,,,,
53088,<LH[,MT,Leviticus,2,12,J<LW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXX,,qal,impf,W >L H MZBX L> J<LW L RJX NJXX,,L RJX NJXX,L RJX/ NJXX/,for a soothing fragrance,0,prep,other,inanim,und,subs,complex,factive,other,L,,,,,
1967116,QRB[,4Q24,Leviticus,2,12,TQRJBW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXWX,1011 11111 111111 111 1 1111 1 11 1 1111 11 1111 0 000 00000,hif,impf,TQRJBW >TM L JHWH,,L JHWH,,to Yahweh,0,prep,pers,anim,det,nmpr,simple,,,L,,,,reconstructed,[Q]R[BN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW] L RJX NJXWX
1967125,<LH[,4Q24,Leviticus,2,12,J<LW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXWX,1011 11111 111111 111 1 1111 1 11 1 1111 11 1111 0 000 00000,qal,impf,W >L H MZBX L> J<LW L RJX NJXWX,,>L H MZBX,,to the altar,0,prep,obj,inanim,det,subs,simple,,,>L,L,,,reconstructed,[Q]R[BN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW] L RJX NJXWX
1967125,<LH[,4Q24,Leviticus,2,12,J<LW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXWX,1011 11111 111111 111 1 1111 1 11 1 1111 11 1111 0 000 00000,qal,impf,W >L H MZBX L> J<LW L RJX NJXWX,,L RJX NJXWX,L RJX/ NJXX/,for a soothing fragrance,0,prep,other,inanim,und,subs,complex,factive,other,L,,,,reconstructed?,[Q]R[BN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW] L RJX NJXWX
53112,QRB[,MT,Leviticus,2,13,TQRJB,W KL QRBN MNXTK B MLX TMLX W L> TCBJT MLX BRJT >LHJK M <L MNXTK <L KL QRBNK TQRJB MLX,,hif,impf,<L KL QRBNK TQRJB MLX,,<L KL QRBNK,<L KL/ QRBN/,with all your offerings,0,prep,obj,inanim,det,subs,complex,factive,other,<L,,,,,
1967149,QRB[,4Q24,Leviticus,2,13,TQRJB,W KL QRBN MNXTK B MLX TMLX W L> TCBJT MLX BRJT >LHJK M <L MNXTK <L KL QRBNK TQRJB MLX,0 01 1111 11111 1 111 0000 1 11 11111 111 1111 11111 0 00 00000 00 00 00111 00000 000,hif,impf,<L KL QR[BNK] TQRJB MLX,,<L KL QR[BNK],<L KL/ QRBN/,with all your offerings,0,prep,obj,inanim,det,subs,complex,factive,other,<L,,,,,W K[L QRBN MNXTK B MLX] TMLX [W L> TCBJT MLX BRJT >LHJK] M <L MNXTK <L KL QR[BNK] TQRJB MLX
53116,QRB[,MT,Leviticus,2,14,TQRJB,W >M TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C GRF KRML TQRJB >T MNXT BKWRJK,,hif,impf,W >M TQRJB MNXT BKWRJM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
53128,QRB[,MT,Leviticus,2,14,TQRJB,W >M TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C GRF KRML TQRJB >T MNXT BKWRJK,,hif,impf,>BJB GRF KRML TQRJB >T MNXT BKWRJK,,no complement,no complement,,,,,,,,,,,,,,,,
1967154,QRB[,4Q24,Leviticus,2,14,TQRJB,W KJ TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C GRF KRML TQRJB >T MNXT BKWRJK,0 00 00000 0000 000000 0 0000 0000 0000 0 00 011 1111 11111 11 0000 001111,hif,impf,W KJ TQRJB MNXT BKWRJM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,W KJ TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C G[RF KRML TQRJB >T] MNXT BK[WRJK]
1967165,QRB[,4Q24,Leviticus,2,14,TQRJB,W KJ TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C GRF KRML TQRJB >T MNXT BKWRJK,0 00 00000 0000 000000 0 0000 0000 0000 0 00 011 1111 11111 11 0000 001111,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,W KJ TQRJB MNXT BKWRJM L JHWH >BJB QLWJ B >C G[RF KRML TQRJB >T] MNXT BK[WRJK]
53175,QRB[,MT,Leviticus,3,1,JQRJBNW,W >M ZBX CLMJM QRBNW >M MN H BQR HW> MQRJB >M ZKR >M NQBH TMJM JQRJBNW L PNJ JHWH,,hif,impf,TMJM JQRJBNW L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,factive,goal,L PNH/,,,,,
1967211,QRB[,4Q24,Leviticus,3,1,MQRJB,W >M ZBX CLMJM QRBNW L JHWH >M MN H BQR HW> MQRJB >M ZKR,1 11 110 00000 00000 0 0000 00 00 0 111 111 11111 11 111,hif,ptca,None,None,,,,,,,,,,,,,,,,,reconstructed,[W >M ZB]X CLMJM QRBNW L JHWH >M MN H [BQR HW> MQRJB >M ZKR]
1970375,QRB[,4Q26a,Leviticus,3,3,HQRJB,W HQRJB M ZBX H CLMJM >CH L JHWH >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,0 00000 0 011 1 11111 111 1 1111 11 1 111 1 1111 11 1 111 1 11 11 1 111 111 00 0 000,hif,perf,W HQRJB M ZBX H CLMJM >CH L JHWH >T H XLB H MKSH >T H QRB W >T KL H XLB,,M ZBX H CLMJM,,,0,,,,,,,,,M,,,,min excluded,W HQRJB M Z[BX H CLMJM >CH L JHWH >T H XLB H MKSH >T H QRB W >T KL H XLB >CR] <L H QRB
53254,SWR[,MT,Leviticus,3,4,JSJRNH,W >T CTJ H KLJT W >T H XLB >CR <LHN >CR <L H KSLJM W >T H JTRT <L H KBD <L H KLJWT JSJRNH,,hif,impf,<L H KLJWT JSJRNH,,no complement,no complement,,,,,,,,,,,,,,,,
53293,QRB[,MT,Leviticus,3,6,JQRJBNW,W >M MN H Y>N QRBNW L ZBX CLMJM L JHWH ZKR >W NQBH TMJM JQRJBNW,,hif,impf,TMJM JQRJBNW,,no complement,no complement,,,,,,,,,,,,,,,,
1970466,QRB[,4Q26a,Leviticus,3,6,JQRJBNW,W >M MN H Y>N QRBNW L ZBX H CLMJM L JHWH ZKR >W NQBH TMJM JQRJBNW,1 11 11 1 100 00000 0 000 0 00011 1 1111 111 11 1111 1111 1111111,hif,impf,None,None,,,,,,,,,,,,,,,,,,[W >M MN H Y]>N QRBNW L ZBX H CLM[JM L JHWH ZKR >W NQBH TMJM JQRJBNW]
53297,QRB[,MT,Leviticus,3,7,MQRJB,>M KFB HW> MQRJB >T QRBNW W HQRJB >TW L PNJ JHWH,,hif,ptca,>M KFB HW> MQRJB >T QRBNW,HW>,no complement,no complement,,,,,,,,,,,,,,,,
53301,QRB[,MT,Leviticus,3,7,HQRJB,>M KFB HW> MQRJB >T QRBNW W HQRJB >TW L PNJ JHWH,,hif,perf,W HQRJB >TW L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,factive,goal,L PNH/,,,,,
1970471,QRB[,4Q26a,Leviticus,3,7,MQRJB,>M KFB HW> MQRJB >T QRBNW W HQRJB >TW L PNJ JHWH,11 111 111 11111 11 11111 0 00000 000 0 000 0011,hif,ptca,None,None,,,,,,,,,,,,,,,,,reconstructed,[>M KFB HW> MQRJB >T QRBNW] W HQRJB >TW L PNJ JH[WH]
1970475,QRB[,4Q26a,Leviticus,3,7,HQRJB,>M KFB HW> MQRJB >T QRBNW W HQRJB >TW L PNJ JHWH,11 111 111 11111 11 11111 0 00000 000 0 000 0011,hif,perf,W HQRJB >TW L PNJ JH[WH],,L PNJ JH[WH],L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,factive,goal,L PNH/,,,,,[>M KFB HW> MQRJB >T QRBNW] W HQRJB >TW L PNJ JH[WH]
53331,QRB[,MT,Leviticus,3,9,HQRJB,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH L <MT H <YH JSJRNH W >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,,hif,perf,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH W >T H XLB W >T KL H XLB,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
53347,SWR[,MT,Leviticus,3,9,JSJRNH,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH L <MT H <YH JSJRNH W >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,,hif,impf,L <MT H <YH JSJRNH,,L <MT H <YH,L <MH/ H <YH==/,close to the backbone,0,prep,bopa,inanim,det,subs,complex,posture/not motion,location,L,,,,,
1967222,QRB[,4Q24,Leviticus,3,9,HQRJB,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH L <MT H <YH JSJRNH W >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,0 00000 0 000 0 00000 111 1 1111 1111 1 1111 11111 1 111 0 000 000000 0 00 1 000 0 0000 00 0 111 1 11 11 1 111 111 11 1 111,hif,perf,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH L <MT H <YH JSJRNH W >T H XLB H MKSH >T H QRB W >T KL H XLB,,L JHWH,,to Yahweh,0,prep,pers,anim,det,nmpr,simple,,,L,,,,reconstructed,W HQRJB M ZBX H CLMJM [>CH L JHWH XLBW H >LJH TMJMH L <MT] H <YH JSJRNH W >T [H] XLB H MKSH >T H [QRB W >T KL H XLB >CR <L H QRB]
1967238,SWR[,4Q24,Leviticus,3,9,JSJRNH,W HQRJB M ZBX H CLMJM >CH L JHWH XLBW H >LJH TMJMH L <MT H <YH JSJRNH W >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,0 00000 0 000 0 00000 111 1 1111 1111 1 1111 11111 1 111 0 000 000000 0 00 1 000 0 0000 00 0 111 1 11 11 1 111 111 11 1 111,hif,impf,L <MT H <YH JSJRNH,,[L <MT] H <YH,,close to the backbone,0,prep,bopa,inanim,det,subs,complex,,,L,,,,reconstructed,W HQRJB M ZBX H CLMJM [>CH L JHWH XLBW H >LJH TMJMH L <MT] H <YH JSJRNH W >T [H] XLB H MKSH >T H [QRB W >T KL H XLB >CR <L H QRB]
53391,SWR[,MT,Leviticus,3,10,JSJRNH,W >T CTJ H KLJT W >T H XLB >CR <LHN >CR <L H KSLJM W >T H JTRT <L H KBD <L H KLJT JSJRNH,,hif,impf,<L H KLJT JSJRNH,,no complement,no complement,,,,,,,,,,,,,,,,
53407,QRB[,MT,Leviticus,3,12,HQRJBW,W >M <Z QRBNW W HQRJBW L PNJ JHWH,,hif,perf,W HQRJBW L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,factive,goal,L PNH/,,,,,
1967301,QRB[,4Q24,Leviticus,3,12,HQRJBW,W >M <Z QRBNW W HQRJBW L PNJ JHWH,1 11 11 11111 1 111111 1 100 0000,hif,perf,W HQRJBW L PNJ JHWH,,L PNJ JHWH,,before / in front of Yahweh,0,prep,pers,anim,det,subs,complex,,,L,,,,reconstructed,[W >M <Z QRBNW W HQRJBW L P]NJ JHWH
1967331,QRB[,4Q24,Leviticus,3,14,HQRJB,W HQRJB MMNW QRBNW >CH L JHWH >T H XLB H MKSH >T H QRB W >T KL H XLB >CR <L H QRB,0 01111 1111 11111 111 1 1111 11 1 111 1 1111 11 1 111 1 11 11 1 101 111 11 1 111,hif,perf,W HQRJB MMNW QRBNW >CH L JHWH,,MMNW,,,0,,,,,,,,,MMNW,,,,reconstructed,W H[QRJB MMNW QRBNW >CH L JHWH >T H XLB H MKSH >T H QRB W >T KL H X]L[B >CR <L H QRB]
53483,SWR[,MT,Leviticus,3,15,JSJRNH,W >T CTJ H KLJT W >T H XLB >CR <LHN >CR <L H KSLJM W >T H JTRT <L H KBD <L H KLJT JSJRNH,,hif,impf,JSJRNH,,no complement,no complement,,,,,,,,,,,,,,,,
53555,QRB[,MT,Leviticus,4,3,HQRJB,>M H KHN H MCJX JXV> L >CMT H <M W HQRJB <L XV>TW >CR XV> PR BN BQR TMJM L JHWH L XV>T,,hif,perf,W HQRJB <L XV>TW PR BN BQR TMJM L JHWH L XV>T,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
2103355,QRB[,Mas1a,Leviticus,4,3,HQRJB,>M H KHN H MCJX JXV> L >CMT H <M W HQRJB <L XV>TW >CR XV> PR BN BQR TMJM L JHWH L XV>T,11 1 111 1 1111 1111 1 1111 1 11 1 10000 00 11111 111 111 11 11 111 1111 1 1111 1 1111,hif,perf,None,None,,,,,,,,,,,,,,,,,reconstructed,[>M H KHN H MCJX JXV> L >CMT H <M W H]QRJB <L [XV>TW >CR XV> PR BN BQR TMJM L JHWH L XV>T]
1969436,QRB[,4Q25,Leviticus,4,3,HQRJB,>M H KHN H MCJX JXV> L >CMT H <M W HQRJB <L XV>TW >CR XV> PR BN BQR TMJM L JHWH L XV>T,11 1 111 1 1100 0000 0 0000 1 11 1 11111 11 11111 000 001 11 11 111 1111 1 1111 1 1111,hif,perf,None,None,,,,,,,,,,,,,,,,,reconstructed,[>M H KHN H MC]JX JXV> L >CMT [H <M W HQRJB <L XV>TW] >CR XV[> PR BN BQR TMJM L JHWH L XV>T]
53569,BW>[,MT,Leviticus,4,4,HBJ>,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH W SMK >T JDW <L R>C H PR W CXV >T H PR L PNJ JHWH,,hif,perf,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH,,>L PTX >HL MW<D,>L PTX/ >HL/ MW<D/,to the entrance of the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,
2103370,BW>[,Mas1a,Leviticus,4,4,HBJ>,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH W SMK >T JDW <L R>C H PR W CXV >T H PR L PNJ JHWH,0 0000 00 0 00 00 000 000 0001 1 111 1111 1 111 11 111 11 111 1 11 0 000 00 0 00 0 000 0000,hif,perf,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH,,>L PTX >HL MW<[D],,to the entrance of the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,W HBJ> >T H PR >L PTX >HL MW<[D L PNJ JHWH W SMK >T JDW <L R>C H PR] W CXV >T H PR L PNJ JHWH
1969451,BW>[,4Q25,Leviticus,4,4,HBJ>,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH W SMK >T JDW <L R>C H PR W CXV >T H PR L PNJ JHWH,1 1111 11 1 11 11 111 111 0000 0 000 1111 0 000 00 000 01 111 1 11 1 111 11 1 11 0 000 0000,hif,perf,W HBJ> >T H PR >L PTX >HL MW<D L PNJ JHWH,,>L PTX >HL MW<D,,to the entrance of the tent of meeting,0,prep,place,inanim,det,subs,complex,,,>L,,,,reconstructed,[W HBJ> >T H PR >L PTX >HL] MW<D L PNJ [JHWH] W SMK >T JDW <[L R>C H PR W CXV >T H PR] L PNJ JHWH
53607,BW>[,MT,Leviticus,4,5,HBJ>,W LQX H KHN H MCJX M DM H PR W HBJ> >TW >L >HL MW<D,,hif,perf,W HBJ> >TW >L >HL MW<D,,>L >HL MW<D,>L >HL/ MW<D/,to the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,
