verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
186473,CWB[,MT,1_Kings,12,21,HCJB,W JB>W RXB<M JRWCLM W JQHL >T KL BJT JHWDH W >T CBV BNJMN M>H W CMNJM >LP BXWR <FH MLXMH L HLXM <M BJT JFR>L L HCJB >T H MLWKH L RXB<M BN CLMH,L HCJB >T H MLWKH L RXB<M BN CLMH,,L RXB<M BN CLMH,L RXB<M/ BN/ CLMH=/,,0,prep,pers pers,anim anim,det,nmpr,complex,,,hif,infc,,,L,,,,,,
186517,<LH[,MT,1_Kings,12,24,T<LW,KH >MR JHWH L> T<LW W L> TLXMWN <M >XJKM BNJ JFR>L CWBW >JC L BJTW KJ M >TJ NHJH H DBR H ZH W JCM<W >T DBR JHWH W JCBW L LKT K DBR JHWH,L> T<LW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
186525,CWB[,MT,1_Kings,12,24,CWBW,KH >MR JHWH L> T<LW W L> TLXMWN <M >XJKM BNJ JFR>L CWBW >JC L BJTW KJ M >TJ NHJH H DBR H ZH W JCM<W >T DBR JHWH W JCBW L LKT K DBR JHWH,CWBW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
186543,CWB[,MT,1_Kings,12,24,JCBW,KH >MR JHWH L> T<LW W L> TLXMWN <M >XJKM BNJ JFR>L CWBW >JC L BJTW KJ M >TJ NHJH H DBR H ZH W JCM<W >T DBR JHWH W JCBW L LKT K DBR JHWH,W JCBW K DBR JHWH,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
186545,HLK[,MT,1_Kings,12,24,LKT,KH >MR JHWH L> T<LW W L> TLXMWN <M >XJKM BNJ JFR>L CWBW >JC L BJTW KJ M >TJ NHJH H DBR H ZH W JCM<W >T DBR JHWH W JCBW L LKT K DBR JHWH,L LKT,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
186574,CWB[,MT,1_Kings,12,26,TCWB,W J>MR JRB<M B LBW <TH TCWB H MMLKH L BJT DWD,<TH TCWB H MMLKH L BJT DWD,H MMLKH,L BJT DWD,L BJT/ DWD==/,,0,prep,pers,anim,det,subs,complex,,,qal,impf,,,L,,,,,,
186581,<LH[,MT,1_Kings,12,27,J<LH,>M J<LH H <M H ZH L <FWT ZBXJM B BJT JHWH B JRWCLM W CB LB H <M H ZH >L >DNJHM >L RXB<M MLK JHWDH W HRGNJ W CBW >L RXB<M MLK JHWDH,>M J<LH H <M H ZH,H <M H ZH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
186595,CWB[,MT,1_Kings,12,27,CB,>M J<LH H <M H ZH L <FWT ZBXJM B BJT JHWH B JRWCLM W CB LB H <M H ZH >L >DNJHM >L RXB<M MLK JHWDH W HRGNJ W CBW >L RXB<M MLK JHWDH,W CB LB H <M H ZH >L >DNJHM >L RXB<M MLK JHWDH,LB H <M H ZH,>L >DNJHM >L RXB<M MLK JHWDH,>L >DWN/ >L RXB<M/ MLK/ JHWDH/,,0,prep + prep,"pers pers,gens,topo",anim,det,subs,complex,,,qal,perf,,,>L,>L,,,,,
186610,CWB[,MT,1_Kings,12,27,CBW,>M J<LH H <M H ZH L <FWT ZBXJM B BJT JHWH B JRWCLM W CB LB H <M H ZH >L >DNJHM >L RXB<M MLK JHWDH W HRGNJ W CBW >L RXB<M MLK JHWDH,W CBW >L RXB<M MLK JHWDH,,>L RXB<M MLK JHWDH,>L RXB<M/ MLK/ JHWDH/,,0,prep,"pers pers,gens,topo",anim,det,nmpr,complex,,,qal,perf,,,>L,,,,,,
186630,<LH[,MT,1_Kings,12,28,<LWT,W JW<Y H MLK W J<F CNJ <GLJ ZHB W J>MR >LHM RB LKM M <LWT JRWCLM HNH >LHJK JFR>L >CR H<LWK M >RY MYRJM,M <LWT JRWCLM,,JRWCLM,JRWCLM/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,,,
2074079,<LH[,6Q4,1_Kings,12,28,H<LWK,HNH >LHJK JFR>L >CR H<LWK M >RY MYRJM,None,None,,,,,,,,,,,0,,hif,perf,,,,,,,,,
186663,HLK[,MT,1_Kings,12,30,JLKW,W JHJ H DBR H ZH L XV>T W JLKW H <M L PNJ H >XD <D DN,W JLKW H <M L PNJ H >XD <D DN,H <M,L PNJ H >XD <D DN,L PNH/ H >XD/ <D DN/,,0,prep + prep,"pers,gens,topo",,det,subs,complex,,,qal,wayq,,,L,<D,,,,,
2074109,HLK[,6Q4,1_Kings,12,30,JLKW,W JHJ H DBR H ZH L XV>T W JLKW H <M L PNJ H >XD <D DN,W JLKW H <M L PNJ H >XD <D DN,H <M,L PNJ H >XD <D DN,,,0,,,,,,,0,,qal,wayq,,,L,<D,,,,,
186713,<LH[,MT,1_Kings,12,32,J<L,W J<F JRB<M XG B XDC H CMJNJ B XMCH <FR JWM L XDC K XG >CR B JHWDH W J<L <L H MZBX KN <FH B BJT_>L L ZBX L <GLJM >CR <FH W H<MJD B BJT_>L >T KHNJ H BMWT >CR <FH,W J<L <L H MZBX,,<L H MZBX,<L H MZBX/,,0,prep,,,det,subs,simple,,,hif,wayq,,,<L,,,,,,
186739,<LH[,MT,1_Kings,12,33,J<L,W J<L <L H MZBX >CR <FH B BJT_>L B XMCH <FR JWM B XDC H CMJNJ B XDC >CR BD> M LBD W J<F XG L BNJ JFR>L W J<L <L H MZBX L HQVJR,W J<L <L H MZBX B XMCH <FR JWM B XDC H CMJNJ B XDC,,<L H MZBX,<L H MZBX/,,0,prep,,,det,subs,simple,,,hif,wayq,,,<L,,,,,,
186770,<LH[,MT,1_Kings,12,33,J<L,W J<L <L H MZBX >CR <FH B BJT_>L B XMCH <FR JWM B XDC H CMJNJ B XDC >CR BD> M LBD W J<F XG L BNJ JFR>L W J<L <L H MZBX L HQVJR,W J<L <L H MZBX,,<L H MZBX,<L H MZBX/,,0,prep,,,det,subs,simple,,,hif,wayq,,,<L,,,,,,
186780,BW>[,MT,1_Kings,13,1,B>,W HNH >JC >LHJM B> M JHWDH B DBR JHWH >L BJT_>L W JRB<M <MD <L H MZBX L HQVJR,>JC >LHJM B> M JHWDH B DBR JHWH >L BJT_>L,>JC >LHJM,>L BJT_>L,>L BJT_>L/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,perf,,,>L,,,,,,
186900,CWB[,MT,1_Kings,13,4,HCJBH,W JHJ K CM< H MLK >T DBR >JC H >LHJM >CR QR> <L H MZBX B BJT_>L W JCLX JRB<M >T JDW M <L H MZBX L >MR TPFHW W TJBC JDW >CR CLX <LJW W L> JKL L HCJBH >LJW,L HCJBH >LJW,,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,hif,infc,,,>L,,,,,,
186944,CWB[,MT,1_Kings,13,6,TCB,W J<N H MLK W J>MR >L >JC H >LHJM XL N> >T PNJ JHWH >LHJK W HTPLL B<DJ W TCB JDJ >LJ W JXL >JC H >LHJM >T PNJ JHWH W TCB JD H MLK >LJW W THJ K B R>CNH,W TCB JDJ >LJ,JDJ,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
186956,CWB[,MT,1_Kings,13,6,TCB,W J<N H MLK W J>MR >L >JC H >LHJM XL N> >T PNJ JHWH >LHJK W HTPLL B<DJ W TCB JDJ >LJ W JXL >JC H >LHJM >T PNJ JHWH W TCB JD H MLK >LJW W THJ K B R>CNH,W TCB JD H MLK >LJW,JD H MLK,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,qal,wayq,,,>L,,,,,,
186975,BW>[,MT,1_Kings,13,7,B>H,W JDBR H MLK >L >JC H >LHJM B>H >TJ H BJTH W S<DH W >TNH LK MTT,B>H >TJ H BJTH,,H BJTH,H BJT/,,1,dir-he,,,,subs,simple,,,qal,impv,,,,,,,,,
187000,BW>[,MT,1_Kings,13,8,>B>,W J>MR >JC H >LHJM >L H MLK >M TTN LJ >T XYJ BJTK L> >B> <MK W L> >KL LXM W L> >CTH MJM B MQWM H ZH,L> >B> <MK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
187033,CWB[,MT,1_Kings,13,9,TCWB,KJ KN YWH >TJ B DBR JHWH L >MR L> T>KL LXM W L> TCTH MJM W L> TCWB B DRK >CR HLKT,W L> TCWB B DRK,,B DRK,B H DRK/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
187038,HLK[,MT,1_Kings,13,9,HLKT,KJ KN YWH >TJ B DBR JHWH L >MR L> T>KL LXM W L> TCTH MJM W L> TCWB B DRK >CR HLKT,>CR HLKT,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
187040,HLK[,MT,1_Kings,13,10,JLK,W JLK B DRK >XR W L> CB B DRK >CR B> BH >L BJT_>L,W JLK B DRK >XR,,B DRK >XR,B DRK/ >XR=/,,0,prep,,,und,subs,complex,,,qal,wayq,,,B,,,,,,
187046,CWB[,MT,1_Kings,13,10,CB,W JLK B DRK >XR W L> CB B DRK >CR B> BH >L BJT_>L,W L> CB B DRK,,B DRK,B H DRK/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
187051,BW>[,MT,1_Kings,13,10,B>,W JLK B DRK >XR W L> CB B DRK >CR B> BH >L BJT_>L,>CR B> BH >L BJT_>L,,BH,B,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,B,,,,,,
187051,BW>[,MT,1_Kings,13,10,B>,W JLK B DRK >XR W L> CB B DRK >CR B> BH >L BJT_>L,>CR B> BH >L BJT_>L,,>L BJT_>L,>L BJT_>L/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,perf,,,>L,,,,,,
187063,BW>[,MT,1_Kings,13,11,JBW>,W NBJ> >XD ZQN JCB B BJT_>L W JBW> BNW W JSPR LW >T KL H M<FH >CR <FH >JC H >LHJM H JWM B BJT_>L >T H DBRJM >CR DBR >L H MLK W JSPRWM L >BJHM,W JBW> BNW,BNW,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187101,HLK[,MT,1_Kings,13,12,HLK,W JDBR >LHM >BJHM >J ZH H DRK HLK W JR>W BNJW >T H DRK >CR HLK >JC H >LHJM >CR B> M JHWDH,HLK,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
187109,HLK[,MT,1_Kings,13,12,HLK,W JDBR >LHM >BJHM >J ZH H DRK HLK W JR>W BNJW >T H DRK >CR HLK >JC H >LHJM >CR B> M JHWDH,>CR HLK >JC H >LHJM,>JC H >LHJM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
187134,HLK[,MT,1_Kings,13,14,JLK,W JLK >XRJ >JC H >LHJM W JMY>HW JCB TXT H >LH W J>MR >LJW H >TH >JC H >LHJM >CR B>T M JHWDH W J>MR >NJ,W JLK >XRJ >JC H >LHJM,,>XRJ >JC H >LHJM,>XR/ >JC/ H >LHJM/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
187163,HLK[,MT,1_Kings,13,15,LK,W J>MR >LJW LK >TJ H BJTH W >KL LXM,LK >TJ H BJTH,,H BJTH,H BJT/,,1,dir-he,,,,subs,simple,,,qal,impv,,,,,,,,,
187175,CWB[,MT,1_Kings,13,16,CWB,W J>MR L> >WKL L CWB >TK W L BW> >TK W L> >KL LXM W L> >CTH >TK MJM B MQWM H ZH,L CWB >TK,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
187179,BW>[,MT,1_Kings,13,16,BW>,W J>MR L> >WKL L CWB >TK W L BW> >TK W L> >KL LXM W L> >CTH >TK MJM B MQWM H ZH,W L BW> >TK,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
187210,CWB[,MT,1_Kings,13,17,TCWB,KJ DBR >LJ B DBR JHWH L> T>KL LXM W L> TCTH CM MJM L> TCWB L LKT B DRK >CR HLKT BH,L> TCWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
187212,HLK[,MT,1_Kings,13,17,LKT,KJ DBR >LJ B DBR JHWH L> T>KL LXM W L> TCTH CM MJM L> TCWB L LKT B DRK >CR HLKT BH,L LKT B DRK,,B DRK,B H DRK/,,0,prep,,,det,subs,simple,,,qal,infc,,,B,,,,,,
187217,HLK[,MT,1_Kings,13,17,HLKT,KJ DBR >LJ B DBR JHWH L> T>KL LXM W L> TCTH CM MJM L> TCWB L LKT B DRK >CR HLKT BH,>CR HLKT BH,,BH,B,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,B,,,,,,
187235,CWB[,MT,1_Kings,13,18,HCBHW,W J>MR LW GM >NJ NBJ> KMWK W ML>K DBR >LJ B DBR JHWH L >MR HCBHW >TK >L BJTK W J>KL LXM W JCT MJM KXC LW,HCBHW >TK >L BJTK,,>L BJTK,>L BJT/,,0,prep,,,det,subs,complex,,,hif,impv,,,>L,,,,,,
187248,CWB[,MT,1_Kings,13,19,JCB,W JCB >TW W J>KL LXM B BJTW W JCT MJM,W JCB >TW,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187273,CWB[,MT,1_Kings,13,20,HCJBW,W JHJ HM JCBJM >L H CLXN W JHJ DBR JHWH >L H NBJ> >CR HCJBW,>CR HCJBW,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
187305,CWB[,MT,1_Kings,13,22,TCB,W TCB W T>KL LXM W TCT MJM B MQWM >CR DBR >LJK >L T>KL LXM W >L TCT MJM L> TBW> NBLTK >L QBR >BTJK,W TCB,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187326,BW>[,MT,1_Kings,13,22,TBW>,W TCB W T>KL LXM W TCT MJM B MQWM >CR DBR >LJK >L T>KL LXM W >L TCT MJM L> TBW> NBLTK >L QBR >BTJK,L> TBW> NBLTK >L QBR >BTJK,NBLTK,>L QBR >BTJK,>L QBR/ >B/,,0,prep,,,det,subs,complex,,,qal,impf,,,>L,,,,,,
187348,CWB[,MT,1_Kings,13,23,HCJBW,W JHJ >XRJ >KLW LXM W >XRJ CTWTW W JXBC LW H XMWR L NBJ> >CR HCJBW,>CR HCJBW,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
187350,HLK[,MT,1_Kings,13,24,JLK,W JLK W JMY>HW >RJH B DRK W JMJTHW W THJ NBLTW MCLKT B DRK W H XMWR <MD >YLH W H >RJH <MD >YL H NBLH,W JLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187400,BW>[,MT,1_Kings,13,25,JB>W,W HNH >NCJM <BRJM W JR>W >T H NBLH MCLKT B DRK W >T H >RJH <MD >YL H NBLH W JB>W W JDBRW B <JR >CR H NBJ> H ZQN JCB BH,W JB>W,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187463,HLK[,MT,1_Kings,13,28,JLK,W JLK W JMY> >T NBLTW MCLKT B DRK W XMWR W H >RJH <MDJM >YL H NBLH L> >KL H >RJH >T H NBLH W L> CBR >T H XMWR,W JLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187504,NWX[,MT,1_Kings,13,29,JNXHW,W JF> H NBJ> >T NBLT >JC H >LHJM W JNXHW >L H XMWR W JCJBHW W JB> >L <JR H NBJ> H ZQN L SPD W L QBRW,W JNXHW >L H XMWR,,>L H XMWR,>L H XMWR/,,0,prep,,,det,subs,simple,,,hif,wayq,,,>L,,,,,,
187509,CWB[,MT,1_Kings,13,29,JCJBHW,W JF> H NBJ> >T NBLT >JC H >LHJM W JNXHW >L H XMWR W JCJBHW W JB> >L <JR H NBJ> H ZQN L SPD W L QBRW,W JCJBHW,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
187511,BW>[,MT,1_Kings,13,29,JB>,W JF> H NBJ> >T NBLT >JC H >LHJM W JNXHW >L H XMWR W JCJBHW W JB> >L <JR H NBJ> H ZQN L SPD W L QBRW,W JB> >L <JR H NBJ> H ZQN,,>L <JR H NBJ> H ZQN,>L <JR/ H NBJ>/ H ZQN/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
187524,NWX[,MT,1_Kings,13,30,JNX,W JNX >T NBLTW B QBRW W JSPDW <LJW HWJ >XJ,W JNX >T NBLTW B QBRW,,B QBRW,B QBR/,,0,prep,,,det,subs,complex,,,hif,wayq,,,B,,,,,,
187561,NWX[,MT,1_Kings,13,31,HNJXW,W JHJ >XRJ QBRW >TW W J>MR >L BNJW L >MR B MWTJ W QBRTM >TJ B QBR >CR >JC H >LHJM QBWR BW >YL <YMTJW HNJXW >T <YMTJ,>YL <YMTJW HNJXW >T <YMTJ,,>YL <YMTJW,>YL/ <YM/,,0,vc,,,det,subs,complex,,,hif,impv,,,,,,,,,
187603,CWB[,MT,1_Kings,13,33,JCB,>XR H DBR H ZH L> CB JRB<M M DRKW H R<H W JCB W J<F M QYWT H <M KHNJ BMWT H XPY JML> >T JDW W JHJ KHNJ BMWT,W JCB,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187669,HLK[,MT,1_Kings,14,2,HLKT,W J>MR JRB<M L >CTW QWMJ N> W HCTNJT W L> JD<W KJ >TJ >CT JRB<M W HLKT CLH HNH CM >XJH H NBJ> HW> DBR <LJ L MLK <L H <M H ZH,W HLKT CLH,,CLH,CLH/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,perf,,,,,,,,,
187698,BW>[,MT,1_Kings,14,3,B>T,W LQXT B JDK <FRH LXM W NQDJM W BQBQ DBC W B>T >LJW HW> JGJD LK MH JHJH L N<R,W B>T >LJW,,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,>L,,,,,,
187716,HLK[,MT,1_Kings,14,4,TLK,W T<F KN >CT JRB<M W TQM W TLK CLH W TB> BJT >XJH W >XJHW L> JKL L R>WT KJ QMW <JNJW M FJBW,W TLK CLH,,CLH,CLH/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,wayq,,,,,,,,,
187719,BW>[,MT,1_Kings,14,4,TB>,W T<F KN >CT JRB<M W TQM W TLK CLH W TB> BJT >XJH W >XJHW L> JKL L R>WT KJ QMW <JNJW M FJBW,W TB> BJT >XJH,,BJT >XJH,BJT/ >XJH/,,0,vc,pers,anim,det,subs,complex,,,qal,wayq,,,,,,,,,
187762,BW>[,MT,1_Kings,14,5,B>H,W JHWH >MR >L >XJHW HNH >CT JRB<M B>H L DRC DBR M <MK >L BNH KJ XLH HW> K ZH W K ZH TDBR >LJH W JHJ K B>H W HJ> MTNKRH,K B>H,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
187780,BW>[,MT,1_Kings,14,6,B>J,W JHJ K CM< >XJHW >T QWL RGLJH B>H B PTX W J>MR B>J >CT JRB<M LMH ZH >T MTNKRH W >NKJ CLWX >LJK QCH,B>J,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
187792,HLK[,MT,1_Kings,14,7,LKJ,LKJ >MRJ L JRB<M KH >MR JHWH >LHJ JFR>L J<N >CR HRJMTJK M TWK H <M W >TNK NGJD <L <MJ JFR>L,LKJ,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
187836,HLK[,MT,1_Kings,14,8,HLK,W >QR< >T H MMLKH M BJT DWD W >TNH LK W L> HJJT K <BDJ DWD >CR CMR MYWTJ W >CR HLK >XRJ B KL LBBW L <FWT RQ H JCR B <JNJ,W >CR HLK >XRJ B KL LBBW,,>XRJ,>XR/,,0,vc,,,det,subs,complex,,,qal,perf,,,,,,,,,
187859,HLK[,MT,1_Kings,14,9,TLK,W TR< L <FWT M KL >CR HJW L PNJK W TLK W T<FH LK >LHJM >XRJM W MSKWT L HK<JSNJ W >TJ HCLKT >XRJ GWK,W TLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
187931,HLK[,MT,1_Kings,14,12,LKJ,W >T QWMJ LKJ L BJTK B B>H RGLJK H <JRH W MT H JLD,LKJ L BJTK,,L BJTK,L BJT/,,0,prep,,,det,subs,complex,,,qal,impv,,,L,,,,,,
187935,BW>[,MT,1_Kings,14,12,B>H,W >T QWMJ LKJ L BJTK B B>H RGLJK H <JRH W MT H JLD,B B>H RGLJK H <JRH,RGLJK,H <JRH,H <JR/,,1,dir-he,,,,subs,simple,,,qal,infc,,,,,,,,,
187955,BW>[,MT,1_Kings,14,13,JB>,W SPDW LW KL JFR>L W QBRW >TW KJ ZH L BDW JB> L JRB<M >L QBR J<N NMY> BW DBR VWB >L JHWH >LHJ JFR>L B BJT JRB<M,KJ ZH L BDW JB> L JRB<M >L QBR,ZH,>L QBR,>L QBR/,,0,prep,,,und,subs,simple,,,qal,impf,,,>L,,,,,,
188055,HLK[,MT,1_Kings,14,17,TLK,W TQM >CT JRB<M W TLK W TB> TRYTH HJ> B>H B SP H BJT W H N<R MT,W TLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
188057,BW>[,MT,1_Kings,14,17,TB>,W TQM >CT JRB<M W TLK W TB> TRYTH HJ> B>H B SP H BJT W H N<R MT,W TB> TRYTH,,TRYTH,TRYH/,,1,dir-he,topo,inanim,,nmpr,simple,,,qal,wayq,,,,,,,,,
188239,<LH[,MT,1_Kings,14,25,<LH,W JHJ B CNH H XMJCJT L MLK RXB<M <LH CWCQ MLK MYRJM <L JRWCLM,<LH CWCQ MLK MYRJM <L JRWCLM,CWCQ MLK MYRJM,<L JRWCLM,<L JRWCLM/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,perf,,,<L,,,,,,
188297,BW>[,MT,1_Kings,14,28,B>,W JHJ M DJ B> H MLK BJT JHWH JF>WM H RYJM W HCJBWM >L T> H RYJM,M DJ B> H MLK BJT JHWH,H MLK,BJT JHWH,BJT/ JHWH/,,0,vc,pers,anim,det,subs,complex,,,qal,infc,,,,,,,,,
188306,CWB[,MT,1_Kings,14,28,HCJBWM,W JHJ M DJ B> H MLK BJT JHWH JF>WM H RYJM W HCJBWM >L T> H RYJM,W HCJBWM >L T> H RYJM,,>L T> H RYJM,>L T>/ H RWY[,,0,prep,,,det,subs,complex,,,hif,perf,,,>L,,,,,,
188392,HLK[,MT,1_Kings,15,3,JLK,W JLK B KL XV>WT >BJW >CR <FH L PNJW W L> HJH LBBW CLM <M JHWH >LHJW K LBB DWD >BJW,W JLK B KL XV>WT >BJW,,B KL XV>WT >BJW,B KL/ XV>T/ >B/,,0,prep,,,det,subs,complex,,,qal,wayq,,,B,,,,,,
188558,SWR[,MT,1_Kings,15,12,JSR,W J<BR H QDCJM MN H >RY W JSR >T KL H GLLJM >CR <FW >BTJW,W JSR >T KL H GLLJM,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
188595,SWR[,MT,1_Kings,15,14,SRW,W H BMWT L> SRW RQ LBB >S> HJH CLM <M JHWH KL JMJW,W H BMWT L> SRW,H BMWT,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
188606,BW>[,MT,1_Kings,15,15,JB>,W JB> >T QDCJ >BJW W QDCW BJT JHWH KSP W ZHB W KLJM,W JB> >T QDCJ >BJW W QDCW BJT JHWH KSP W ZHB W KLJM,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
188632,<LH[,MT,1_Kings,15,17,J<L,W J<L B<C> MLK JFR>L <L JHWDH W JBN >T H RMH L BLTJ TT JY> W B> L >S> MLK JHWDH,W J<L B<C> MLK JFR>L <L JHWDH,B<C> MLK JFR>L,<L JHWDH,<L JHWDH/,,0,prep,"pers,gens,topo",,det,nmpr,simple,,,qal,wayq,,,<L,,,,,,
188715,HLK[,MT,1_Kings,15,19,LK,BRJT BJNJ W BJNK BJN >BJ W BJN >BJK HNH CLXTJ LK CXD KSP W ZHB LK HPRH >T BRJTK >T B<C> MLK JFR>L W J<LH M <LJ,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
188724,<LH[,MT,1_Kings,15,19,J<LH,BRJT BJNJ W BJNK BJN >BJ W BJN >BJK HNH CLXTJ LK CXD KSP W ZHB LK HPRH >T BRJTK >T B<C> MLK JFR>L W J<LH M <LJ,W J<LH M <LJ,,M <LJ,MN <L,,0,prep + prep,,,det,,simple,,,qal,impf,,,MN,<L,,,,,
188895,HLK[,MT,1_Kings,15,26,JLK,W J<F H R< B <JNJ JHWH W JLK B DRK >BJW W B XV>TW >CR HXVJ> >T JFR>L,W JLK B DRK >BJW W B XV>TW,,B DRK >BJW W B XV>TW,B DRK/ >B/ W B XV>T/,,0,prep + prep,,,det,subs,complex,,,qal,wayq,,,B,B,,,,,
189051,HLK[,MT,1_Kings,15,34,JLK,W J<F H R< B <JNJ JHWH W JLK B DRK JRB<M W B XV>TW >CR HXVJ> >T JFR>L,W JLK B DRK JRB<M W B XV>TW,,B DRK JRB<M W B XV>TW,B DRK/ JRB<M/ W B XV>T/,,0,prep + prep,pers,anim,det,subs,complex,,,qal,wayq,,,B,B,,,,,
189087,HLK[,MT,1_Kings,16,2,TLK,J<N >CR HRJMTJK MN H <PR W >TNK NGJD <L <MJ JFR>L W TLK B DRK JRB<M W TXV> >T <MJ JFR>L L HK<JSNJ B XV>TM,W TLK B DRK JRB<M,,B DRK JRB<M,B DRK/ JRB<M/,,0,prep,pers,anim,det,subs,complex,,,qal,wayq,,,B,,,,,,
189257,BW>[,MT,1_Kings,16,10,JB>,W JB> ZMRJ W JKHW W JMJTHW B CNT <FRJM W CB< L >S> MLK JHWDH W JMLK TXTJW,W JB> ZMRJ,ZMRJ,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
189443,BW>[,MT,1_Kings,16,18,JB>,W JHJ K R>WT ZMRJ KJ NLKDH H <JR W JB> >L >RMWN BJT H MLK W JFRP <LJW >T BJT MLK B >C W JMT,W JB> >L >RMWN BJT H MLK,,>L >RMWN BJT H MLK,>L >RMWN/ BJT/ H MLK/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
189472,HLK[,MT,1_Kings,16,19,LKT,<L XV>TW >CR XV> L <FWT H R< B <JNJ JHWH L LKT B DRK JRB<M W B XV>TW >CR <FH L HXVJ> >T JFR>L,L LKT B DRK JRB<M W B XV>TW,,B DRK JRB<M W B XV>TW,B DRK/ JRB<M/ W B XV>T/,,0,prep + prep,pers,anim,det,subs,complex,,,qal,infc,,,B,B,,,,,
189619,HLK[,MT,1_Kings,16,26,JLK,W JLK B KL DRK JRB<M BN NBV W B XV>TJW >CR HXVJ> >T JFR>L L HK<JS >T JHWH >LHJ JFR>L B HBLJHM,W JLK B KL DRK JRB<M BN NBV W B XV>TJW,,B KL DRK JRB<M BN NBV W B XV>TJW,B KL/ DRK/ JRB<M/ BN/ NBV/ W B XV>T/,,0,prep + prep,pers pers,anim anim,det,subs,complex,,,qal,wayq,,,B,B,,,,,
189726,HLK[,MT,1_Kings,16,31,LKTW,W JHJ H NQL LKTW B XV>WT JRB<M BN NBV W JQX >CH >T >JZBL BT >TB<L MLK YJDNJM W JLK W J<BD >T H B<L W JCTXW LW,LKTW B XV>WT JRB<M BN NBV,,B XV>WT JRB<M BN NBV,B XV>T/ JRB<M/ BN/ NBV/,,0,prep,pers pers,anim anim,det,subs,complex,,,qal,infc,,,B,,,,,,
189742,HLK[,MT,1_Kings,16,31,JLK,W JHJ H NQL LKTW B XV>WT JRB<M BN NBV W JQX >CH >T >JZBL BT >TB<L MLK YJDNJM W JLK W J<BD >T H B<L W JCTXW LW,W JLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
