verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,cmpl_complex,motion_type,comments
413747,NWS[,MT,2_Chronicles,14,11,JNSW,W JGP JHWH >T H KWCJM L PNJ >S> W L PNJ JHWDH W JNSW H KWCJM,W JNSW H KWCJM,H KWCJM,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
413762,NPL[,MT,2_Chronicles,14,12,JPL,W JRDPM >S> W H <M >CR <MW <D L GRR W JPL M KWCJM L >JN LHM MXJH KJ NCBRW L PNJ JHWH W L PNJ MXNHW W JF>W CLL HRBH M>D,W JPL M KWCJM,,M KWCJM,MN KCJ/,0,prep,,,det,,,,qal,wayq,M,,,,,,,,,,
413820,CWB[,MT,2_Chronicles,14,14,JCBW,W GM >HLJ MQNH HKW W JCBW Y>N L RB W GMLJM W JCBW JRWCLM,W JCBW JRWCLM,,JRWCLM,JRWCLM/,0,vc,topo,inanim,det,nmpr,,,qal,wayq,,,,,,,,,,,
413831,JY>[,MT,2_Chronicles,15,2,JY>,W JY> L PNJ >S> W J>MR LW CM<WNJ >S> W KL JHWDH W BNJMN JHWH <MKM B HJWTKM <MW W >M TDRCHW JMY> LKM W >M T<ZBHW J<ZB >TKM,W JY> L PNJ >S>,,L PNJ >S>,L PNH/ >S>/,0,prep,pers,anim,det,subs nmpr,,,qal,wayq,L,,,,,,,,,,
413879,CWB[,MT,2_Chronicles,15,4,JCB,W JCB B YR LW <L JHWH >LHJ JFR>L W JBQCHW W JMY> LHM,W JCB B YR LW <L JHWH >LHJ JFR>L,,<L JHWH >LHJ JFR>L,<L JHWH/ >LHJM/ JFR>L/,0,prep,"pers pers,gens,topo",anim,det,nmpr subs nmpr,,,qal,wayq,<L,,,,,,,,,,
413903,JY>[,MT,2_Chronicles,15,5,JWY>,W B <TJM H HM >JN CLWM L JWY> W L B> KJ MHWMT RBWT <L KL JWCBJ H >RYWT,W B <TJM H HM >JN CLWM L JWY> W L B>,CLWM,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
413907,BW>[,MT,2_Chronicles,15,5,B>,W B <TJM H HM >JN CLWM L JWY> W L B> KJ MHWMT RBWT <L KL JWCBJ H >RYWT,W B <TJM H HM >JN CLWM L JWY> W L B>,CLWM,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
413959,<BR[,MT,2_Chronicles,15,8,J<BR,W K CM< >S> H DBRJM H >LH W H NBW>H <DD H NBJ> HTXZQ W J<BR H CQWYJM M KL >RY JHWDH W BNJMN W MN H <RJM >CR LKD M HR >PRJM W JXDC >T MZBX JHWH >CR L PNJ >WLM JHWH,W J<BR H CQWYJM M KL >RY JHWDH W BNJMN W MN H <RJM,,M KL >RY JHWDH W BNJMN W MN H <RJM,MN KL/ >RY/ JHWDH/ W BNJMN/ W MN H <JR/,0,prep + prep,"pers,gens,topo pers,gens,topo",,det,subs subs nmpr nmpr subs,,,hif,wayq,M,MN,,,,,,,,,
414006,NPL[,MT,2_Chronicles,15,9,NPLW,W JQBY >T KL JHWDH W BNJMN W H GRJM <MHM M >PRJM W MNCH W M CM<WN KJ NPLW <LJW M JFR>L L RB B R>TM KJ JHWH >LHJW <MW,KJ NPLW <LJW M JFR>L L RB,M JFR>L,<LJW,<L,0,prep,,,det,,,,qal,perf,<LJW,,,,,,,,,,
414045,BW>[,MT,2_Chronicles,15,11,HBJ>W,W JZBXW L JHWH B JWM H HW> MN H CLL HBJ>W BQR CB< M>WT W Y>N CB<T >LPJM,HBJ>W,,no complement,no complement,,,,,,,,,hif,perf,,,,,,,,,,,
414054,BW>[,MT,2_Chronicles,15,12,JB>W,W JB>W B BRJT L DRWC >T JHWH >LHJ >BWTJHM B KL LBBM W B KL NPCM,W JB>W B BRJT,,B BRJT,B H BRJT/,0,prep,,,det,subs,,,qal,wayq,B,,,,,,,,,,
414130,NWX[,MT,2_Chronicles,15,15,JNX,W JFMXW KL JHWDH <L H CBW<H KJ B KL LBBM NCB<W W B KL RYWNM BQCHW W JMY> LHM W JNX JHWH LHM M SBJB,W JNX JHWH LHM M SBJB,JHWH,LHM,L,0,prep,,,det,,,,hif,wayq,LHM,,,,,,,,,,
414142,SWR[,MT,2_Chronicles,15,16,HSJRH,W GM M<KH >M >S> H MLK HSJRH M GBJRH >CR <FTH L >CRH MPLYT W JKRT >S> >T MPLYTH W JDQ W JFRP B NXL QDRWN,HSJRH M GBJRH,,M GBJRH,MN GBJRH/,0,prep,,,det,subs,,,hif,perf,M,,,,,,,,,,
414166,SWR[,MT,2_Chronicles,15,17,SRW,W H BMWT L> SRW M JFR>L RQ LBB >S> HJH CLM KL JMJW,W H BMWT L> SRW M JFR>L,H BMWT,M JFR>L,MN JFR>L/,0,prep,"pers,gens,topo",,det,nmpr,,,qal,perf,M,,,,,,,,,,
414177,BW>[,MT,2_Chronicles,15,18,JB>,W JB> >T QDCJ >BJW W QDCJW BJT H >LHJM KSP W ZHB W KLJM,W JB> >T QDCJ >BJW W QDCJW BJT H >LHJM KSP W ZHB W KLJM,,BJT H >LHJM,BJT/ H >LHJM/,0,vc,,,det,subs subs,,,hif,wayq,,,,,,,,,,,
414211,<LH[,MT,2_Chronicles,16,1,<LH,B CNT CLCJM W CC L MLKWT >S> <LH B<C> MLK JFR>L <L JHWDH W JBN >T H RMH L BLTJ TT JWY> W B> L >S> MLK JHWDH,B CNT CLCJM W CC L MLKWT >S> <LH B<C> MLK JFR>L <L JHWDH,B<C> MLK JFR>L,<L JHWDH,<L JHWDH/,0,prep,"pers,gens,topo",,det,nmpr,,,qal,perf,<L,,,,,,,,,,
414225,JY>[,MT,2_Chronicles,16,1,JWY>,B CNT CLCJM W CC L MLKWT >S> <LH B<C> MLK JFR>L <L JHWDH W JBN >T H RMH L BLTJ TT JWY> W B> L >S> MLK JHWDH,L BLTJ TT JWY> W B> L >S> MLK JHWDH,,L >S> MLK JHWDH,L >S>/ MLK/ JHWDH/,0,prep,"pers pers,gens,topo",anim,det,nmpr subs nmpr,,,qal,ptca,L,,,,,,,,,,
414227,BW>[,MT,2_Chronicles,16,1,B>,B CNT CLCJM W CC L MLKWT >S> <LH B<C> MLK JFR>L <L JHWDH W JBN >T H RMH L BLTJ TT JWY> W B> L >S> MLK JHWDH,L BLTJ TT JWY> W B> L >S> MLK JHWDH,,L >S> MLK JHWDH,L >S>/ MLK/ JHWDH/,0,prep,"pers pers,gens,topo",anim,det,nmpr subs nmpr,,,qal,ptca,L,,,,,,,,,,
414233,JY>[,MT,2_Chronicles,16,2,JY>,W JY> >S> KSP W ZHB M >YRWT BJT JHWH W BJT H MLK W JCLX >L BN_HDD MLK >RM H JWCB B DRMFQ L >MR,W JY> >S> KSP W ZHB M >YRWT BJT JHWH W BJT H MLK,>S>,M >YRWT BJT JHWH W BJT H MLK,MN >WYR/ BJT/ JHWH/ W BJT/ H MLK/,0,prep,pers,anim,det,subs subs nmpr subs subs,,,hif,wayq,M,,,,,,,,,,
414274,HLK[,MT,2_Chronicles,16,3,LK,BRJT BJNJ W BJNK W BJN >BJ W BJN >BJK HNH CLXTJ LK KSP W ZHB LK HPR BRJTK >T B<C> MLK JFR>L W J<LH M <LJ,LK,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
414282,<LH[,MT,2_Chronicles,16,3,J<LH,BRJT BJNJ W BJNK W BJN >BJ W BJN >BJK HNH CLXTJ LK KSP W ZHB LK HPR BRJTK >T B<C> MLK JFR>L W J<LH M <LJ,W J<LH M <LJ,,M <LJ,MN <L,0,prep + prep,,,det,,,,qal,impf,M,<LJ,,,,,,,,,
414370,BW>[,MT,2_Chronicles,16,7,B>,W B <T H HJ> B> XNNJ H R>H >L >S> MLK JHWDH W J>MR >LJW B HC<NK <L MLK >RM W L> NC<NT <L JHWH >LHJK <L KN NMLV XJL MLK >RM M JDK,W B <T H HJ> B> XNNJ H R>H >L >S> MLK JHWDH,XNNJ H R>H,>L >S> MLK JHWDH,>L >S>/ MLK/ JHWDH/,0,prep,"pers pers,gens,topo",anim,det,nmpr subs nmpr,,,qal,perf,>L,,,,,,,,,,
414610,HLK[,MT,2_Chronicles,17,3,HLK,W JHJ JHWH <M JHWCPV KJ HLK B DRKJ DWJD >BJW H R>CNJM W L> DRC L B<LJM,KJ HLK B DRKJ DWJD >BJW H R>CNJM,,B DRKJ DWJD >BJW H R>CNJM,B DRK/ DWD==/ >B/ H R>CWN/,0,prep,pers,anim,det,subs nmpr subs,,,qal,perf,B,,,,,,,,,,
414631,HLK[,MT,2_Chronicles,17,4,HLK,KJ L >LHJ >BJW DRC W B MYWTJW HLK W L> K M<FH JFR>L,W B MYWTJW HLK,,B MYWTJW,B MYWH/,0,prep,,,det,subs,,,qal,perf,B,,,,,,,,,,
414668,SWR[,MT,2_Chronicles,17,6,HSJR,W JGBH LBW B DRKJ JHWH W <WD HSJR >T H BMWT W >T H >CRJM M JHWDH,W <WD HSJR >T H BMWT W >T H >CRJM M JHWDH,,M JHWDH,MN JHWDH/,0,prep,"pers,gens,topo",,det,nmpr,,,hif,perf,M,,,,,,,,,,
414746,SBB[,MT,2_Chronicles,17,9,JSBW,W JLMDW B JHWDH W <MHM SPR TWRT JHWH W JSBW B KL <RJ JHWDH W JLMDW B <M,W JSBW B KL <RJ JHWDH,,B KL <RJ JHWDH,B KL/ <JR/ JHWDH/,0,prep,"pers,gens,topo",,det,subs subs nmpr,,,qal,wayq,B,,,,,,,,,,
414776,BW>[,MT,2_Chronicles,17,11,MBJ>JM,W MN PLCTJM MBJ>JM L JHWCPV MNXH W KSP MF> GM H <RBJ>JM MBJ>JM LW Y>N >JLJM CB<T >LPJM W CB< M>WT W TJCJM CB<T >LPJM W CB< M>WT,W MN PLCTJM MBJ>JM L JHWCPV MNXH W KSP MF>,MN PLCTJM,L JHWCPV,L JHWCPV/,0,prep,pers,anim,det,nmpr,,,hif,ptca,L,,,,,,,,,,
414786,BW>[,MT,2_Chronicles,17,11,MBJ>JM,W MN PLCTJM MBJ>JM L JHWCPV MNXH W KSP MF> GM H <RBJ>JM MBJ>JM LW Y>N >JLJM CB<T >LPJM W CB< M>WT W TJCJM CB<T >LPJM W CB< M>WT,GM H <RBJ>JM MBJ>JM LW Y>N >JLJM CB<T >LPJM W CB< M>WT W TJCJM CB<T >LPJM W CB< M>WT,GM H <RBJ>JM,LW,L,0,prep,,,det,,,,hif,ptca,LW,,,,,,,,,,
414805,HLK[,MT,2_Chronicles,17,12,HLK,W JHJ JHWCPV HLK W GDL <D L M<LH W JBN B JHWDH BJRNJWT W <RJ MSKNWT,W JHJ JHWCPV HLK,JHWCPV,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
414942,JRD[,MT,2_Chronicles,18,2,JRD,W JRD L QY CNJM >L >X>B L CMRWN W JZBX LW >X>B Y>N W BQR L RB W L <M >CR <MW W JSJTHW L <LWT >L RMWT GL<D,W JRD L QY CNJM >L >X>B L CMRWN,,>L >X>B,>L >X>B/,0,prep,pers,anim,det,nmpr,,,qal,wayq,>L,,,,,,,,,,
414942,JRD[,MT,2_Chronicles,18,2,JRD,W JRD L QY CNJM >L >X>B L CMRWN W JZBX LW >X>B Y>N W BQR L RB W L <M >CR <MW W JSJTHW L <LWT >L RMWT GL<D,W JRD L QY CNJM >L >X>B L CMRWN,,L CMRWN,L CMRWN/,0,prep,topo,inanim,det,nmpr,,,qal,wayq,L,,,,,,,,,,
414968,<LH[,MT,2_Chronicles,18,2,<LWT,W JRD L QY CNJM >L >X>B L CMRWN W JZBX LW >X>B Y>N W BQR L RB W L <M >CR <MW W JSJTHW L <LWT >L RMWT GL<D,L <LWT >L RMWT GL<D,,>L RMWT GL<D,>L RMT=/ GL<D/,0,prep,topo topo,inanim inanim,det,nmpr nmpr,,,qal,infc,>L,,,,,,,,,,
414982,HLK[,MT,2_Chronicles,18,3,TLK,W J>MR >X>B MLK JFR>L >L JHWCPV MLK JHWDH H TLK <MJ RMT GL<D W J>MR LW KMWNJ KMWK W K <MK <MJ W <MK B MLXMH,H TLK <MJ RMT GL<D,,RMT GL<D,RMT=/ GL<D/,0,vc,topo topo,inanim inanim,det,nmpr nmpr,,,qal,impf,,,,,,,,,,,
415028,HLK[,MT,2_Chronicles,18,5,NLK,W JQBY MLK JFR>L >T H NB>JM >RB< M>WT >JC W J>MR >LHM H NLK >L RMT GL<D L MLXMH >M >XDL W J>MRW <LH W JTN H >LHJM B JD H MLK,H NLK >L RMT GL<D L MLXMH,,>L RMT GL<D,>L RMT=/ GL<D/,0,prep,topo topo,inanim inanim,det,nmpr nmpr,,,qal,impf,>L,,,,,,,,,,
415028,HLK[,MT,2_Chronicles,18,5,NLK,W JQBY MLK JFR>L >T H NB>JM >RB< M>WT >JC W J>MR >LHM H NLK >L RMT GL<D L MLXMH >M >XDL W J>MRW <LH W JTN H >LHJM B JD H MLK,H NLK >L RMT GL<D L MLXMH,,L MLXMH,L H MLXMH/,0,prep,,,det,subs,,,qal,impf,L,,,,,,,,,,
415039,<LH[,MT,2_Chronicles,18,5,<LH,W JQBY MLK JFR>L >T H NB>JM >RB< M>WT >JC W J>MR >LHM H NLK >L RMT GL<D L MLXMH >M >XDL W J>MRW <LH W JTN H >LHJM B JD H MLK,<LH,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
415112,MHR[,MT,2_Chronicles,18,8,MHR,W JQR> MLK JFR>L >L SRJS >XD W J>MR MHR MJKHW BN JML>,MHR MJKHW BN JML>,,no complement,no complement,,,,,,,,,piel,impv,,,,,,,,,,,
415171,<LH[,MT,2_Chronicles,18,11,<LH,W KL H NB>JM NB>JM KN L >MR <LH RMT GL<D W HYLX W NTN JHWH B JD H MLK,<LH RMT GL<D,,RMT GL<D,RMT=/ GL<D/,0,vc,topo topo,inanim inanim,det,nmpr nmpr,,,qal,impv,,,,,,,,,,,
415187,HLK[,MT,2_Chronicles,18,12,HLK,W H ML>K >CR HLK L QR> L MJKJHW DBR >LJW L >MR HNH DBRJ H NB>JM PH >XD VWB >L H MLK W JHJ N> DBRK K >XD MHM W DBRT VWB,>CR HLK,,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
415229,BW>[,MT,2_Chronicles,18,14,JB>,W JB> >L H MLK W J>MR H MLK >LJW MJKH H NLK >L RMT GL<D L MLXMH >M >XDL W J>MR <LW W HYLJXW W JNTNW B JDKM,W JB> >L H MLK,,>L H MLK,>L H MLK/,0,prep,,,det,subs,,,qal,wayq,>L,,,,,,,,,,
415240,HLK[,MT,2_Chronicles,18,14,NLK,W JB> >L H MLK W J>MR H MLK >LJW MJKH H NLK >L RMT GL<D L MLXMH >M >XDL W J>MR <LW W HYLJXW W JNTNW B JDKM,H NLK >L RMT GL<D L MLXMH,,>L RMT GL<D,>L RMT=/ GL<D/,0,prep,topo topo,inanim inanim,det,nmpr nmpr,,,qal,impf,>L,,,,,,,,,,
415240,HLK[,MT,2_Chronicles,18,14,NLK,W JB> >L H MLK W J>MR H MLK >LJW MJKH H NLK >L RMT GL<D L MLXMH >M >XDL W J>MR <LW W HYLJXW W JNTNW B JDKM,H NLK >L RMT GL<D L MLXMH,,L MLXMH,L H MLXMH/,0,prep,,,det,subs,,,qal,impf,L,,,,,,,,,,
415251,<LH[,MT,2_Chronicles,18,14,<LW,W JB> >L H MLK W J>MR H MLK >LJW MJKH H NLK >L RMT GL<D L MLXMH >M >XDL W J>MR <LW W HYLJXW W JNTNW B JDKM,<LW,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
415302,CWB[,MT,2_Chronicles,18,16,JCWBW,W J>MR R>JTJ >T KL JFR>L NPWYJM <L H HRJM K Y>N >CR >JN LHN R<H W J>MR JHWH L> >DNJM L >LH JCWBW >JC L BJTW B CLWM,JCWBW B CLWM,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
415358,<LH[,MT,2_Chronicles,18,19,J<L,W J>MR JHWH MJ JPTH >T >X>B MLK JFR>L W J<L W JPL B RMWT GL<D W J>MR ZH >MR KKH W ZH >MR KKH,W J<L,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
415360,NPL[,MT,2_Chronicles,18,19,JPL,W J>MR JHWH MJ JPTH >T >X>B MLK JFR>L W J<L W JPL B RMWT GL<D W J>MR ZH >MR KKH W ZH >MR KKH,W JPL B RMWT GL<D,,B RMWT GL<D,B RMT=/ GL<D/,0,prep,topo topo,inanim inanim,det,nmpr nmpr,,,qal,impf,B,,,,,,,,,,
415374,JY>[,MT,2_Chronicles,18,20,JY>,W JY> H RWX W J<MD L PNJ JHWH W J>MR >NJ >PTNW W J>MR JHWH >LJW B MH,W JY> H RWX,H RWX,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
415394,JY>[,MT,2_Chronicles,18,21,>Y>,W J>MR >Y> W HJJTJ L RWX CQR B PJ KL NBJ>JW W J>MR TPTH W GM TWKL Y> W <FH KN,>Y>,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
415410,JY>[,MT,2_Chronicles,18,21,Y>,W J>MR >Y> W HJJTJ L RWX CQR B PJ KL NBJ>JW W J>MR TPTH W GM TWKL Y> W <FH KN,Y>,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
415431,NGC[,MT,2_Chronicles,18,23,JGC,W JGC YDQJHW BN KN<NH W JK >T MJKJHW <L H LXJ W J>MR >J ZH H DRK <BR RWX JHWH M >TJ L DBR >TK,W JGC YDQJHW BN KN<NH,YDQJHW BN KN<NH,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
415448,<BR[,MT,2_Chronicles,18,23,<BR,W JGC YDQJHW BN KN<NH W JK >T MJKJHW <L H LXJ W J>MR >J ZH H DRK <BR RWX JHWH M >TJ L DBR >TK,<BR RWX JHWH M >TJ,RWX JHWH,M >TJ,MN >T==,0,prep + prep,,,det,,,,qal,perf,M,>TJ,,,,,,,,,
415467,BW>[,MT,2_Chronicles,18,24,TBW>,W J>MR MJKJHW HNK R>H B JWM H HW> >CR TBW> XDR B XDR L HXB>,>CR TBW> XDR B XDR,,XDR B XDR,XDR/ B XDR/,0,prep,,,det,subs subs,,,qal,impf,B,,,,,,,,,,
415481,CWB[,MT,2_Chronicles,18,25,HCJBHW,W J>MR MLK JFR>L QXW >T MJKJHW W HCJBHW >L >MWN FR H <JR W >L JW>C BN H MLK,W HCJBHW >L >MWN FR H <JR W >L JW>C BN H MLK,,>L >MWN FR H <JR W >L JW>C BN H MLK,>L >MWN==/ FR/ H <JR/ W >L JW>C/ BN/ H MLK/,0,prep + prep,pers pers,anim anim,det,nmpr subs subs nmpr subs subs,,,hif,impv,>L,>L,,,,,,,,,
415512,CWB[,MT,2_Chronicles,18,26,CWBJ,W >MRTM KH >MR H MLK FJMW ZH BJT H KL> W H>KLHW LXM LXY W MJM LXY <D CWBJ B CLWM,<D CWBJ B CLWM,,no complement,no complement,,,,,,,,,qal,infc,,,,,,,,,,,
415519,CWB[,MT,2_Chronicles,18,27,CWB,W J>MR MJKJHW >M CWB TCWB B CLWM L> DBR JHWH BJ W J>MR CM<W <MJM KLM,>M CWB TCWB B CLWM,,no complement,no complement,,,,,,,,,qal,infa,,,,,,,,,,,
415520,CWB[,MT,2_Chronicles,18,27,TCWB,W J>MR MJKJHW >M CWB TCWB B CLWM L> DBR JHWH BJ W J>MR CM<W <MJM KLM,>M CWB TCWB B CLWM,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
415533,<LH[,MT,2_Chronicles,18,28,J<L,W J<L MLK JFR>L W JHWCPV MLK JHWDH >L RMT GL<D,W J<L MLK JFR>L W JHWCPV MLK JHWDH >L RMT GL<D,MLK JFR>L W JHWCPV MLK JHWDH,>L RMT GL<D,>L RMT=/ GL<D/,0,prep,topo topo,inanim inanim,det,nmpr nmpr,,,qal,wayq,>L,,,,,,,,,,
415551,BW>[,MT,2_Chronicles,18,29,BW>,W J>MR MLK JFR>L >L JHWCPV HTXPF W BW> B MLXMH W >TH LBC BGDJK W JTXPF MLK JFR>L W JB>W B MLXMH,W BW> B MLXMH,,B MLXMH,B H MLXMH/,0,prep,,,det,subs,,,qal,impv,B,,,,,,,,,,
415564,BW>[,MT,2_Chronicles,18,29,JB>W,W J>MR MLK JFR>L >L JHWCPV HTXPF W BW> B MLXMH W >TH LBC BGDJK W JTXPF MLK JFR>L W JB>W B MLXMH,W JB>W B MLXMH,,B MLXMH,B H MLXMH/,0,prep,,,det,subs,,,qal,wayq,B,,,,,,,,,,
415611,SBB[,MT,2_Chronicles,18,31,JSBW,W JHJ K R>WT FRJ H RKB >T JHWCPV W HMH >MRW MLK JFR>L HW> W JSBW <LJW L HLXM W JZ<Q JHWCPV W JHWH <ZRW W JSJTM >LHJM MMNW,W JSBW <LJW,,<LJW,<L,0,prep,,,det,,,,qal,wayq,<LJW,,,,,,,,,,
415638,CWB[,MT,2_Chronicles,18,32,JCBW,W JHJ K R>WT FRJ H RKB KJ L> HJH MLK JFR>L W JCBW M >XRJW,W JCBW M >XRJW,,M >XRJW,MN >XR/,0,prep,,,det,subs,,,qal,wayq,M,,,,,,,,,,
415669,JY>[,MT,2_Chronicles,18,33,HWY>TNJ,W >JC MCK B QCT L TMW W JK >T MLK JFR>L BJN H DBQJM W BJN H CRJN W J>MR L RKB HPK JDJK W HWY>TNJ MN H MXNH KJ HXLJTJ,W HWY>TNJ MN H MXNH,,MN H MXNH,MN H MXNH/,0,prep,,,det,subs,,,hif,perf,MN,,,,,,,,,,
415676,<LH[,MT,2_Chronicles,18,34,T<L,W T<L H MLXMH B JWM H HW> W MLK JFR>L HJH M<MJD B MRKBH NKX >RM <D H <RB W JMT L <T BW> H CMC,W T<L H MLXMH B JWM H HW>,H MLXMH,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
415701,BW>[,MT,2_Chronicles,18,34,BW>,W T<L H MLXMH B JWM H HW> W MLK JFR>L HJH M<MJD B MRKBH NKX >RM <D H <RB W JMT L <T BW> H CMC,BW> H CMC,H CMC,no complement,no complement,,,,,,,,,qal,infc,,,,,,,,,,,
415705,CWB[,MT,2_Chronicles,19,1,JCB,W JCB JHWCPV MLK JHWDH >L BJTW B CLWM L JRWCLM,W JCB JHWCPV MLK JHWDH >L BJTW B CLWM L JRWCLM,JHWCPV MLK JHWDH,>L BJTW,>L BJT/,0,prep,,,det,subs,,,qal,wayq,>L,,,,,,,,,,
415705,CWB[,MT,2_Chronicles,19,1,JCB,W JCB JHWCPV MLK JHWDH >L BJTW B CLWM L JRWCLM,W JCB JHWCPV MLK JHWDH >L BJTW B CLWM L JRWCLM,JHWCPV MLK JHWDH,L JRWCLM,L JRWCLM/,0,prep,topo,inanim,det,nmpr,,,qal,wayq,L,,,,,,,,,,
415716,JY>[,MT,2_Chronicles,19,2,JY>,W JY> >L PNJW JHW> BN XNNJ H XZH W J>MR >L H MLK JHWCPV H L RC< L <ZR W L FN>J JHWH T>HB W B Z>T <LJK QYP M L PNJ JHWH,W JY> >L PNJW JHW> BN XNNJ H XZH,JHW> BN XNNJ H XZH,>L PNJW,>L PNH/,0,prep,,,det,subs,,,qal,wayq,>L,,,,,,,,,,
415775,CWB[,MT,2_Chronicles,19,4,JCB,W JCB JHWCPV B JRWCLM W JCB W JY> B <M M B>R CB< <D HR >PRJM W JCJBM >L JHWH >LHJ >BWTJHM,W JCB,,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
415777,JY>[,MT,2_Chronicles,19,4,JY>,W JCB JHWCPV B JRWCLM W JCB W JY> B <M M B>R CB< <D HR >PRJM W JCJBM >L JHWH >LHJ >BWTJHM,W JY> B <M M B>R CB< <D HR >PRJM,,M B>R CB<,MN B>R/ CB<==/,0,prep,topo,inanim,det,subs nmpr,,,qal,wayq,M,,,,,,,,,,
415777,JY>[,MT,2_Chronicles,19,4,JY>,W JCB JHWCPV B JRWCLM W JCB W JY> B <M M B>R CB< <D HR >PRJM W JCJBM >L JHWH >LHJ >BWTJHM,W JY> B <M M B>R CB< <D HR >PRJM,,<D HR >PRJM,<D HR/ >PRJM/,0,prep,"pers,gens,topo",,det,subs nmpr,,,qal,wayq,<D,,,,,,,,,,
415788,CWB[,MT,2_Chronicles,19,4,JCJBM,W JCB JHWCPV B JRWCLM W JCB W JY> B <M M B>R CB< <D HR >PRJM W JCJBM >L JHWH >LHJ >BWTJHM,W JCJBM >L JHWH >LHJ >BWTJHM,,>L JHWH >LHJ >BWTJHM,>L JHWH/ >LHJM/ >B/,0,prep,pers,anim,det,nmpr subs subs,,,hif,wayq,>L,,,,,,,,,,
415879,CWB[,MT,2_Chronicles,19,8,JCBW,W GM B JRWCLM H<MJD JHWCPV MN H LWJM W H KHNJM W M R>CJ H >BWT L JFR>L L MCPV JHWH W L RJB W JCBW JRWCLM,W JCBW JRWCLM,,JRWCLM,JRWCLM/,0,vc,topo,inanim,det,nmpr,,,qal,wayq,,,,,,,,,,,
415901,BW>[,MT,2_Chronicles,19,10,JBW>,W KL RJB >CR JBW> <LJKM M >XJKM H JCBJM B <RJHM BJN DM L DM BJN TWRH L MYWH L XQJM W L MCPVJM W HZHRTM >TM W L> J>CMW L JHWH W HJH QYP <LJKM W <L >XJKM KH T<FWN W L> T>CMW,>CR JBW> <LJKM M >XJKM,,<LJKM,<L,0,prep,,,det,,,,qal,impf,<LJKM,,,,,,,,,,
415901,BW>[,MT,2_Chronicles,19,10,JBW>,W KL RJB >CR JBW> <LJKM M >XJKM H JCBJM B <RJHM BJN DM L DM BJN TWRH L MYWH L XQJM W L MCPVJM W HZHRTM >TM W L> J>CMW L JHWH W HJH QYP <LJKM W <L >XJKM KH T<FWN W L> T>CMW,>CR JBW> <LJKM M >XJKM,,M >XJKM,MN >X/,0,prep,,,det,subs,,,qal,impf,M,,,,,,,,,,
407671,BW>[,MT,2_Chronicles,2,15,NBJ>M,W >NXNW NKRT <YJM MN H LBNWN K KL YRKK W NBJ>M LK RPSDWT <L JM JPW W >TH T<LH >TM JRWCLM,W NBJ>M LK RPSDWT <L JM JPW,,LK,L,0,prep,,,det,,,,hif,impf,LK,,,,,,,,,,
407671,BW>[,MT,2_Chronicles,2,15,NBJ>M,W >NXNW NKRT <YJM MN H LBNWN K KL YRKK W NBJ>M LK RPSDWT <L JM JPW W >TH T<LH >TM JRWCLM,W NBJ>M LK RPSDWT <L JM JPW,,JPW,JPW/,0,vc,topo,inanim,det,nmpr,,,hif,impf,,,,,,,,,,,
407679,<LH[,MT,2_Chronicles,2,15,T<LH,W >NXNW NKRT <YJM MN H LBNWN K KL YRKK W NBJ>M LK RPSDWT <L JM JPW W >TH T<LH >TM JRWCLM,W >TH T<LH >TM JRWCLM,>TH,JRWCLM,JRWCLM/,0,vc,topo,inanim,det,nmpr,,,hif,impf,,,,,,,,,,,
415986,BW>[,MT,2_Chronicles,20,1,B>W,W JHJ >XRJ KN B>W BNJ MW>B W BNJ <MWN W <MHM M H <MWNJM <L JHWCPV L MLXMH,B>W BNJ MW>B W BNJ <MWN <L JHWCPV L MLXMH,BNJ MW>B W BNJ <MWN,<L JHWCPV,<L JHWCPV/,0,prep,pers,anim,det,nmpr,,,qal,perf,<L,,,,,,,,,,
416003,BW>[,MT,2_Chronicles,20,2,JB>W,W JB>W W JGJDW L JHWCPV L >MR B> <LJK HMWN RB M <BR L JM M >RM W HNM B XYYWN_TMR HJ> <JN_GDJ,W JB>W,,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
