verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,motion_type,comments
1974614,QRB[,4Q27,Numbers,26,10,MQRJBJ,W TPTX H >RY >T PJH W TBL< >WTM H >RY W >T QWRX B MWT H <DH B >KWL H >C >T QWRX W >T XMCJM W M>TJM >JC MQRJBJ H QVWRT W JHJW L NS,None,None,,,,,,,,,,0,0 0000 0 000 00 000 0 0000 0000 0 000 0 00 0000 0 000 0 000 0 0000 0 00 00 0000 0 00 00000 0 00000 000 000000 0 00000 0 0000 0 00,hif,ptca,,,,,,,,,,
86805,QRB[,MT,Numbers,26,61,HQRJBM,W JMT NDB W >BJHW> B HQRJBM >C ZRH L PNJ JHWH,B HQRJBM >C ZRH L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,0,prep,pers,anim,det,subs,,,,hif,infc,L,,,,,,,,,
86904,QRB[,MT,Numbers,27,1,TQRBNH,W TQRBNH BNWT YLPXD BN XPR BN GL<D BN MKJR BN MNCH L MCPXT MNCH BN JWSP W >LH CMWT BNTJW MXLH N<H W XGLH W MLKH W TRYH,W TQRBNH BNWT YLPXD BN XPR BN GL<D BN MKJR BN MNCH L MCPXT MNCH BN JWSP,BNWT YLPXD BN XPR BN GL<D BN MKJR BN MNCH L MCPXT MNCH BN JWSP,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
1975038,QRB[,4Q27,Numbers,27,1,TQRBNH,W TQRBNH BNWT YLWPXD BN XWPR BN GL<D BN MKJR BN MNCH L MCPXWT MNCH BN JWSP W >LH CMWT BNWTJW MXLH W NW<H XWGLH W MLKH W TWRYH,None,None,,,,,,,,,,0,0 000000 0000 000000 00 0000 00 0000 00 0000 00 0000 0 000000 0000 00 0000 0 000 0000 000000 0000 0 0000 00000 0 0000 0 00000,qal,wayq,,,,,,,,,,
2101971,QRB[,Xhev/se2,Numbers,27,5,JQRB,W JQRB MCH >T MCPVN L PNJ JHWH,W JQRB MCH >T MCPVN L PNJ JHWH,MCH,L PNJ JHWH,,0,,,,,,,0,0 0000 000 00 00000 0 000 0000,hif,wayq,L,,,,,,,,,
87005,QRB[,MT,Numbers,27,5,JQRB,W JQRB MCH >T MCPVN L PNJ JHWH,W JQRB MCH >T MCPVN L PNJ JHWH,MCH,L PNJ JHWH,L PNH/ JHWH/,0,prep,pers,anim,det,subs,,,,hif,wayq,L,,,,,,,,,
1975143,QRB[,4Q27,Numbers,27,5,JQRB,W JQRB MWCH >T MCPVN L PNJ JHWH,W JQRB MWCH >T MCPVN L PNJ JHWH,MWCH,L PNJ JHWH,,0,,,,,,,0,0 0000 0000 00 00000 0 000 0000,hif,wayq,L,,,,,,,,,
2102001,<BR[,Xhev/se2,Numbers,27,7,H<BRT,KN BNWT YLPXD DBRT NTN TTN LHM >XZT NXLH B TWK >XJ >BJHM W H<BRT >T NXLT >BJHN LHN,W H<BRT >T NXLT >BJHN LHN,,LHN,,0,,,,,,,0,00 0000 00000 0000 000 000 000 0000 0000 0 000 000 00000 0 00000 00 0000 00000 000,hif,perf,LHN,,,,,,,,,
87033,<BR[,MT,Numbers,27,7,H<BRT,KN BNWT YLPXD DBRT NTN TTN LHM >XZT NXLH B TWK >XJ >BJHM W H<BRT >T NXLT >BJHN LHN,W H<BRT >T NXLT >BJHN LHN,,LHN,L,0,prep,,,det,,,,,hif,perf,L,,,,,,,,,
1975173,<BR[,4Q27,Numbers,27,7,H<BRTH,KN BNWT YLWPXD DWBRWT NTWN TTN LHNH >XWZT NXLH B TWK >XJ >BJHN W H<BRTH >T NXLT >BJHN LHNH,W H<BRTH >T NXLT >BJHN LHNH,,LHNH,,0,,,,,,,0,00 0000 000000 000000 0000 000 0000 00000 0000 0 000 000 00000 0 000000 00 0000 00000 0000,hif,perf,LHNH,,,,,,,,,
2102022,<BR[,Xhev/se2,Numbers,27,8,H<BRTM,W >L BNJ JFR>L TDBR L >MR >JC KJ JWT W BN >JN LW W H<BRTM >T NXLTW L BTW,None,None,,,,,,,,,,0,0 00 000 00000 0000 0 000 000 00 0100 0 00 000 00 0 000000 00 00000 0 000,hif,perf,,,,,,,,,,
87053,<BR[,MT,Numbers,27,8,H<BRTM,W >L BNJ JFR>L TDBR L >MR >JC KJ JMWT W BN >JN LW W H<BRTM >T NXLTW L BTW,W H<BRTM >T NXLTW L BTW,,L BTW,L BT/,0,prep,,,det,subs,,,,hif,perf,L,,,,,,,,,
2102093,<LH[,Xhev/se2,Numbers,27,12,<LH,W J>MR JHWH >L MCH <LH >L HR H <BRJM H ZH W R>H >T H >RY >CR NTTJ L BNJ JFR>L,<LH >L HR H <BRJM H ZH,,>L HR H <BRJM H ZH,,0,,,,,,,0,0 0000 0000 00 000 000 00 00 0 00000 0 00 0 000 00 0 000 000 0000 0 000 00000,qal,impv,>L,,,,,,,,,
87120,<LH[,MT,Numbers,27,12,<LH,W J>MR JHWH >L MCH <LH >L HR H <BRJM H ZH W R>H >T H >RY >CR NTTJ L BNJ JFR>L,<LH >L HR H <BRJM H ZH,,>L HR H <BRJM H ZH,>L HR/ H <BRJM/ H ZH,0,prep,topo,inanim,det,subs,,,,qal,impv,>L,,,,,,,,,
87195,JY>[,MT,Numbers,27,17,JY>,>CR JY> L PNJHM W >CR JB> L PNJHM W >CR JWYJ>M W >CR JBJ>M W L> THJH <DT JHWH K Y>N >CR >JN LHM R<H,>CR JY> L PNJHM,,L PNJHM,L PNH/,0,prep,,,det,subs,,,,qal,impf,L,,,,,,,,,
87200,BW>[,MT,Numbers,27,17,JB>,>CR JY> L PNJHM W >CR JB> L PNJHM W >CR JWYJ>M W >CR JBJ>M W L> THJH <DT JHWH K Y>N >CR >JN LHM R<H,W >CR JB> L PNJHM,,L PNJHM,L PNH/,0,prep,,,det,subs,,,,qal,impf,L,,,,,,,,,
87205,JY>[,MT,Numbers,27,17,JWYJ>M,>CR JY> L PNJHM W >CR JB> L PNJHM W >CR JWYJ>M W >CR JBJ>M W L> THJH <DT JHWH K Y>N >CR >JN LHM R<H,W >CR JWYJ>M,,no complement,no complement,,,,,,,,,,hif,impf,,,,,,,,,,
87208,BW>[,MT,Numbers,27,17,JBJ>M,>CR JY> L PNJHM W >CR JB> L PNJHM W >CR JWYJ>M W >CR JBJ>M W L> THJH <DT JHWH K Y>N >CR >JN LHM R<H,W >CR JBJ>M,,no complement,no complement,,,,,,,,,,hif,impf,,,,,,,,,,
87290,JY>[,MT,Numbers,27,21,JY>W,W L PNJ >L<ZR H KHN J<MD W C>L LW B MCPV H >WRJM L PNJ JHWH <L PJW JY>W W <L PJW JB>W HW> W KL BNJ JFR>L >TW W KL H <DH,<L PJW JY>W,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
