verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
135347,CWB[,MT,Judges,11,39,TCB,W JHJ M QY CNJM XDCJM W TCB >L >BJH W J<F LH >T NDRW >CR NDR W HJ> L> JD<H >JC W THJ XQ B JFR>L,W TCB >L >BJH,,>L >BJH,0,,,,,,,,qal,wayq,>L,,,,,,,,
135370,HLK[,MT,Judges,11,40,TLKNH,M JMJM JMJMH TLKNH BNWT JFR>L L TNWT L BT JPTX H GL<DJ >RB<T JMJM B CNH,M JMJM JMJMH TLKNH BNWT JFR>L,BNWT JFR>L,no complement,,,,,,,,,qal,impf,,,,,,,,,
135390,<BR[,MT,Judges,12,1,J<BR,W JY<Q >JC >PRJM W J<BR YPWNH W J>MRW L JPTX MDW< <BRT L HLXM B BNJ <MWN W LNW L> QR>T L LKT <MK BJTK NFRP <LJK B >C,W J<BR YPWNH,,YPWNH,1,,,,,,,,qal,wayq,,,,,,,,,
135397,<BR[,MT,Judges,12,1,<BRT,W JY<Q >JC >PRJM W J<BR YPWNH W J>MRW L JPTX MDW< <BRT L HLXM B BNJ <MWN W LNW L> QR>T L LKT <MK BJTK NFRP <LJK B >C,MDW< <BRT,,no complement,,,,,,,,,qal,perf,,,,,,,,,
135408,HLK[,MT,Judges,12,1,LKT,W JY<Q >JC >PRJM W J<BR YPWNH W J>MRW L JPTX MDW< <BRT L HLXM B BNJ <MWN W LNW L> QR>T L LKT <MK BJTK NFRP <LJK B >C,L LKT <MK,,<MK,0,,,,,,,,qal,infc,<MK,,,,,,,,
135450,<BR[,MT,Judges,12,3,><BRH,W >R>H KJ >JNK MWCJ< W >FJMH NPCJ B KPJ W ><BRH >L BNJ <MWN W JTNM JHWH B JDJ W LMH <LJTM >LJ H JWM H ZH L HLXM BJ,W ><BRH >L BNJ <MWN,,>L BNJ <MWN,0,,,,,,,,qal,wayq,>L,,,,,,,,
135461,<LH[,MT,Judges,12,3,<LJTM,W >R>H KJ >JNK MWCJ< W >FJMH NPCJ B KPJ W ><BRH >L BNJ <MWN W JTNM JHWH B JDJ W LMH <LJTM >LJ H JWM H ZH L HLXM BJ,W LMH <LJTM >LJ H JWM H ZH,,>LJ,0,,,,,,,,qal,perf,>LJ,,,,,,,,
135514,<BR[,MT,Judges,12,5,><BRH,W JLKD GL<D >T M<BRWT H JRDN L >PRJM W HJH KJ J>MRW PLJVJ >PRJM ><BRH W J>MRW LW >NCJ GL<D H >PRTJ >TH W J>MR L>,><BRH,,no complement,,,,,,,,,qal,impf,,,,,,,,,
135551,NPL[,MT,Judges,12,6,JPL,W J>MRW LW >MR N> CBLT W J>MR SBLT W L> JKJN L DBR KN W J>XZW >WTW W JCXVWHW >L M<BRWT H JRDN W JPL B <T H HJ> M >PRJM >RB<JM W CNJM >LP,W JPL B <T H HJ> M >PRJM >RB<JM W CNJM >LP,>RB<JM W CNJM >LP,M >PRJM,0,,,,,,,,qal,wayq,M,,,,,,,,
135602,BW>[,MT,Judges,12,9,HBJ>,W JHJ LW CLCJM BNJM W CLCJM BNWT CLX H XWYH W CLCJM BNWT HBJ> L BNJW MN H XWY W JCPV >T JFR>L CB< CNJM,W CLCJM BNWT HBJ> L BNJW MN H XWY,,MN H XWY,0,,,,,,,,hif,perf,MN,,,,,,,,
135778,<LH[,MT,Judges,13,5,J<LH,KJ HNK HRH W JLDT BN W MWRH L> J<LH <L R>CW KJ NZJR >LHJM JHJH H N<R MN H BVN W HW> JXL L HWCJ< >T JFR>L M JD PLCTJM,W MWRH L> J<LH <L R>CW,MWRH,<L R>CW,0,,,,,,,,qal,impf,<L,,,,,,,,
135801,BW>[,MT,Judges,13,6,TB>,W TB> H >CH W T>MR L >JCH L >MR >JC H >LHJM B> >LJ W MR>HW K MR>H ML>K H >LHJM NWR> M>D W L> C>LTJHW >J M ZH HW> W >T CMW L> HGJD LJ,W TB> H >CH,H >CH,no complement,,,,,,,,,qal,wayq,,,,,,,,,
135813,BW>[,MT,Judges,13,6,B>,W TB> H >CH W T>MR L >JCH L >MR >JC H >LHJM B> >LJ W MR>HW K MR>H ML>K H >LHJM NWR> M>D W L> C>LTJHW >J M ZH HW> W >T CMW L> HGJD LJ,>JC H >LHJM B> >LJ,>JC H >LHJM,>LJ,0,,,,,,,,qal,perf,>LJ,,,,,,,,
135883,BW>[,MT,Judges,13,8,JBW>,W J<TR MNWX >L JHWH W J>MR BJ >DWNJ >JC H >LHJM >CR CLXT JBW> N> <WD >LJNW W JWRNW MH N<FH L N<R H JWLD,>JC H >LHJM JBW> N> <WD >LJNW,>JC H >LHJM,>LJNW,0,,,,,,,,qal,impf,>LJNW,,,,,,,,
135904,BW>[,MT,Judges,13,9,JB>,W JCM< H >LHJM B QWL MNWX W JB> ML>K H >LHJM <WD >L H >CH W HJ> JWCBT B FDH W MNWX >JCH >JN <MH,W JB> ML>K H >LHJM <WD >L H >CH,ML>K H >LHJM,>L H >CH,0,,,,,,,,qal,wayq,>L,,,,,,,,
135924,MHR[,MT,Judges,13,10,TMHR,W TMHR H >CH W TRY W TGD L >JCH W T>MR >LJW HNH NR>H >LJ H >JC >CR B> B JWM >LJ,W TMHR H >CH,H >CH,no complement,,,,,,,,,piel,wayq,,,,,,,,,
135928,RWY[,MT,Judges,13,10,TRY,W TMHR H >CH W TRY W TGD L >JCH W T>MR >LJW HNH NR>H >LJ H >JC >CR B> B JWM >LJ,W TRY,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
