verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
2037309,JRD[,4Q76,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJC M L PNJ JHWH W JRD JP> W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 00000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 0000000 0 0 000 0000 00,qal,wayy,,,,,,,,,
2037312,BW>[,4Q76,Jonah,1,3,BW>,W JQM JWNH L BRX TRCJC M L PNJ JHWH W JRD JP> W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 00000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 0000000 0 0 000 0000 00,qal,infc,,,,,,,,,
2093668,JRD[,Mur88,Jonah,1,5,JRD,W JJR>W H MLXJM W JZ<QW >JC >L >LHJW W JVLW >T H KLJM >CR B >NJH >L H JM L HQL M <LJHM W JWNH JRD >L JRKTJ H SPJNH W JCKB W JRDM,None,None,,,,,,,,0,0 00000 0 00000 0 00000 000 00 000000 0 0000 00 0 0000 000 0 0000 00 0 00 0 000 0 000000 0 0000 000 00 00000 0 00000 0 0000 0 0000 00,qal,perf,,,,,,,,,
298664,JRD[,MT,Jonah,1,5,JRD,W JJR>W H MLXJM W JZ<QW >JC >L >LHJW W JVLW >T H KLJM >CR B >NJH >L H JM L HQL M <LJHM W JWNH JRD >L JRKTJ H SPJNH W JCKB W JRDM,W JWNH JRD >L JRKTJ H SPJNH,JWNH,>L JRKTJ H SPJNH,0,,,,,,,,qal,perf,>L,,,,,,,,
2045828,JRD[,4Q82,Jonah,1,5,JRD,W JJR>W H MLXJM W JZ<QW >JC >L >LWHJW W JVJLW >T H KLJM >CR B >NJH >L H JM L HQL M <LJHM W JWNH JRD >L JRKTJ H SPJNH W JCKB W JRDM,None,None,,,,,,,,0,0 00000 0 00000 0 00000 000 00 0000000 0 00000 00 0 0000 000 0 0000 00 0 00 0 000 0 000000 0 0000 000 00 00000 0 00000 0 0000 0 0000 00,qal,perf,,,,,,,,,
2093679,QRB[,Mur88,Jonah,1,6,JQRB,W JQRB >LJW RB H XBL W J>MR LW MH LK NRDM QWM QR> >L >LHJK >WLJ JT<CT H >LHJM LNW W L> N>BD,W JQRB >LJW RB H XBL,RB H XBL,>LJW,0,,,,,,0,0 0000 00000 00 0 000 0 0000 000 00 000 0000 000 000 00 000000 0000 00000 0 00000 0000 0 00 0000 00,qal,wayy,>LJW,,,,,,,,
298674,QRB[,MT,Jonah,1,6,JQRB,W JQRB >LJW RB H XBL W J>MR LW MH LK NRDM QWM QR> >L >LHJK >WLJ JT<CT H >LHJM LNW W L> N>BD,W JQRB >LJW RB H XBL,RB H XBL,>LJW,0,,,,,,,,qal,wayq,>LJW,,,,,,,,
2045839,QRB[,4Q82,Jonah,1,6,JQRB,W JQRB >LJW RB H XWBL W J>MR LW MH LK NRDM QWM QR> >L >LWHJKH >WLJ JT<CT H >LWHJM LNW W L> N>BD,W JQRB >LJW RB H XWBL,RB H XWBL,>LJW,0,,,,,,0,0 0000 00000 00 0 0000 0 0000 000 00 000 0000 000 000 00 00000000 0000 00000 0 000000 0000 0 00 0000 00,qal,wayy,>LJW,,,,,,,,
2041485,QRB[,4Q81,Jonah,1,6,JQRB,W JQRB >LJW RB H XBL W J>MR LW MH LK NRDM QWM QR> >L >LHJK >WLJ JT<CT H >LHJM LNW W L> N>BD,W JQRB >LJW RB H XBL,RB H XBL,>LJW,0,,,,,,0,0 0000 00000 00 0 000 0 0000 000 00 000 0000 000 000 00 000000 0000 00000 0 00000 0000 0 00 0000 00,qal,wayy,>LJW,,,,,,,,
2093710,NPL[,Mur88,Jonah,1,7,NPJLH,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,None,None,,,,,,,,0,0 00000 000 00 00000 000 0 00000 000000 0 0000 0 0 0 00 0 000 0 000 0000 0 0000 000000 0 000 0 0000 00 0000 00,hifil,impf,,,,,,,,,
2093724,NPL[,Mur88,Jonah,1,7,JPLW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,None,None,,,,,,,,0,0 00000 000 00 00000 000 0 00000 000000 0 0000 0 0 0 00 0 000 0 000 0000 0 0000 000000 0 000 0 0000 00 0000 00,hifil,wayy,,,,,,,,,
2093727,NPL[,Mur88,Jonah,1,7,JPL,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,None,None,,,,,,,,0,0 00000 000 00 00000 000 0 00000 000000 0 0000 0 0 0 00 0 000 0 000 0000 0 0000 000000 0 000 0 0000 00 0000 00,qal,wayy,,,,,,,,,
298702,HLK[,MT,Jonah,1,7,LKW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,LKW,,no complement,,,,,,,,,qal,impv,,,,,,,,,
298704,NPL[,MT,Jonah,1,7,NPJLH,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W NPJLH GWRLWT,,no complement,,,,,,,,,hif,impf,,,,,,,,,
298718,NPL[,MT,Jonah,1,7,JPLW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W JPLW GWRLWT,,no complement,,,,,,,,,hif,wayq,,,,,,,,,
298721,NPL[,MT,Jonah,1,7,JPL,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,W JPL H GWRL <L JWNH,H GWRL,<L JWNH,0,,,,,,,,qal,wayq,<L,,,,,,,,
2045870,NPL[,4Q82,Jonah,1,7,NPJLH,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,None,None,,,,,,,,0,0 00000 000 00 00000 000 0 00000 000000 0 0000 0 0 0 00 0 000 0 000 0000 0 0000 000000 0 000 0 0000 00 0000 00,hifil,impf,,,,,,,,,
2045884,NPL[,4Q82,Jonah,1,7,JPLW,W J>MRW >JC >L R<HW LKW W NPJLH GWRLWT W ND<H B C L MJ H R<H H Z>T LNW W JPLW GWRLWT W JPL H GWRL <L JWNH,None,None,,,,,,,,0,0 00000 000 00 00000 000 0 00000 000000 0 0000 0 0 0 00 0 000 0 000 0000 0 0000 000000 0 000 0 0000 00 0000 00,hifil,wayy,,,,,,,,,
