book_nr,book_name,chapter_nr,chapter_genre,verse_nr,verse_genre,verse_language
11,Reges_II,22,prose,6,prose,Hebrew
11,Reges_II,22,prose,7,prose,Hebrew
11,Reges_II,22,prose,8,prose,Hebrew
11,Reges_II,22,prose,9,prose,Hebrew
11,Reges_II,22,prose,10,prose,Hebrew
11,Reges_II,22,prose,11,prose,Hebrew
11,Reges_II,22,prose,12,prose,Hebrew
11,Reges_II,22,prose,13,prose,Hebrew
11,Reges_II,22,prose,14,prose,Hebrew
11,Reges_II,22,prose,15,prose,Hebrew
11,Reges_II,22,prose,16,prose,Hebrew
11,Reges_II,22,prose,17,prose,Hebrew
11,Reges_II,22,prose,18,prose,Hebrew
11,Reges_II,22,prose,19,prose,Hebrew
11,Reges_II,22,prose,20,prose,Hebrew
11,Reges_II,23,prose,1,prose,Hebrew
11,Reges_II,23,prose,2,prose,Hebrew
11,Reges_II,23,prose,3,prose,Hebrew
11,Reges_II,23,prose,4,prose,Hebrew
11,Reges_II,23,prose,5,prose,Hebrew
11,Reges_II,23,prose,6,prose,Hebrew
11,Reges_II,23,prose,7,prose,Hebrew
11,Reges_II,23,prose,8,prose,Hebrew
11,Reges_II,23,prose,9,prose,Hebrew
11,Reges_II,23,prose,10,prose,Hebrew
11,Reges_II,23,prose,11,prose,Hebrew
11,Reges_II,23,prose,12,prose,Hebrew
11,Reges_II,23,prose,13,prose,Hebrew
11,Reges_II,23,prose,14,prose,Hebrew
11,Reges_II,23,prose,15,prose,Hebrew
11,Reges_II,23,prose,16,prose,Hebrew
11,Reges_II,23,prose,17,prose,Hebrew
11,Reges_II,23,prose,18,prose,Hebrew
11,Reges_II,23,prose,19,prose,Hebrew
11,Reges_II,23,prose,20,prose,Hebrew
11,Reges_II,23,prose,21,prose,Hebrew
11,Reges_II,23,prose,22,prose,Hebrew
11,Reges_II,23,prose,23,prose,Hebrew
11,Reges_II,23,prose,24,prose,Hebrew
11,Reges_II,23,prose,25,prose,Hebrew
11,Reges_II,23,prose,26,prose,Hebrew
11,Reges_II,23,prose,27,prose,Hebrew
11,Reges_II,23,prose,28,prose,Hebrew
11,Reges_II,23,prose,29,prose,Hebrew
11,Reges_II,23,prose,30,prose,Hebrew
11,Reges_II,23,prose,31,prose,Hebrew
11,Reges_II,23,prose,32,prose,Hebrew
11,Reges_II,23,prose,33,prose,Hebrew
11,Reges_II,23,prose,34,prose,Hebrew
11,Reges_II,23,prose,35,prose,Hebrew
11,Reges_II,23,prose,36,prose,Hebrew
11,Reges_II,23,prose,37,prose,Hebrew
11,Reges_II,24,prose,1,prose,Hebrew
11,Reges_II,24,prose,2,prose,Hebrew
11,Reges_II,24,prose,3,prose,Hebrew
11,Reges_II,24,prose,4,prose,Hebrew
11,Reges_II,24,prose,5,prose,Hebrew
11,Reges_II,24,prose,6,prose,Hebrew
11,Reges_II,24,prose,7,prose,Hebrew
11,Reges_II,24,prose,8,prose,Hebrew
11,Reges_II,24,prose,9,prose,Hebrew
11,Reges_II,24,prose,10,prose,Hebrew
11,Reges_II,24,prose,11,prose,Hebrew
11,Reges_II,24,prose,12,prose,Hebrew
11,Reges_II,24,prose,13,prose,Hebrew
11,Reges_II,24,prose,14,prose,Hebrew
11,Reges_II,24,prose,15,prose,Hebrew
11,Reges_II,24,prose,16,prose,Hebrew
11,Reges_II,24,prose,17,prose,Hebrew
11,Reges_II,24,prose,18,prose,Hebrew
11,Reges_II,24,prose,19,prose,Hebrew
11,Reges_II,24,prose,20,prose,Hebrew
11,Reges_II,25,prose,1,prose,Hebrew
11,Reges_II,25,prose,2,prose,Hebrew
11,Reges_II,25,prose,3,prose,Hebrew
11,Reges_II,25,prose,4,prose,Hebrew
11,Reges_II,25,prose,5,prose,Hebrew
11,Reges_II,25,prose,6,prose,Hebrew
11,Reges_II,25,prose,7,prose,Hebrew
11,Reges_II,25,prose,8,prose,Hebrew
11,Reges_II,25,prose,9,prose,Hebrew
11,Reges_II,25,prose,10,prose,Hebrew
11,Reges_II,25,prose,11,prose,Hebrew
11,Reges_II,25,prose,12,prose,Hebrew
11,Reges_II,25,prose,13,prose,Hebrew
11,Reges_II,25,prose,14,prose,Hebrew
11,Reges_II,25,prose,15,prose,Hebrew
11,Reges_II,25,prose,16,prose,Hebrew
11,Reges_II,25,prose,17,prose,Hebrew
11,Reges_II,25,prose,18,prose,Hebrew
11,Reges_II,25,prose,19,prose,Hebrew
11,Reges_II,25,prose,20,prose,Hebrew
11,Reges_II,25,prose,21,prose,Hebrew
11,Reges_II,25,prose,22,prose,Hebrew
11,Reges_II,25,prose,23,prose,Hebrew
11,Reges_II,25,prose,24,prose,Hebrew
11,Reges_II,25,prose,25,prose,Hebrew
11,Reges_II,25,prose,26,prose,Hebrew
11,Reges_II,25,prose,27,prose,Hebrew
11,Reges_II,25,prose,28,prose,Hebrew
11,Reges_II,25,prose,29,prose,Hebrew
11,Reges_II,25,prose,30,prose,Hebrew
12,Jesaia,1,prophetic,1,prophetic,Hebrew
12,Jesaia,1,prophetic,2,prophetic,Hebrew
12,Jesaia,1,prophetic,3,prophetic,Hebrew
12,Jesaia,1,prophetic,4,prophetic,Hebrew
12,Jesaia,1,prophetic,5,prophetic,Hebrew
12,Jesaia,1,prophetic,6,prophetic,Hebrew
12,Jesaia,1,prophetic,7,prophetic,Hebrew
12,Jesaia,1,prophetic,8,prophetic,Hebrew
12,Jesaia,1,prophetic,9,prophetic,Hebrew
12,Jesaia,1,prophetic,10,prophetic,Hebrew
12,Jesaia,1,prophetic,11,prophetic,Hebrew
12,Jesaia,1,prophetic,12,prophetic,Hebrew
12,Jesaia,1,prophetic,13,prophetic,Hebrew
12,Jesaia,1,prophetic,14,prophetic,Hebrew
12,Jesaia,1,prophetic,15,prophetic,Hebrew
12,Jesaia,1,prophetic,16,prophetic,Hebrew
12,Jesaia,1,prophetic,17,prophetic,Hebrew
12,Jesaia,1,prophetic,18,prophetic,Hebrew
12,Jesaia,1,prophetic,19,prophetic,Hebrew
12,Jesaia,1,prophetic,20,prophetic,Hebrew
12,Jesaia,1,prophetic,21,prophetic,Hebrew
12,Jesaia,1,prophetic,22,prophetic,Hebrew
12,Jesaia,1,prophetic,23,prophetic,Hebrew
12,Jesaia,1,prophetic,24,prophetic,Hebrew
12,Jesaia,1,prophetic,25,prophetic,Hebrew
12,Jesaia,1,prophetic,26,prophetic,Hebrew
12,Jesaia,1,prophetic,27,prophetic,Hebrew
12,Jesaia,1,prophetic,28,prophetic,Hebrew
12,Jesaia,1,prophetic,29,prophetic,Hebrew
12,Jesaia,1,prophetic,30,prophetic,Hebrew
12,Jesaia,1,prophetic,31,prophetic,Hebrew
12,Jesaia,2,prophetic,1,prophetic,Hebrew
12,Jesaia,2,prophetic,2,prophetic,Hebrew
12,Jesaia,2,prophetic,3,prophetic,Hebrew
12,Jesaia,2,prophetic,4,prophetic,Hebrew
12,Jesaia,2,prophetic,5,prophetic,Hebrew
12,Jesaia,2,prophetic,6,prophetic,Hebrew
12,Jesaia,2,prophetic,7,prophetic,Hebrew
12,Jesaia,2,prophetic,8,prophetic,Hebrew
12,Jesaia,2,prophetic,9,prophetic,Hebrew
12,Jesaia,2,prophetic,10,prophetic,Hebrew
12,Jesaia,2,prophetic,11,prophetic,Hebrew
12,Jesaia,2,prophetic,12,prophetic,Hebrew
12,Jesaia,2,prophetic,13,prophetic,Hebrew
12,Jesaia,2,prophetic,14,prophetic,Hebrew
12,Jesaia,2,prophetic,15,prophetic,Hebrew
12,Jesaia,2,prophetic,16,prophetic,Hebrew
12,Jesaia,2,prophetic,17,prophetic,Hebrew
12,Jesaia,2,prophetic,18,prophetic,Hebrew
12,Jesaia,2,prophetic,19,prophetic,Hebrew
12,Jesaia,2,prophetic,20,prophetic,Hebrew
12,Jesaia,2,prophetic,21,prophetic,Hebrew
12,Jesaia,2,prophetic,22,prophetic,Hebrew
12,Jesaia,3,prophetic,1,prophetic,Hebrew
12,Jesaia,3,prophetic,2,prophetic,Hebrew
12,Jesaia,3,prophetic,3,prophetic,Hebrew
12,Jesaia,3,prophetic,4,prophetic,Hebrew
12,Jesaia,3,prophetic,5,prophetic,Hebrew
12,Jesaia,3,prophetic,6,prophetic,Hebrew
12,Jesaia,3,prophetic,7,prophetic,Hebrew
12,Jesaia,3,prophetic,8,prophetic,Hebrew
12,Jesaia,3,prophetic,9,prophetic,Hebrew
12,Jesaia,3,prophetic,10,prophetic,Hebrew
12,Jesaia,3,prophetic,11,prophetic,Hebrew
12,Jesaia,3,prophetic,12,prophetic,Hebrew
12,Jesaia,3,prophetic,13,prophetic,Hebrew
12,Jesaia,3,prophetic,14,prophetic,Hebrew
12,Jesaia,3,prophetic,15,prophetic,Hebrew
12,Jesaia,3,prophetic,16,prophetic,Hebrew
12,Jesaia,3,prophetic,17,prophetic,Hebrew
12,Jesaia,3,prophetic,18,prophetic,Hebrew
12,Jesaia,3,prophetic,19,prophetic,Hebrew
12,Jesaia,3,prophetic,20,prophetic,Hebrew
12,Jesaia,3,prophetic,21,prophetic,Hebrew
12,Jesaia,3,prophetic,22,prophetic,Hebrew
12,Jesaia,3,prophetic,23,prophetic,Hebrew
12,Jesaia,3,prophetic,24,prophetic,Hebrew
12,Jesaia,3,prophetic,25,prophetic,Hebrew
12,Jesaia,3,prophetic,26,prophetic,Hebrew
12,Jesaia,4,prophetic,1,prophetic,Hebrew
12,Jesaia,4,prophetic,2,prophetic,Hebrew
12,Jesaia,4,prophetic,3,prophetic,Hebrew
12,Jesaia,4,prophetic,4,prophetic,Hebrew
12,Jesaia,4,prophetic,5,prophetic,Hebrew
12,Jesaia,4,prophetic,6,prophetic,Hebrew
12,Jesaia,5,prophetic,1,prophetic,Hebrew
12,Jesaia,5,prophetic,2,prophetic,Hebrew
12,Jesaia,5,prophetic,3,prophetic,Hebrew
12,Jesaia,5,prophetic,4,prophetic,Hebrew
12,Jesaia,5,prophetic,5,prophetic,Hebrew
12,Jesaia,5,prophetic,6,prophetic,Hebrew
12,Jesaia,5,prophetic,7,prophetic,Hebrew
12,Jesaia,5,prophetic,8,prophetic,Hebrew
12,Jesaia,5,prophetic,9,prophetic,Hebrew
12,Jesaia,5,prophetic,10,prophetic,Hebrew
12,Jesaia,5,prophetic,11,prophetic,Hebrew
12,Jesaia,5,prophetic,12,prophetic,Hebrew
12,Jesaia,5,prophetic,13,prophetic,Hebrew
12,Jesaia,5,prophetic,14,prophetic,Hebrew
12,Jesaia,5,prophetic,15,prophetic,Hebrew
12,Jesaia,5,prophetic,16,prophetic,Hebrew
12,Jesaia,5,prophetic,17,prophetic,Hebrew
12,Jesaia,5,prophetic,18,prophetic,Hebrew
12,Jesaia,5,prophetic,19,prophetic,Hebrew
12,Jesaia,5,prophetic,20,prophetic,Hebrew
12,Jesaia,5,prophetic,21,prophetic,Hebrew
12,Jesaia,5,prophetic,22,prophetic,Hebrew
12,Jesaia,5,prophetic,23,prophetic,Hebrew
12,Jesaia,5,prophetic,24,prophetic,Hebrew
12,Jesaia,5,prophetic,25,prophetic,Hebrew
12,Jesaia,5,prophetic,26,prophetic,Hebrew
12,Jesaia,5,prophetic,27,prophetic,Hebrew
12,Jesaia,5,prophetic,28,prophetic,Hebrew
12,Jesaia,5,prophetic,29,prophetic,Hebrew
12,Jesaia,5,prophetic,30,prophetic,Hebrew
12,Jesaia,6,prophetic,1,prophetic,Hebrew
12,Jesaia,6,prophetic,2,prophetic,Hebrew
12,Jesaia,6,prophetic,3,prophetic,Hebrew
12,Jesaia,6,prophetic,4,prophetic,Hebrew
12,Jesaia,6,prophetic,5,prophetic,Hebrew
12,Jesaia,6,prophetic,6,prophetic,Hebrew
12,Jesaia,6,prophetic,7,prophetic,Hebrew
12,Jesaia,6,prophetic,8,prophetic,Hebrew
12,Jesaia,6,prophetic,9,prophetic,Hebrew
12,Jesaia,6,prophetic,10,prophetic,Hebrew
12,Jesaia,6,prophetic,11,prophetic,Hebrew
12,Jesaia,6,prophetic,12,prophetic,Hebrew
12,Jesaia,6,prophetic,13,prophetic,Hebrew
12,Jesaia,7,prophetic,1,prophetic,Hebrew
12,Jesaia,7,prophetic,2,prophetic,Hebrew
12,Jesaia,7,prophetic,3,prophetic,Hebrew
12,Jesaia,7,prophetic,4,prophetic,Hebrew
12,Jesaia,7,prophetic,5,prophetic,Hebrew
12,Jesaia,7,prophetic,6,prophetic,Hebrew
12,Jesaia,7,prophetic,7,prophetic,Hebrew
12,Jesaia,7,prophetic,8,prophetic,Hebrew
12,Jesaia,7,prophetic,9,prophetic,Hebrew
12,Jesaia,7,prophetic,10,prophetic,Hebrew
12,Jesaia,7,prophetic,11,prophetic,Hebrew
12,Jesaia,7,prophetic,12,prophetic,Hebrew
12,Jesaia,7,prophetic,13,prophetic,Hebrew
12,Jesaia,7,prophetic,14,prophetic,Hebrew
12,Jesaia,7,prophetic,15,prophetic,Hebrew
12,Jesaia,7,prophetic,16,prophetic,Hebrew
12,Jesaia,7,prophetic,17,prophetic,Hebrew
12,Jesaia,7,prophetic,18,prophetic,Hebrew
12,Jesaia,7,prophetic,19,prophetic,Hebrew
12,Jesaia,7,prophetic,20,prophetic,Hebrew
12,Jesaia,7,prophetic,21,prophetic,Hebrew
12,Jesaia,7,prophetic,22,prophetic,Hebrew
12,Jesaia,7,prophetic,23,prophetic,Hebrew
12,Jesaia,7,prophetic,24,prophetic,Hebrew
12,Jesaia,7,prophetic,25,prophetic,Hebrew
12,Jesaia,8,prophetic,1,prophetic,Hebrew
12,Jesaia,8,prophetic,2,prophetic,Hebrew
12,Jesaia,8,prophetic,3,prophetic,Hebrew
12,Jesaia,8,prophetic,4,prophetic,Hebrew
12,Jesaia,8,prophetic,5,prophetic,Hebrew
12,Jesaia,8,prophetic,6,prophetic,Hebrew
12,Jesaia,8,prophetic,7,prophetic,Hebrew
12,Jesaia,8,prophetic,8,prophetic,Hebrew
12,Jesaia,8,prophetic,9,prophetic,Hebrew
12,Jesaia,8,prophetic,10,prophetic,Hebrew
12,Jesaia,8,prophetic,11,prophetic,Hebrew
12,Jesaia,8,prophetic,12,prophetic,Hebrew
12,Jesaia,8,prophetic,13,prophetic,Hebrew
12,Jesaia,8,prophetic,14,prophetic,Hebrew
12,Jesaia,8,prophetic,15,prophetic,Hebrew
12,Jesaia,8,prophetic,16,prophetic,Hebrew
12,Jesaia,8,prophetic,17,prophetic,Hebrew
12,Jesaia,8,prophetic,18,prophetic,Hebrew
12,Jesaia,8,prophetic,19,prophetic,Hebrew
12,Jesaia,8,prophetic,20,prophetic,Hebrew
12,Jesaia,8,prophetic,21,prophetic,Hebrew
12,Jesaia,8,prophetic,22,prophetic,Hebrew
12,Jesaia,8,prophetic,23,prophetic,Hebrew
12,Jesaia,9,prophetic,1,prophetic,Hebrew
12,Jesaia,9,prophetic,2,prophetic,Hebrew
12,Jesaia,9,prophetic,3,prophetic,Hebrew
12,Jesaia,9,prophetic,4,prophetic,Hebrew
12,Jesaia,9,prophetic,5,prophetic,Hebrew
12,Jesaia,9,prophetic,6,prophetic,Hebrew
12,Jesaia,9,prophetic,7,prophetic,Hebrew
12,Jesaia,9,prophetic,8,prophetic,Hebrew
12,Jesaia,9,prophetic,9,prophetic,Hebrew
12,Jesaia,9,prophetic,10,prophetic,Hebrew
12,Jesaia,9,prophetic,11,prophetic,Hebrew
12,Jesaia,9,prophetic,12,prophetic,Hebrew
12,Jesaia,9,prophetic,13,prophetic,Hebrew
12,Jesaia,9,prophetic,14,prophetic,Hebrew
12,Jesaia,9,prophetic,15,prophetic,Hebrew
12,Jesaia,9,prophetic,16,prophetic,Hebrew
12,Jesaia,9,prophetic,17,prophetic,Hebrew
12,Jesaia,9,prophetic,18,prophetic,Hebrew
12,Jesaia,9,prophetic,19,prophetic,Hebrew
12,Jesaia,9,prophetic,20,prophetic,Hebrew
12,Jesaia,10,prophetic,1,prophetic,Hebrew
12,Jesaia,10,prophetic,2,prophetic,Hebrew
12,Jesaia,10,prophetic,3,prophetic,Hebrew
12,Jesaia,10,prophetic,4,prophetic,Hebrew
12,Jesaia,10,prophetic,5,prophetic,Hebrew
12,Jesaia,10,prophetic,6,prophetic,Hebrew
12,Jesaia,10,prophetic,7,prophetic,Hebrew
12,Jesaia,10,prophetic,8,prophetic,Hebrew
12,Jesaia,10,prophetic,9,prophetic,Hebrew
12,Jesaia,10,prophetic,10,prophetic,Hebrew
12,Jesaia,10,prophetic,11,prophetic,Hebrew
12,Jesaia,10,prophetic,12,prophetic,Hebrew
12,Jesaia,10,prophetic,13,prophetic,Hebrew
12,Jesaia,10,prophetic,14,prophetic,Hebrew
12,Jesaia,10,prophetic,15,prophetic,Hebrew
12,Jesaia,10,prophetic,16,prophetic,Hebrew
12,Jesaia,10,prophetic,17,prophetic,Hebrew
12,Jesaia,10,prophetic,18,prophetic,Hebrew
12,Jesaia,10,prophetic,19,prophetic,Hebrew
12,Jesaia,10,prophetic,20,prophetic,Hebrew
12,Jesaia,10,prophetic,21,prophetic,Hebrew
12,Jesaia,10,prophetic,22,prophetic,Hebrew
12,Jesaia,10,prophetic,23,prophetic,Hebrew
12,Jesaia,10,prophetic,24,prophetic,Hebrew
12,Jesaia,10,prophetic,25,prophetic,Hebrew
12,Jesaia,10,prophetic,26,prophetic,Hebrew
12,Jesaia,10,prophetic,27,prophetic,Hebrew
12,Jesaia,10,prophetic,28,prophetic,Hebrew
12,Jesaia,10,prophetic,29,prophetic,Hebrew
12,Jesaia,10,prophetic,30,prophetic,Hebrew
12,Jesaia,10,prophetic,31,prophetic,Hebrew
12,Jesaia,10,prophetic,32,prophetic,Hebrew
12,Jesaia,10,prophetic,33,prophetic,Hebrew
12,Jesaia,10,prophetic,34,prophetic,Hebrew
12,Jesaia,11,prophetic,1,prophetic,Hebrew
12,Jesaia,11,prophetic,2,prophetic,Hebrew
12,Jesaia,11,prophetic,3,prophetic,Hebrew
12,Jesaia,11,prophetic,4,prophetic,Hebrew
12,Jesaia,11,prophetic,5,prophetic,Hebrew
12,Jesaia,11,prophetic,6,prophetic,Hebrew
12,Jesaia,11,prophetic,7,prophetic,Hebrew
12,Jesaia,11,prophetic,8,prophetic,Hebrew
12,Jesaia,11,prophetic,9,prophetic,Hebrew
12,Jesaia,11,prophetic,10,prophetic,Hebrew
12,Jesaia,11,prophetic,11,prophetic,Hebrew
12,Jesaia,11,prophetic,12,prophetic,Hebrew
12,Jesaia,11,prophetic,13,prophetic,Hebrew
12,Jesaia,11,prophetic,14,prophetic,Hebrew
12,Jesaia,11,prophetic,15,prophetic,Hebrew
12,Jesaia,11,prophetic,16,prophetic,Hebrew
12,Jesaia,12,prophetic,1,prophetic,Hebrew
12,Jesaia,12,prophetic,2,prophetic,Hebrew
12,Jesaia,12,prophetic,3,prophetic,Hebrew
12,Jesaia,12,prophetic,4,prophetic,Hebrew
12,Jesaia,12,prophetic,5,prophetic,Hebrew
12,Jesaia,12,prophetic,6,prophetic,Hebrew
12,Jesaia,13,prophetic,1,prophetic,Hebrew
12,Jesaia,13,prophetic,2,prophetic,Hebrew
12,Jesaia,13,prophetic,3,prophetic,Hebrew
12,Jesaia,13,prophetic,4,prophetic,Hebrew
12,Jesaia,13,prophetic,5,prophetic,Hebrew
12,Jesaia,13,prophetic,6,prophetic,Hebrew
12,Jesaia,13,prophetic,7,prophetic,Hebrew
12,Jesaia,13,prophetic,8,prophetic,Hebrew
12,Jesaia,13,prophetic,9,prophetic,Hebrew
12,Jesaia,13,prophetic,10,prophetic,Hebrew
12,Jesaia,13,prophetic,11,prophetic,Hebrew
12,Jesaia,13,prophetic,12,prophetic,Hebrew
12,Jesaia,13,prophetic,13,prophetic,Hebrew
12,Jesaia,13,prophetic,14,prophetic,Hebrew
12,Jesaia,13,prophetic,15,prophetic,Hebrew
12,Jesaia,13,prophetic,16,prophetic,Hebrew
12,Jesaia,13,prophetic,17,prophetic,Hebrew
12,Jesaia,13,prophetic,18,prophetic,Hebrew
12,Jesaia,13,prophetic,19,prophetic,Hebrew
12,Jesaia,13,prophetic,20,prophetic,Hebrew
12,Jesaia,13,prophetic,21,prophetic,Hebrew
12,Jesaia,13,prophetic,22,prophetic,Hebrew
12,Jesaia,14,prophetic,1,prophetic,Hebrew
12,Jesaia,14,prophetic,2,prophetic,Hebrew
12,Jesaia,14,prophetic,3,prophetic,Hebrew
12,Jesaia,14,prophetic,4,prophetic,Hebrew
12,Jesaia,14,prophetic,5,prophetic,Hebrew
12,Jesaia,14,prophetic,6,prophetic,Hebrew
12,Jesaia,14,prophetic,7,prophetic,Hebrew
12,Jesaia,14,prophetic,8,prophetic,Hebrew
12,Jesaia,14,prophetic,9,prophetic,Hebrew
12,Jesaia,14,prophetic,10,prophetic,Hebrew
12,Jesaia,14,prophetic,11,prophetic,Hebrew
12,Jesaia,14,prophetic,12,prophetic,Hebrew
12,Jesaia,14,prophetic,13,prophetic,Hebrew
12,Jesaia,14,prophetic,14,prophetic,Hebrew
12,Jesaia,14,prophetic,15,prophetic,Hebrew
12,Jesaia,14,prophetic,16,prophetic,Hebrew
12,Jesaia,14,prophetic,17,prophetic,Hebrew
12,Jesaia,14,prophetic,18,prophetic,Hebrew
12,Jesaia,14,prophetic,19,prophetic,Hebrew
12,Jesaia,14,prophetic,20,prophetic,Hebrew
12,Jesaia,14,prophetic,21,prophetic,Hebrew
12,Jesaia,14,prophetic,22,prophetic,Hebrew
12,Jesaia,14,prophetic,23,prophetic,Hebrew
12,Jesaia,14,prophetic,24,prophetic,Hebrew
12,Jesaia,14,prophetic,25,prophetic,Hebrew
12,Jesaia,14,prophetic,26,prophetic,Hebrew
12,Jesaia,14,prophetic,27,prophetic,Hebrew
12,Jesaia,14,prophetic,28,prophetic,Hebrew
12,Jesaia,14,prophetic,29,prophetic,Hebrew
12,Jesaia,14,prophetic,30,prophetic,Hebrew
12,Jesaia,14,prophetic,31,prophetic,Hebrew
12,Jesaia,14,prophetic,32,prophetic,Hebrew
12,Jesaia,15,prophetic,1,prophetic,Hebrew
12,Jesaia,15,prophetic,2,prophetic,Hebrew
12,Jesaia,15,prophetic,3,prophetic,Hebrew
12,Jesaia,15,prophetic,4,prophetic,Hebrew
12,Jesaia,15,prophetic,5,prophetic,Hebrew
12,Jesaia,15,prophetic,6,prophetic,Hebrew
12,Jesaia,15,prophetic,7,prophetic,Hebrew
12,Jesaia,15,prophetic,8,prophetic,Hebrew
12,Jesaia,15,prophetic,9,prophetic,Hebrew
12,Jesaia,16,prophetic,1,prophetic,Hebrew
12,Jesaia,16,prophetic,2,prophetic,Hebrew
12,Jesaia,16,prophetic,3,prophetic,Hebrew
12,Jesaia,16,prophetic,4,prophetic,Hebrew
12,Jesaia,16,prophetic,5,prophetic,Hebrew
12,Jesaia,16,prophetic,6,prophetic,Hebrew
12,Jesaia,16,prophetic,7,prophetic,Hebrew
12,Jesaia,16,prophetic,8,prophetic,Hebrew
12,Jesaia,16,prophetic,9,prophetic,Hebrew
12,Jesaia,16,prophetic,10,prophetic,Hebrew
12,Jesaia,16,prophetic,11,prophetic,Hebrew
12,Jesaia,16,prophetic,12,prophetic,Hebrew
12,Jesaia,16,prophetic,13,prophetic,Hebrew
12,Jesaia,16,prophetic,14,prophetic,Hebrew
12,Jesaia,17,prophetic,1,prophetic,Hebrew
12,Jesaia,17,prophetic,2,prophetic,Hebrew
12,Jesaia,17,prophetic,3,prophetic,Hebrew
12,Jesaia,17,prophetic,4,prophetic,Hebrew
12,Jesaia,17,prophetic,5,prophetic,Hebrew
12,Jesaia,17,prophetic,6,prophetic,Hebrew
12,Jesaia,17,prophetic,7,prophetic,Hebrew
12,Jesaia,17,prophetic,8,prophetic,Hebrew
12,Jesaia,17,prophetic,9,prophetic,Hebrew
12,Jesaia,17,prophetic,10,prophetic,Hebrew
12,Jesaia,17,prophetic,11,prophetic,Hebrew
12,Jesaia,17,prophetic,12,prophetic,Hebrew
12,Jesaia,17,prophetic,13,prophetic,Hebrew
12,Jesaia,17,prophetic,14,prophetic,Hebrew
12,Jesaia,18,prophetic,1,prophetic,Hebrew
12,Jesaia,18,prophetic,2,prophetic,Hebrew
12,Jesaia,18,prophetic,3,prophetic,Hebrew
12,Jesaia,18,prophetic,4,prophetic,Hebrew
12,Jesaia,18,prophetic,5,prophetic,Hebrew
12,Jesaia,18,prophetic,6,prophetic,Hebrew
12,Jesaia,18,prophetic,7,prophetic,Hebrew
12,Jesaia,19,prophetic,1,prophetic,Hebrew
12,Jesaia,19,prophetic,2,prophetic,Hebrew
12,Jesaia,19,prophetic,3,prophetic,Hebrew
12,Jesaia,19,prophetic,4,prophetic,Hebrew
12,Jesaia,19,prophetic,5,prophetic,Hebrew
12,Jesaia,19,prophetic,6,prophetic,Hebrew
12,Jesaia,19,prophetic,7,prophetic,Hebrew
12,Jesaia,19,prophetic,8,prophetic,Hebrew
12,Jesaia,19,prophetic,9,prophetic,Hebrew
12,Jesaia,19,prophetic,10,prophetic,Hebrew
12,Jesaia,19,prophetic,11,prophetic,Hebrew
12,Jesaia,19,prophetic,12,prophetic,Hebrew
12,Jesaia,19,prophetic,13,prophetic,Hebrew
12,Jesaia,19,prophetic,14,prophetic,Hebrew
12,Jesaia,19,prophetic,15,prophetic,Hebrew
12,Jesaia,19,prophetic,16,prophetic,Hebrew
12,Jesaia,19,prophetic,17,prophetic,Hebrew
12,Jesaia,19,prophetic,18,prophetic,Hebrew
12,Jesaia,19,prophetic,19,prophetic,Hebrew
12,Jesaia,19,prophetic,20,prophetic,Hebrew
12,Jesaia,19,prophetic,21,prophetic,Hebrew
12,Jesaia,19,prophetic,22,prophetic,Hebrew
12,Jesaia,19,prophetic,23,prophetic,Hebrew
12,Jesaia,19,prophetic,24,prophetic,Hebrew
12,Jesaia,19,prophetic,25,prophetic,Hebrew
12,Jesaia,20,prophetic,1,prophetic,Hebrew
12,Jesaia,20,prophetic,2,prophetic,Hebrew
12,Jesaia,20,prophetic,3,prophetic,Hebrew
12,Jesaia,20,prophetic,4,prophetic,Hebrew
12,Jesaia,20,prophetic,5,prophetic,Hebrew
12,Jesaia,20,prophetic,6,prophetic,Hebrew
12,Jesaia,21,prophetic,1,prophetic,Hebrew
12,Jesaia,21,prophetic,2,prophetic,Hebrew
12,Jesaia,21,prophetic,3,prophetic,Hebrew
12,Jesaia,21,prophetic,4,prophetic,Hebrew
12,Jesaia,21,prophetic,5,prophetic,Hebrew
12,Jesaia,21,prophetic,6,prophetic,Hebrew
12,Jesaia,21,prophetic,7,prophetic,Hebrew
12,Jesaia,21,prophetic,8,prophetic,Hebrew
12,Jesaia,21,prophetic,9,prophetic,Hebrew
12,Jesaia,21,prophetic,10,prophetic,Hebrew
12,Jesaia,21,prophetic,11,prophetic,Hebrew
12,Jesaia,21,prophetic,12,prophetic,Hebrew
12,Jesaia,21,prophetic,13,prophetic,Hebrew
12,Jesaia,21,prophetic,14,prophetic,Hebrew
12,Jesaia,21,prophetic,15,prophetic,Hebrew
12,Jesaia,21,prophetic,16,prophetic,Hebrew
12,Jesaia,21,prophetic,17,prophetic,Hebrew
12,Jesaia,22,prophetic,1,prophetic,Hebrew
12,Jesaia,22,prophetic,2,prophetic,Hebrew
12,Jesaia,22,prophetic,3,prophetic,Hebrew
12,Jesaia,22,prophetic,4,prophetic,Hebrew
12,Jesaia,22,prophetic,5,prophetic,Hebrew
12,Jesaia,22,prophetic,6,prophetic,Hebrew
12,Jesaia,22,prophetic,7,prophetic,Hebrew
12,Jesaia,22,prophetic,8,prophetic,Hebrew
12,Jesaia,22,prophetic,9,prophetic,Hebrew
12,Jesaia,22,prophetic,10,prophetic,Hebrew
12,Jesaia,22,prophetic,11,prophetic,Hebrew
12,Jesaia,22,prophetic,12,prophetic,Hebrew
12,Jesaia,22,prophetic,13,prophetic,Hebrew
