dpar,level,mean,median,lo_95,lo_80,lo_50,hi_50,hi_80,hi_95
vc,BW>[,-0.9010005216729905,-0.8901634921043788,-1.4100163240409418,-1.2163486075980592,-1.0588847339209486,-0.7333398786651321,-0.5966904940938801,-0.4453331137206854
vc,CQQ[,-1.2948973991179369,-1.2606048884844523,-2.4173294690306157,-1.9549733651995849,-1.6058719910873938,-0.951854462794485,-0.6743234655613375,-0.35286836692836426
vc,CVP[,-1.2512299733468208,-1.2244494433682638,-2.401500160741638,-1.911785454342594,-1.5657711228621836,-0.9145901197000387,-0.6281445224871822,-0.27747827482625514
vc,CWB[,-0.9998427422217098,-0.9918092696010808,-1.5876709187942146,-1.3733411951271786,-1.1872502249969796,-0.8037307351888547,-0.636402477911184,-0.4621368987479582
vc,CWR=[,-1.179549078511204,-1.1625461834254853,-2.31074933128703,-1.8321988713614716,-1.4972712392653373,-0.8455588710381099,-0.5443069585588074,-0.16513010334976239
vc,DXP[,-1.184999479673999,-1.173162286607647,-2.273490276456807,-1.835480980295283,-1.5070861883650921,-0.8556485572952252,-0.5461365149848657,-0.1677227275406219
vc,GJX[,-1.1900212436746067,-1.1713265066804022,-2.2997870908672384,-1.8391604786313938,-1.5000971792688473,-0.855743152813405,-0.5552346679281623,-0.1812888143887465
vc,GLH[,-1.372811561239639,-1.3442354478945249,-2.3599520816020987,-1.9729151247733092,-1.6642036662135942,-1.0600961066358727,-0.8043394900623504,-0.5305421808363725
vc,GLL[,-1.2173329068037668,-1.1906230037003795,-2.3396111734130347,-1.8759076479112808,-1.5397538739270071,-0.8776673342329687,-0.5807839467538839,-0.22398483751196793
vc,HLK[,-1.5127468436053368,-1.5080516192710791,-2.1034930716407434,-1.8853844859634392,-1.7046202659954783,-1.314055953216588,-1.1485997489776898,-0.9632590153196255
vc,JRD[,-0.6817330081345981,-0.677267413914133,-1.2698841278624595,-1.0631377424365798,-0.8804285871449029,-0.48032091741937605,-0.3062462591058073,-0.10656245637496356
vc,JY>[,-1.2132481205490717,-1.2060687687185059,-1.838560897898936,-1.608689269703531,-1.413843862141365,-1.0064471725463962,-0.8232336910625448,-0.6301417318546393
vc,MHR[,-0.9776485049334267,-0.9867019759512263,-1.9561791765461556,-1.5928373862287715,-1.2998563092092001,-0.6718166361544995,-0.3509556075554751,0.0671091979031771
vc,MWC[,-1.2190495509845383,-1.194010455708237,-2.3439783299371135,-1.891965692062169,-1.5409112302164198,-0.877988122456397,-0.5804402091874566,-0.20334709949354188
vc,NGC[,-1.6480408961200697,-1.6089722850121013,-2.7615454973395095,-2.3242763416036603,-1.957368138097033,-1.287531684500546,-1.0263831718709417,-0.7744561619998502
vc,NHR[,-1.3178013088176552,-1.2822280735617988,-2.4466726229108113,-1.9929351023807083,-1.6277913639757986,-0.9721551102783021,-0.6967194279979183,-0.36233903023268793
vc,NPL[,-1.1527466402309505,-1.1365915683395031,-2.172710700103407,-1.7680180922065483,-1.454258978161509,-0.8411878598561637,-0.5561790521478933,-0.2035915710607735
vc,NS<[,-0.8315570546875293,-0.8551570416918793,-1.7508071576643138,-1.4276594594659873,-1.1562622609613686,-0.5360444475739641,-0.19891050276751418,0.21358833363573967
vc,NTK[,-1.251277848545288,-1.2253089986226966,-2.3932874383043656,-1.9210511438686493,-1.5618917603260085,-0.908153637476051,-0.6123662680601875,-0.27336716794037197
vc,NWS[,-1.1018622647692908,-1.0959186458500962,-1.9228833033537736,-1.6250021277950442,-1.3648415114823922,-0.8292053491870871,-0.5885698381981658,-0.31318566633487877
vc,NWX[,-1.486830950294011,-1.4374696345852342,-2.6509238092565366,-2.16713331288761,-1.7918385766541054,-1.124592241656732,-0.8743611154088926,-0.6017512519014482
vc,NXT[,-1.1761762917827776,-1.1589729159817095,-2.2751972943714143,-1.8374148881291574,-1.4893437022194687,-0.8440358148131687,-0.5396756273377189,-0.14969885931829024
vc,PF<[,-1.2959567044285545,-1.2661865426576147,-2.4151235656549432,-1.9561825939539104,-1.6012927861960717,-0.954684456490346,-0.6782372573852644,-0.34603184476823146
vc,PNH[,-1.2281487444159753,-1.2096669055296636,-2.3605188556269194,-1.8901281400044139,-1.5508061328782083,-0.8835052794167528,-0.5897952589242297,-0.2098654787862689
vc,QHL[,-1.0034322562001914,-1.005232359703605,-1.8772994891067378,-1.5531175356152285,-1.2894863512029169,-0.7180295549829447,-0.44975125236081115,-0.12961015742056606
vc,QRB[,-1.4292603737220004,-1.3975381761075822,-2.388671649620666,-2.0132276465508965,-1.7079596234785184,-1.1194298778800844,-0.88813706898731,-0.6393793088038898
vc,RWY[,-1.0510124013187525,-1.0508588692588234,-1.939065759264104,-1.6025024349253145,-1.3312060574210585,-0.7643490120124974,-0.5037617858390413,-0.16298378812153902
vc,SBB[,-1.1215967366925745,-1.1111389769226316,-2.0522553376631345,-1.6952876912442445,-1.4089229597464328,-0.8276615288114313,-0.5638971692303082,-0.24327284969451932
vc,SLQ[,-1.026865781500778,-1.0380976544677587,-2.032115039605394,-1.6585497234489681,-1.355112814905422,-0.7126894812031305,-0.3917346253369228,0.05724608255806309
vc,SWR[,-1.317364578291672,-1.2874060502040203,-2.3634788806784752,-1.941930132103737,-1.6096920177896363,-0.9905723394200535,-0.739568079323441,-0.43581947212534056
vc,T<H[,-1.0527095796136947,-1.0521280442105105,-2.091199281374697,-1.6821720656380048,-1.3789000982102912,-0.7338914795658511,-0.4268413005653491,-0.004219920957295611
vc,T>R[,-1.0328944498852888,-1.0386698318534684,-1.9936785877237406,-1.6471221562356961,-1.3477095267173351,-0.7269274859590639,-0.41340441916486487,0.0019262361692337887
vc,VB<[,-1.2272165863095355,-1.200670348186103,-2.349751905301837,-1.891509142073762,-1.541447967884498,-0.8882652798490049,-0.6012770472081087,-0.235174347655762
vc,VWF[,-1.1789420520478409,-1.165085023251098,-2.292409707103137,-1.8447252783613088,-1.500745705679472,-0.8428217211024902,-0.5382836541200099,-0.14981732948088125
vc,XLP[,-1.295120102187039,-1.2615669113500148,-2.4151415106749323,-1.9623888286009847,-1.6105536893385202,-0.953520150537397,-0.6699779619552468,-0.32960642657172046
vc,XSH[,-1.2064790005986172,-1.1837967668140037,-2.3252851154899616,-1.8687310056738804,-1.5253587296346935,-0.8634566928472119,-0.5690762529424715,-0.21133330045132587
vc,XWC[,-1.3109327583590642,-1.2757274546108306,-2.439518404985378,-1.9833932065513147,-1.617417931378336,-0.9680579854821206,-0.6870011646111078,-0.3618913923613624
vc,Y<D[,-1.1725426181822085,-1.1577864900156056,-2.277412999881942,-1.8359199723934172,-1.4916801184732087,-0.8353814813477376,-0.5372373676888412,-0.13678669272374316
