dpar,level,mean,median,lo_95,lo_80,lo_50,hi_50,hi_80,hi_95
vc,Ecclesiastes_MT,-1.7630662874033312,-1.7109741675505339,-3.592295993576664,-2.892860721434443,-2.303762898918919,-1.1676399705184317,-0.6954709031707966,-0.19534987531945897
vc,Esther_MT,-2.176865114629452,-2.1198646397875507,-3.937986290719791,-3.2594146310110297,-2.682929538705608,-1.6104110094378739,-1.1626061055933181,-0.6851135338650328
vc,Exodus_34Se1,-1.299500204320351,-1.262293227074609,-3.245934098814221,-2.515384256337327,-1.8835015268704303,-0.682618720214357,-0.12980854176281525,0.4764660271308005
vc,Exodus_4Q1,-1.3742669505690395,-1.3348786189417232,-3.3432462621992713,-2.5892418668474573,-1.9643885073669993,-0.7456065918035538,-0.21925408783427244,0.38929833403095
vc,Exodus_4Q11,-1.299529460450559,-1.261563994392025,-3.2573893747126403,-2.5009911390634323,-1.8930636388239874,-0.6628869731996435,-0.14468063940360532,0.4844767805175607
vc,Exodus_4Q13,-1.183808763478868,-1.1657546583803353,-3.1622923614994147,-2.4195250403516315,-1.814398499545193,-0.5417235317188899,0.035997844603109536,0.7064487230866289
vc,Exodus_4Q130,-1.4077656170543456,-1.3734352281540445,-3.2620576872575744,-2.579092864700132,-1.9902104658987525,-0.7868220809107941,-0.28177654804929386,0.27332905682927594
vc,Exodus_4Q134,-1.3071782281763467,-1.28814085874299,-3.241148084558385,-2.5005215880531773,-1.9085878633901847,-0.6730876650567026,-0.14748097033134588,0.4630499388504692
vc,Exodus_4Q136,-1.4474089421854364,-1.4102385152802974,-3.3303865881013532,-2.6212760840423335,-2.0145242943766584,-0.8266396173391328,-0.33501695399955117,0.22352822070250028
vc,Exodus_4Q14,-1.3534425465934734,-1.318198889582665,-3.349647008633651,-2.564941789417366,-1.9547781845162362,-0.7168302142688782,-0.17919006281525324,0.4274348179076953
vc,Exodus_4Q140,-1.3418355286684938,-1.3021592080124513,-3.2910817331551048,-2.545749900665347,-1.9307859354083514,-0.7179400476398743,-0.19798071930274946,0.43271665877157856
vc,Exodus_4Q145,-1.2958703825118878,-1.2620144402014326,-3.2702043634637645,-2.5110916792431595,-1.8920304840077435,-0.6560185143233597,-0.12885988953960395,0.48951859602583037
vc,Exodus_4Q155,-1.3160858137962568,-1.2787347014085193,-3.277151353499914,-2.5536513507471983,-1.918134337174452,-0.6794444949625343,-0.12909705134523072,0.5052625398457601
vc,Exodus_4Q16,-1.3031333106722578,-1.2706558254781601,-3.269805024984037,-2.5087381536399107,-1.894721524232357,-0.6758946841964797,-0.13560142320914667,0.4826281988390605
vc,Exodus_4Q17,-1.2082249949963273,-1.1901187865502114,-3.243034263909511,-2.451445843494304,-1.8373415531181578,-0.5467926627650271,0.025157331345562445,0.6858024701255933
vc,Exodus_4Q22,-1.5101738900771722,-1.470285420865965,-3.411479976051765,-2.684955428542876,-2.084016681297354,-0.8958543357591854,-0.38037818397935896,0.18287868110152744
vc,Exodus_MT,-1.9355673009506054,-1.9185337354717824,-2.7994548485606567,-2.4812427103064247,-2.2077575411916275,-1.6478553196767343,-1.4157270809121971,-1.1630217860117347
vc,Exodus_Mur1,-1.354937574286161,-1.3226273413022107,-3.2753108948874647,-2.544225570970335,-1.9353699716815105,-0.737284673794084,-0.21183309647744258,0.4003442514983212
vc,Exodus_Mur4,-1.4196183032473744,-1.385915121359497,-3.3529618791474833,-2.600159672642775,-1.9950621857339956,-0.7925963644680922,-0.2832257393317853,0.298659477479191
vc,Exodus_Xhev/se5,-1.4085417257647679,-1.3779914822130948,-3.3244296738292554,-2.575562621618109,-1.9950585885766157,-0.7834280256713918,-0.27805783569387116,0.288671708886988
vc,Exodus_Xq1,-1.2998420864307696,-1.2675975969022233,-3.23932625395475,-2.5193108622053053,-1.892003572439199,-0.6727954748415187,-0.13379256653803906,0.48321741282151515
vc,Exodus_Xq3,-1.3132375432274443,-1.271620027114317,-3.2621328276323616,-2.520444828305904,-1.9051344003670785,-0.689025815733373,-0.1596095812340697,0.46427429059836006
vc,Ezekiel_4Q73,-1.1855362201160604,-1.1754037048816315,-3.160414082934479,-2.393749174486091,-1.802967277206336,-0.5465785665064207,0.0110291889662604,0.6826902044194835
vc,Ezekiel_MT,-2.2972894780861357,-2.2872464979717373,-3.235091758836638,-2.9074343894916783,-2.6097021090272077,-1.9766778932963467,-1.7012147852803399,-1.3978125273070672
vc,Ezekiel_Mas1d,-1.5022147348320898,-1.4630605173179747,-3.4644610200220916,-2.694879593505206,-2.0998330703727954,-0.8687998470785065,-0.3443217988915021,0.249531959366653
vc,Ezra_MT,-1.2616857654720723,-1.2548942463738517,-2.6146242501358445,-2.119679411201019,-1.7071633265599495,-0.8049460832008135,-0.4038314674763423,0.024854177852650563
vc,Genesis_4Q1,-1.4714570998449141,-1.428044599993736,-3.3521258410003405,-2.632816113925234,-2.032358213049668,-0.8631938945545347,-0.36467407043684985,0.18071370089728453
vc,Genesis_4Q6,-1.3542429044965307,-1.3282837313320224,-3.2560048434140585,-2.5274488166811686,-1.9340833982951993,-0.7374588666351976,-0.20418332217089782,0.3987235362406125
vc,Genesis_4Q9,-1.1906988651040653,-1.1699816136596777,-3.1889899833915827,-2.4521401918896117,-1.8230222594468906,-0.5396837835303734,0.04030772325521385,0.7214399298825409
vc,Genesis_MT,-1.028061970252637,-1.019743859735196,-1.6002216421494024,-1.3982365909783883,-1.2146706749388183,-0.833887659790782,-0.6746071029325053,-0.49688288434438643
vc,Genesis_Sdeir1,-1.3966856571702893,-1.3628504656154101,-3.3153311538413286,-2.573123148357065,-1.970041976393813,-0.7842998575044864,-0.24459373013511285,0.3547648781151457
vc,Habakkuk_MT,-1.170818542358466,-1.1660755907131182,-3.1385637180983386,-2.382672006545923,-1.7983906580229527,-0.5390775939307875,0.04963600349177963,0.7523190211058094
vc,Haggai_MT,-0.9545407507776413,-0.943776476816055,-2.4486597078511063,-1.9030217954038966,-1.453242777404704,-0.45939004453437965,-0.004280715573642785,0.5124144316567691
vc,Hosea_MT,0.5092251483937453,0.5005543788248923,-0.6066891788649252,-0.23387436540552756,0.11172037253091835,0.8916958612055287,1.2587938066642028,1.6771381222043003
vc,Isaiah_1Q8,-0.7277245515240522,-0.7248430521155135,-2.0165094552189355,-1.5575886368890082,-1.147014389190194,-0.2977960625179432,0.08785192126662489,0.520714127075508
vc,Isaiah_1Qisaa,-1.0432894993314408,-1.0408220232296008,-1.8243042274315608,-1.5462201649476122,-1.2990826965495454,-0.781186078758823,-0.5454088606416113,-0.2834513998307347
vc,Isaiah_MT,-0.9193233052578363,-0.9153857189056942,-1.6770245347455068,-1.4110372855138924,-1.1702241994796507,-0.6589994119553911,-0.4339527829811427,-0.19393032596735252
vc,Jeremiah_4Q72,-0.6754981923742835,-0.6737089058623521,-2.2201072571518043,-1.6696391390124068,-1.202795592581082,-0.1544470366470138,0.32718417848018566,0.9084885952216143
vc,Jeremiah_4Q72a,-0.7371738437817481,-0.7459403801125495,-2.512264107953986,-1.8652392287585766,-1.3284549803195076,-0.14961058910298633,0.4084833412268147,1.0420416014787728
vc,Jeremiah_MT,-0.7796645952946241,-0.7740245853385906,-1.5621130948445752,-1.293758770364426,-1.0482810637688602,-0.5120577334461907,-0.274956234164225,-0.007948738222726539
vc,Job_MT,-1.5692961902584026,-1.5456168678938984,-2.9674921355964328,-2.457892686061745,-2.01777605833101,-1.0996230895199721,-0.7075322597327746,-0.30023846963459533
vc,Joel_MT,-1.6243363922746528,-1.5916555066843268,-3.223180211545477,-2.6131267110401803,-2.1260328645062074,-1.0961458153751724,-0.6685853195365701,-0.20708230393154053
vc,Joel_Mur88,-1.5673640188966285,-1.5132217146811247,-3.452325673863507,-2.735948019719356,-2.1275940968973317,-0.9634864781299799,-0.45620465573228186,0.08824388884075608
vc,Jonah_4Q76,-0.6871153239402273,-0.6956084705924745,-2.484544808675426,-1.822820510088939,-1.290193365144011,-0.09788801094417782,0.4769522436602164,1.1547950893145804
vc,Jonah_4Q82,-0.8231367167798606,-0.8218331359685224,-2.5127146330302206,-1.9035827008265966,-1.3820339605816454,-0.2571468730981815,0.24728190242472856,0.8656506721879277
vc,Jonah_MT,-1.801688672390466,-1.7647334541576014,-3.321989884286288,-2.748686551147348,-2.2605780610530086,-1.302962243166787,-0.9097960304905947,-0.49193214705902866
vc,Jonah_Mur88,-1.475438469172851,-1.451838369810027,-3.0393798523652125,-2.4315215135259773,-1.9556630201474545,-0.9724775935052536,-0.5360497564302601,-0.05146408989933961
vc,Joshua_4Q47,-1.1902836965033843,-1.1663541197158076,-3.205140641884289,-2.4261490679387334,-1.8257339727217392,-0.5457980083850252,0.03474442676475996,0.6812455454076265
vc,Joshua_4Q48,-1.375097071965715,-1.3427598613536142,-3.3522403350811794,-2.5743427379971044,-1.9710340430513145,-0.7367918728253207,-0.20733071513188076,0.37189328581079745
vc,Joshua_MT,-0.42377790487293443,-0.4181185084066372,-0.993179554602689,-0.7916889475258735,-0.6106437491859353,-0.22997522010962107,-0.06650502709897188,0.11492946597921144
vc,Judges_MT,-0.45731325900923153,-0.4533712746574834,-0.9647780671145357,-0.7872558930631856,-0.6253734245075846,-0.2832166742737998,-0.13793724250083175,0.026436373545418647
vc,Kings_4Q54,-1.3092822684589214,-1.284368059424437,-3.2620462920272013,-2.5076020607099268,-1.9075599289808305,-0.6827746003318469,-0.1354774429744772,0.49057362545122407
vc,Kings_5Q2,-1.389273781677331,-1.361185867487802,-3.3150304568857227,-2.5824274728266188,-1.9689492841552665,-0.7709503354846928,-0.24365351973002647,0.35817643259657483
vc,Kings_MT,0.012963442614360856,0.016697910037005048,-0.40975631290781367,-0.2549624786198903,-0.12186267307472076,0.15385897444403146,0.27621607581507346,0.40955663666809694
vc,Lamentations_5Q6,-1.1854976124709509,-1.17064629561224,-3.176405821064254,-2.420644749031025,-1.819661773507613,-0.5415621507625715,0.04471886476888981,0.7271632632471535
vc,Lamentations_MT,-1.2852064595070969,-1.2634963353018913,-2.879820517810269,-2.289181577204312,-1.7929124635709217,-0.7491445972981252,-0.3075566624998206,0.161702954706947
vc,Leviticus_11Q1,-1.3580390158968991,-1.3199814391967135,-3.309719913748777,-2.5459971114105198,-1.9372874616861617,-0.7323399111974618,-0.21502785530459045,0.37687844796469044
vc,Leviticus_11Q2,-1.1803687188768008,-1.152843874066823,-3.238101308384104,-2.4426236458316346,-1.8101708395702545,-0.5240834643440305,0.04636546574885386,0.7253133611969529
vc,Leviticus_4Q23,-1.2529262443883475,-1.223576208625956,-3.2552171401293744,-2.463228928054301,-1.8560810730739383,-0.6234734042115012,-0.08051227279642896,0.5845600951154623
vc,Leviticus_4Q24,-1.227028817175958,-1.1983041306635496,-3.2012607263522455,-2.4640350542251763,-1.8324347053387107,-0.5751387316308811,-0.022112922609710914,0.5883817698771667
vc,Leviticus_4Q26a,-1.1755895629844653,-1.161695923171065,-3.1809326831978915,-2.4331226441438925,-1.8037225733326068,-0.5345670456783254,0.05939226682183796,0.7569315045033367
vc,Leviticus_MT,-2.380481708824999,-2.3195626099817,-4.062161774868596,-3.3934510255681714,-2.859165162290101,-1.844326432904493,-1.4464736933392,-1.004898673867537
vc,Leviticus_Mas1a,-1.224896648940861,-1.205964549683292,-3.2191233106050685,-2.4437612665120088,-1.8484683670646396,-0.5784042390671361,-0.010324616650164842,0.6132617030040096
vc,Leviticus_Mas1b,-1.391110967786736,-1.3492398758122253,-3.3127900123770173,-2.5571957299148758,-1.962680459085237,-0.7831496895914569,-0.2706771445000321,0.3166087242713663
vc,Malachi_MT,-1.540646960113921,-1.4961047218556747,-3.4281728454568885,-2.6972432510615,-2.1068048209019854,-0.9249065546908206,-0.43119873894955063,0.11393987843165622
vc,Micah_MT,-1.965304423985869,-1.9193494626316174,-3.6906878088282604,-3.015017730317906,-2.4829526769936288,-1.3923416073244237,-0.9647712358457888,-0.5069276005575801
vc,Micah_Mur88,-1.1957167423462838,-1.1697577029148882,-3.2128019099323377,-2.4478934393556595,-1.8177700044092369,-0.5394259196999885,0.014020155829460262,0.6885212308733005
vc,Nahum_MT,-1.0205049131187491,-1.004350135061703,-2.6538361706538476,-2.050795354187853,-1.539418178976736,-0.4826494284487812,-0.015534591038316493,0.549981580061215
vc,Nahum_Mur88,-0.5540357357025767,-0.5666722054763982,-2.331055437815799,-1.6794757379964131,-1.1553754394280544,0.032786029363520486,0.5966790240564073,1.268332795667417
vc,Nehemiah_MT,-1.5674270231067697,-1.5513190755545128,-2.9117761542139515,-2.4215261201668423,-1.998114674155505,-1.122173034185718,-0.7333318599587835,-0.30134679814181886
vc,Numbers_4Q23,-1.3573359126398228,-1.3167060058472577,-3.3359753985119553,-2.558196961159134,-1.9464231522473971,-0.7269646901320213,-0.2041449245232793,0.3948300659787782
vc,Numbers_4Q27,-1.6274780685047106,-1.5783053900908155,-3.4829129876159883,-2.7523534753145156,-2.158138845783646,-1.036666423008582,-0.5735212898459718,-0.06626870648995077
vc,Numbers_MT,-1.3194232811925835,-1.3090292496683076,-1.9624953130049492,-1.7367770410468908,-1.530629456904476,-1.0987614892846391,-0.9154198976674348,-0.7277525091862127
vc,Obadiah_MT,-1.3553962663970007,-1.3236350243279258,-3.265953963382098,-2.5553032866153838,-1.9552787221783814,-0.7214697325058943,-0.2021629699877309,0.40355170221577363
vc,Obadiah_Mur88,-1.356972892307431,-1.3198663856629125,-3.337374085562543,-2.577060690579877,-1.970290440038409,-0.7215093415215853,-0.17182823398150796,0.44899853210375673
vc,Proverbs_MT,-0.9937148752738413,-0.9854784061827759,-2.2717009976996825,-1.805295900248694,-1.4127680491992332,-0.5641275941788585,-0.19777313704901933,0.21778167757761457
vc,Psalms_4Q83,-1.2979382644919168,-1.27059754388508,-3.24401141992879,-2.508563423845039,-1.9048464572943975,-0.6560661247138938,-0.11331897578426679,0.48578291661862016
vc,Psalms_4Q85,-1.3179088195906492,-1.2969141098458201,-3.2044314938062377,-2.5207806480771624,-1.9232898694788187,-0.6859172987366781,-0.15663640069239246,0.4429440532849083
vc,Psalms_4Q97,-0.5819133761271246,-0.5849717733837323,-2.3626512406280824,-1.738089724056775,-1.184203573105972,0.0027241263167452068,0.5770351548948716,1.2838871116506498
vc,Psalms_4Q98a,-1.4871077425772066,-1.4568032644834,-3.4101000633905585,-2.674129336115375,-2.068898824448281,-0.8648002960468409,-0.34901398579756415,0.2558076330203453
vc,Psalms_MT,-1.0735694601729002,-1.0683083784709007,-2.115693161937036,-1.7451345541135148,-1.4247494347658787,-0.7194942182611941,-0.40537245972302766,-0.07530573721415432
vc,Ruth_2Q17,-0.6539741460886379,-0.6568015623957757,-2.421660345830924,-1.7881343275775525,-1.2324038113912619,-0.085959466804418,0.47895664664621446,1.1392237700965189
vc,Ruth_4Q104,-0.5728881707061113,-0.587180898654524,-2.340662885504897,-1.707999505326721,-1.1722435868360592,0.011953527505976724,0.5856161987876692,1.2490967801033825
vc,Ruth_MT,0.6083079432995604,0.5904785412981786,-0.5283685037150531,-0.15128696245068246,0.1987076486690078,1.0034117064656671,1.387984489034965,1.829120584660501
vc,Samuel_1Q7,-1.340533763762599,-1.3069347561811069,-3.3199184666615036,-2.5497640357235505,-1.9291191482325425,-0.716209057514311,-0.17228797440499088,0.4654524636402736
vc,Samuel_4Q51,-0.3540853410612433,-0.34929277910648804,-1.5288234222747545,-1.1171935414294858,-0.752938254906381,0.0577161071182406,0.40819814997266185,0.8013713671765738
vc,Samuel_4Q52,-1.5407408819013808,-1.4927962707412994,-3.426111776253421,-2.6933728752622557,-2.086125223954161,-0.9464550896971398,-0.4465993710950423,0.07546794795928388
vc,Samuel_4Q53,-1.3523322231234876,-1.3174546744601583,-3.270717708231151,-2.5300880670511963,-1.9363881133947618,-0.7210565950092398,-0.2095246193109257,0.35793178446362056
vc,Samuel_MT,0.03270141175543583,0.03851390443158331,-0.35745021354131434,-0.21199727849325994,-0.09130307414156658,0.15985114997858313,0.2730960862441728,0.40118329720192325
vc,Song_of_songs_6Q6,-0.5383040860788693,-0.5569730521481355,-2.3418463277749098,-1.6926870300556383,-1.1507355659168093,0.051710825027225515,0.6400925358959483,1.3465792765712283
vc,Song_of_songs_MT,-1.233204747200513,-1.2099559098698616,-2.680894568301256,-2.142617429797448,-1.6911277316250883,-0.7531509931414951,-0.34460931231500147,0.08688899909491526
vc,Zechariah_MT,-1.7748393094505088,-1.75581519079618,-3.129606778012843,-2.632663231341553,-2.20899403787085,-1.3130696074921018,-0.9398273311176759,-0.5382426050744527
vc,Zephaniah_MT,-1.1929454714467282,-1.1796964621919765,-3.2044913675235627,-2.414691667200805,-1.8109363030843544,-0.5417787554038987,0.023759792427782946,0.6784159326634065
vc,Zephaniah_Mur88,-1.1745538707173404,-1.1496517408906488,-3.1941947167976696,-2.4253302836362387,-1.8185849933342517,-0.526993155694337,0.058675986520531916,0.7497680466734425
