verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1950237,JY>[,4Q14,Exodus,17,6,JY>W,HNNJ <MD L PNJK CM <L H YWR B XRB W HKJT B YWR W JY>W MMNW MJM W CTH H <M W J<F KN MCH L <JNJ ZQNJ JFR>L,None,None,,,,0,0001 111 1 1111 11 11 1 111 1 111 1 1111 1 111 1 1111 1111 000 0 001 1 11 1 111 11 111 1 1111 1111 11111,qal,perf,,,,,,,
1950335,<LH[,4Q14,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,,0,0,1 111 11111 1 111 111 00 000 0 0000 0 0000 1 111 1111 1 111 111 111 1 1111,qal,perf,,,,,,,
1950478,JY>[,4Q14,Exodus,18,1,HWYJ>,W JCM< JTRW KHN MDJN XTN MCH >T KL >CR <FH >LHJM L MCH W L JFR>L <MW KJ HWYJ> JHWH >T JFR>L M MYRJM,KJ HWYJ> JHWH >T JFR>L M MYRJM,JHWH,M MYRJM,,0,0,1 1111 1111 111 1111 111 000 00 00 011 111 11111 1 111 1 1 11111 111 11 11111 1111 11 11000 0 00000,hif,perf,MN,,,,,,
1950531,BW>[,4Q14,Exodus,18,5,JB>,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR >CR HW> XNH CM HR H >LHJM,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR,JTRW XTN MCH W BNJW W >CTW,>L MCH >L H MDBR,,0,0,1 111 1111 111 000 0 0000 0 0000 00 011 00 0 0000 011 111 111 11 11 1 11111,qal,wayq,>L,>L,,,,,
1950559,BW>[,4Q14,Exodus,18,6,B>,W J>MR >L MCH >NJ JTRW XTNK B> >LJK W >CTK W CNJ BNJH <MH,None,None,,,,0,1 0000 00 000 000 0000 0111 00 0011 1 1111 1 111 1111 111,qal,ptca,,,,,,,
1950587,BW>[,4Q14,Exodus,18,7,JBJ>HW,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JBJ>HW H >HLH,W JBJ>HW H >HLH,,H >HLH,,1,1,1 111 000 0 0000 0011 0 00001 1 111 11 1 11111 111 1 1111 1 1110 0 000000 0 0000,hif,wayq,,,,,,,
1950862,JY>[,4Q15,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VVPWT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,,0,0,1 111 1 111 11 1111 1 1 00000 000 00000 00 0 000 00 1111111 1111 1 11111,hif,perf,MN,,,,,,
1950912,JY>[,4Q16,Exodus,13,3,JY>TM,W J>MR MCH >L H <M ZKWR >T H JWM H ZH >CR JY>TM M >RY MYRJM KJ B XZQ JD HWYJ> JHWH >TKM M ZH W L> J>KL XMY,None,None,,,,0,1 1111 100 00 0 00 0000 01 1 111 1 11 111 10000 0 000 00000 00 0 011 11 11111 1111 0000 0 00 0 00 0000 111,qal,perf,,,,,,,
1950920,JY>[,4Q16,Exodus,13,3,HWYJ>,W J>MR MCH >L H <M ZKWR >T H JWM H ZH >CR JY>TM M >RY MYRJM KJ B XZQ JD HWYJ> JHWH >TKM M ZH W L> J>KL XMY,None,None,,,,0,1 1111 100 00 0 00 0000 01 1 111 1 11 111 10000 0 000 00000 00 0 011 11 11111 1111 0000 0 00 0 00 0000 111,hif,perf,,,,,,,
1950942,BW>[,4Q16,Exodus,13,5,JBJ>K,W HJH KJ JBJ>K JHWH >LWHJK >L >RY H KN<NJ H XTJ H XWJ H >MRJ H JBWSJ K >CR NCB< L >BWTJK L TT LK >RY ZBT XLB W DBC W <BDTH >T H <BDH H Z>T B XDC H ZH,None,None,,,,0,1 111 11 11110 1110 000000 00 001 0 01111 0 000 0 000 0 0000 0 00000 0 000 1111 0 000000 0 00 00 000 000 000 0 011 1 00010 00 0 0000 0 000 0 000 1 11,hif,impf,,,,,,,
1951238,SBB[,4Q17,Exodus,39,13,MWSBT,W H VWR H RBJ<J TRCC CHM W JCPH MWSBT MCBYWT ZHB B ML>TM,MWSBT MCBYWT ZHB B ML>TM,,MCBYWT ZHB,,0,0,1 1 111 1 11111 0000 111 1 1111 11111 111111 111 1 11111,hof,ptca,,,,,,,
1951556,QRB[,4Q17,Exodus,40,12,TQRJB,>T >HRN W >T BNJW TQRJB >L PTX >HL MW<D W RXYT >WTM B MJM,None,None,,,,0,00 0000 0 00 0000 00000 00 000 000 0111 0 0000 0000 0 000,hif,impf,,,,,,,
1951588,QRB[,4Q17,Exodus,40,14,TQRJB,W >T BNJW TQRJB W HLBCT >WTM >T H KTNWT,None,None,,,,0,0 00 1111 11110 0 00000 0000 00 0 00011,hif,impf,,,,,,,
1951640,JY>[,4Q17,Exodus,40,17,Y>TM,W JHJ B XDC H R>CN B CNH H CNJT L Y>TM M MYRJM B >XD L XDC HWQM >T H MCKN,None,None,,,,0,0 000 0 000 0 0000 0 000 0 0000 0 0000 0 00001 1 000 0 000 0000 00 0 0000,qal,infc,,,,,,,
1951725,BW>[,4Q17,Exodus,40,21,JB>,W JB> >T H >RWN W JFM >T PRKT H MSK W JSK <L H >RWN H <DWT K >CR YWH JHWH >T MCH,None,None,,,,0,0 000 01 1 1111 0 000 00 0001 0 000 0 000 00 0 0000 0 0111 1 111 111 0000 00 000,hif,wayq,,,,,,,
1951805,<LH[,4Q17,Exodus,40,25,J<L,W J<L H NRT L PNJ JHWH K >CR YWH JHWH >T MCH,W J<L H NRT L PNJ JHWH,,L PNJ JHWH,,0,0,1 111 0 001 1 111 1110 1 100 000 0000 11 000,hif,wayq,L,,,,,,
1951992,HLK[,4Q18,Exodus,14,21,JWLK,W JV MCH >T JDW <L H JM W JWLK JHWH >T H JM B RWX QDJM <ZH KL H LJLH W JFM >T H JM L XRBH W JBQ<W H MJM,None,None,,,,0,1 11 111 11 111 11 1 11 1 1111 1111 10 0 00 1 111 1111 111 11 1 1111 1 111 11 1 11 1 1111 1 11100 0 000,hif,wayq,,,,,,,
1952017,BW>[,4Q18,Exodus,14,22,JB>W,W JB>W BNJ JFR>L B TWK H JM B JBCH W H MJM LHM XMH M JMJNM W M FM>LM,None,None,,,,0,0 0000 111 11111 1 111 1 11 1 1111 1 1 111 111 111 1 11111 1 1 11100,qal,wayq,,,,,,,
1952041,BW>[,4Q18,Exodus,14,23,JB>W,W JRDPW MYRJM W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,KL SWS PR<H RKBW W PRCJW,>XRJHM,,0,0,1 11111 11111 1 1111 111111 11 111 1111 1111 1 11111 00 000 1 10,qal,wayq,>L,,,,,,
1952041,BW>[,4Q18,Exodus,14,23,JB>W,W JRDPW MYRJM W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,KL SWS PR<H RKBW W PRCJW,>L TWK H JM,,0,0,1 11111 11111 1 1111 111111 11 111 1111 1111 1 11111 00 000 1 10,qal,wayq,>L,,,,,,
1952089,NWS[,4Q18,Exodus,14,25,>NWSH,W JSR >T >PN MRKBTJW W JNHGHW B KBDWT W J>MR MYRJM >NWSH M PNJ JFR>L KJ JHWH NLXM LHM B MYRJM,>NWSH M PNJ JFR>L,,M PNJ JFR>L,,0,0,1 111 11 111 1111111 1 111111 0 00000 0 0000 11111 11111 1 111 11111 11 1111 1111 111 1 11111,qal,impf,MN,,,,,,
1952112,CWB[,4Q18,Exodus,14,26,JCBW,W J>MR JHWH >L MCH NVH >T JDK <L H JM W JCBW H MJM <L MYRJM <L RKBW W <L PRCJW,W JCBW H MJM <L MYRJM <L RKBW W <L PRCJW,H MJM,<L MYRJM <L RKBW W <L PRCJW,,0,0,1 1111 1111 11 111 111 11 111 11 1 11 1 1111 1 111 11 10000 11 1111 1 11 11111,qal,impf,<L,<L,<L,,,,
1952132,CWB[,4Q18,Exodus,14,27,JCB,W JV MCH >T JDW <L H JM W JCB H JM L PNWT BQR,None,None,,,,0,1 11 111 11 111 11 1 11 1 111 1 11 1 1100 000,qal,wayq,,,,,,,
1952136,PNH[,4Q18,Exodus,14,27,PNWT,W JV MCH >T JDW <L H JM W JCB H JM L PNWT BQR,None,None,,,,0,1 11 111 11 111 11 1 11 1 111 1 11 1 1100 000,qal,infc,,,,,,,
1952191,JY>[,4Q19,Exodus,6,6,HWY>TJ,L KN >MR L BNJ JFR>L >NJ JHWH W HWY>TJ >TKM M TXT SBLT MYRJM W HYLTJ >TKM M <BDTM W G>LTJ,None,None,,,,0,1 11 111 1 111 11111 111 1111 1 111111 1110 0 001 1111 11111 1 11111 1111 1 11111 1 11111,hif,perf,,,,,,,
1952221,<LH[,4Q20,Exodus,7,29,J<LW,W BKH W B <MK W B KL <BDJK J<LW H YPRD<M,W BKH W B <MK W B KL <BDJK J<LW H YPRD<M,H YPRD<M,BKH W B <MK W B KL <BDJK,,0,0,1 111 1 1 111 1 1 11 11111 1111 1 000000,qal,impf,B,B,B,,,,
1952249,<LH[,4Q20,Exodus,8,1,H<L,W J>MR JHWH >L MWCH >MWR >L >HRN NVH >T JDK B MVK <L H NHRWT <L H J>RJM W <L H >GMJM W H<L >T H YPRD<JM <L >RY MYRJM W J>MR MWCH >L >HRN NVH >T JDK B MVK W T<L H YPRD<,None,None,,,,0,1 1111 1110 00 0001 0000 11 1111 111 11 111 1 111 11 1 11111 11 1 11111 1 10 0 00011 1 100 01 1 1111111 11 111 11111 1 1111 1111 11 1111 111 00 001 1 111 1 111 1 11111,hif,impv,,,,,,,
1952268,<LH[,4Q20,Exodus,8,1,T<L,W J>MR JHWH >L MWCH >MWR >L >HRN NVH >T JDK B MVK <L H NHRWT <L H J>RJM W <L H >GMJM W H<L >T H YPRD<JM <L >RY MYRJM W J>MR MWCH >L >HRN NVH >T JDK B MVK W T<L H YPRD<,None,None,,,,0,1 1111 1110 00 0001 0000 11 1111 111 11 111 1 111 11 1 11111 11 1 11111 1 10 0 00011 1 100 01 1 1111111 11 111 11111 1 1111 1111 11 1111 111 00 001 1 111 1 111 1 11111,qal,wayq,,,,,,,
1952368,JY>[,4Q22,Exodus,6,26,HWYJ>W,HW> >HRWN W MCH >CR >MR JHWH LHM HWYJ>W >T BNJ JFR>L M >RY MYRJM <L YB>WTM,HWYJ>W >T BNJ JFR>L M >RY MYRJM <L YB>WTM,,M >RY MYRJM,,0,0,000 00000 0 000 000 111 1111 000 000000 00 001 00000 0 000 00000 00 111100,hif,impv,MN,,,,,,
1952386,JY>[,4Q22,Exodus,6,27,HWYJ>,HM H MDBRJM >L PR<H MLK MYRJM L HWYJ> >T BNJ JFR>L M MYRJM HW> MCH W >HRWN,L HWYJ> >T BNJ JFR>L M MYRJM,,M MYRJM,,0,0,00 0 000000 00 0000 000 00000 0 00000 00 000 11111 0 00000 000 000 0 00000,hif,infc,MN,,,,,,
1952509,JY>[,4Q22,Exodus,7,4,HWY>TJ,W L> JCM< >LKM PR<H >T JDJ B MYRJM W HWY>TJ >T YB>WTJ >T <MJ BNJ JFR>L M >RY MYRJM B CPVJM GDWLJM,None,None,,,,0,0 00 0000 1111 1111 10 000 0 10000 0 111000 00 000000 11 111 111 11111 0 000 00000 0 00001 000000,hif,perf,,,,,,,
1952536,JY>[,4Q22,Exodus,7,5,HWY>TJ,W JD<W MYRJM KJ >NJ JHWH B NVTJ >T JDJ <L MYRJM W HWY>TJ JFR>L M TWKM,None,None,,,,0,0 0000 11111 11 111 1100 0 0000 00 000 00 00011 0 111111 00000 0 0000,hif,perf,,,,,,,
1952609,BW>[,4Q22,Exodus,7,10,JBW>,W JBW> MCH W >HRWN L PNJ PR<H W J<FW KN K >CR YWH JHWH W JCLK >HRN >T MVHW L PNJ PR<H W L PNJ <BDJW W JHJ L TNJN,None,None,,,,0,1 1111 111 1 11000 0 000 0000 1 1111 11 0 000 000 1111 1 1111 1111 00 0000 0 001 1111 1 1 100 00001 1 111 1 1111,qal,wayq,,,,,,,
1952701,HLK[,4Q22,Exodus,7,15,LK,LK >L PR<H B BWQR W HNH HW> JY> H MJMH <L FPT H J>R W H MVH >CR NHPK L NXC TQX B JDK,None,None,,,,1,00 00 0000 0 0000 0 000 000 111 1 1111 11 000 0 000 0 0 011 000 1111 1 111 111 1 111,qal,impv,,,,,,,
1952709,JY>[,4Q22,Exodus,7,15,JY>,LK >L PR<H B BWQR W HNH HW> JY> H MJMH <L FPT H J>R W H MVH >CR NHPK L NXC TQX B JDK,None,None,,,,1,00 00 0000 0 0000 0 000 000 111 1 1111 11 000 0 000 0 0 011 000 1111 1 111 111 1 111,qal,ptca,,,,,,,
1952806,HLK[,4Q22,Exodus,7,18,JLK,W H DGH >CR B TWK H J>R TMWT W B>C H J>R W NL>W MYRJM L CTWT MJM MN H J>R W JLK MCH W >HRN >L PR<H W J>WMR >LJW JHWH >LHJ H <BRJM CLXNJ >LJK L >MR CLX >T <MJ W J<BDNJ B MDBR W HNH L> CM<T <D KH KH >MR JHWH B Z>T TD< KJ >NJ JHWH HNH >NKJ MKH B MVH >CR B JDJ <L H MJM >CR B J>R W NHPKW L DM W H DGH >CR B TWK H J>R TMWT W B>C H J>R W NL>W MYRJJM L CTWT MJM MN H J>R,None,None,,,,0,1 1 111 111 0 011 0 000 0000 1 111 1 111 1 1111 11111 1 1111 000 00 0 000 1 111 111 1 1111 11 1111 0 01000 0000 0011 1111 1 11111 11111 1111 1 111 000 00 000 0 000011 1 1111 1 111 11 1111 11 11 00 000 0000 0 011 111 11 111 1111 111 1111 010 0 000 000 1 111 11 1 111 111 1 111 1 11111 1 11 0 1 100 000 0 011 1 111 1111 1 111 1 111 1 1111 010000 0 0111 111 11 1 111,qal,wayq,,,,,,,
1952932,<LH[,4Q22,Exodus,7,29,<LW,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDRJ MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,None,None,,,,0,1 111 1 111 1111111 1 111 1 111 1 1111 0 0 0111 11111 1 11 1111 1 1 111 11111 1 1 111 0 0 001111 1 1 11111111 1 111 1 1 111 1 1 11 11111 1111 1 1000001,qal,perf,,,,,,,
1952934,BW>[,4Q22,Exodus,7,29,B>W,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDRJ MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,None,None,,,,0,1 111 1 111 1111111 1 111 1 111 1 1111 0 0 0111 11111 1 11 1111 1 1 111 11111 1 1 111 0 0 001111 1 1 11111111 1 111 1 1 111 1 1 11 11111 1111 1 1000001,qal,perf,,,,,,,
1952967,<LH[,4Q22,Exodus,7,29,J<LW,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDRJ MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,None,None,,,,0,1 111 1 111 1111111 1 111 1 111 1 1111 0 0 0111 11111 1 11 1111 1 1 111 11111 1 1 111 0 0 001111 1 1 11111111 1 111 1 1 111 1 1 11 11111 1111 1 1000001,qal,impf,,,,,,,
1953057,JY>[,4Q22,Exodus,8,14,HWYJ>,W J<FW KN H XRVWMJM L HWYJ> >T H KNJM W L> JKLW W JHJ H KNJM B >DM W B BHMH,None,None,,,,0,1 1111 11 1 0000000 1 11111 11 1 1111 1 11 1000 0 000 0 1000 1 111 1 1 1111,hif,infc,,,,,,,
1953112,JY>[,4Q22,Exodus,8,16,JWY>,W J>MR JHWH >L MCH L >MWR HCKM B BQR W HTJYB L PNJ PR<H HNH JWY> H MJMH W >MRT >LJW KH >MR JHWH CLX <MJ W J<BDNJ,None,None,,,,1,1 1111 1111 11 111 0 0000 1111 1 111 1 11111 1 111 1111 111 1111 1 1111 1 1111 0000 11 111 1111 111 111 1 111111,qal,ptca,,,,,,,
1953191,BW>[,4Q22,Exodus,8,19,JB>,W FMTJ PDWT BJN <MJ W BJN <MK L MXR JHJH H >WT H ZH W JB> MCH W >HRN >L PR<H W J>MRW >LJW KH >MR JHWH CLX >T <MJ W J<BDNJ KJ >M >JNK MCLX >T <MJ HNNJ MCLX BK W B <BDJK W B <MK W B BTJK >T H <RB W ML>W BTJ MYRJJM >T H <RB W GM H >DMH >CR HM <LJH W HPLJTJ B JWM H HW> >T >RY GCN >CR <MJ <MD <LJH L BLTJ HJWT CM <RB LM<N TD< KJ >NJ JHWH B QRB H >RY W FMTJ PDWT BJN <MJ W BJN <MK L MXR JHJH H >WT H ZH,None,None,,,,0,1 1111 1111 111 111 1 111 111 1 111 1111 1 111 1 11 1 111 111 1 1111 11 1111 1 11111 1111 11 001 1111 111 11 111 1 111111 11 11 1111 1111 11 000 0000 1111 11 1 1 11111 1 1 111 1 1 1111 11 1 111 1 1100 000 000011 11 1 111 1 11 1 1111 111 11 1111 1 111111 1 110 0 000 00 000 111 111 111 111 1111 1 1111 1111 11 111 0000 000 00 000 0011 1 111 1 111 1 1111 1111 111 111 1 111 111 0 000 0000 0 111 1 11,qal,wayq,,,,,,,
1953291,BW>[,4Q22,Exodus,8,20,JB>,W J<F JHWH KN W JB> <RB KBD M>D BJTH PR<H W BJT <BDJW W B KL >RY MYRJM TCXT H >RY M PNJ H <RWB,None,None,,,,1,1 111 1111 11 1 111 111 111 000 0000 0000 1 111 11111 1 1 11 111 11111 1111 1 111 1 000 0 0000,qal,wayq,,,,,,,
1953323,HLK[,4Q22,Exodus,8,21,LKW,W JQR> PR<H >L MCH W L >HRN W J>MR LKW ZBXW L >LHJKM B >RY,None,None,,,,0,0 1111 1111 11 111 1 1 1111 1 1111 111 1111 0 000000 0 000,qal,impv,,,,,,,
1953707,<WZ[,4Q22,Exodus,9,19,H<Z,>T KXJ W LM<N SPR CMJ B KL H >RY <WDK MSTWLL B <MJ L BLTJ CLXM HNNJ MMVJR K <T MXR BRD KBD M>D >CR L> HJH KMHW B MYRJM L MN H JWM HWSDH W <D <TH W <TH CLX H<Z >T MQNJK W >T KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LJHM H BRD W MTW,None,None,,,,1,11 111 1 1111 111 111 1 11 1 111 1111 111111 1 100 0 0000 0001 0000 11111 1 11 111 111 111 111 111 11 111 1111 1 00000 0 00 0 000 11111 1 11 111 1 111 111 111 11 11111 1 11 11 110 00 0 000 00 0 000 1 1 1111 111 1111 1 111 1 11 1111 1 1111 1 111 00000 0 000 1 111,hif,impv,,,,,,,
1953733,JRD[,4Q22,Exodus,9,19,JRD,>T KXJ W LM<N SPR CMJ B KL H >RY <WDK MSTWLL B <MJ L BLTJ CLXM HNNJ MMVJR K <T MXR BRD KBD M>D >CR L> HJH KMHW B MYRJM L MN H JWM HWSDH W <D <TH W <TH CLX H<Z >T MQNJK W >T KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LJHM H BRD W MTW,None,None,,,,1,11 111 1 1111 111 111 1 11 1 111 1111 111111 1 100 0 0000 0001 0000 11111 1 11 111 111 111 111 111 11 111 1111 1 00000 0 00 0 000 11111 1 11 111 1 111 111 111 11 11111 1 11 11 110 00 0 000 00 0 000 1 1 1111 111 1111 1 111 1 11 1111 1 1111 1 111 00000 0 000 1 111,qal,perf,,,,,,,
1953748,NWS[,4Q22,Exodus,9,20,HNJS,H JR> >T DBR JHWH M <BDJ PR<H HNJS >T <BDJW W >T MQNHW >L H BTJM,HNJS >T <BDJW W >T MQNHW >L H BTJM,,>L H BTJM,,0,0,1 111 11 111 1111 1 1111 1111 1111 11 11111 0 00 00001 00 1 1111,hif,perf,>L,,,,,,
1953800,BW>[,4Q22,Exodus,10,1,BW>,W J>WMR JHWH >L MCH BW> >L PR<H KJ >NJ HKBDTJ >T LBW W >T LB <BDJW LM<N CTJ >TTJ >LH B QRBW,BW> >L PR<H,,>L PR<H,,0,0,0 11111 1111 11 111 000 00 0111 11 111 111111 11 111 1 11 11 11111 1111 111 1111 111 0 0011,qal,impv,>L,,,,,,
1953899,BW>[,4Q22,Exodus,10,3,JB>,W JB> MCH W >HRN >L PR<H W J>MRW >LJW KH >MR JHWH >LHJ H <BRJM <D MTJ M>NT L <NT M PNJ CLX <MJ W J<BDNJ,W JB> MCH W >HRN >L PR<H,MCH W >HRN,>L PR<H,,0,0,1 111 100 1 1111 11 1111 1 11111 1111 11 111 1111 1111 1 11111 00 111 1111 1 111 1 111 111 111 1 111111,qal,wayq,>L,,,,,,
1953935,BW>[,4Q22,Exodus,10,4,MBJ>,KJ >M M>N >TH L CLX >T <MJ HNNJ MBJ> MXR >RBH B GBLK,KJ >M M>N >TH L CLX >T <MJ HNNJ MBJ> MXR >RBH B GBLK,,B GBLK,,0,0,11 11 111 110 1 111 11 111 1111 1111 111 1111 1 1111,hif,ptca,B,,,,,,
1954019,JY>[,4Q22,Exodus,10,6,JY>,W ML>W BTJK W BTJ KL <BDJK W BTJ KL MYRJM >CR L> R>W >BTJK W >BWT >BTJK M JWM HJWTM <L H >DMH <D H JWM H ZH W JPN W JY> M <M PR<H,W JY> M <M PR<H,,M <M PR<H,,0,0,1 1111 1111 0 000 00 00000 0 011 11 11111 111 11 111 11111 1 1111 11111 1 111 11111 10 0 1100 00 0 011 1 11 1 111 1 111 1 11 1111,qal,wayq,MN,<M,,,,,
1954053,CWB[,4Q22,Exodus,10,8,JWCB,W JWCB >T MCH W >T >HRWN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,W JWCB >T MCH W >T >HRWN >L PR<H,>T MCH W >T >HRWN,>L PR<H,,0,0,1 1111 11 111 0 10 00000 00 0111 1 1111 1111 111 1111 11 1111 111111 00 0 00 0 000000,hof,wayq,>L,,,,,,
1954064,HLK[,4Q22,Exodus,10,8,LKW,W JWCB >T MCH W >T >HRWN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,None,None,,,,0,1 1111 11 111 0 10 00000 00 0111 1 1111 1111 111 1111 11 1111 111111 00 0 00 0 000000,qal,impv,,,,,,,
1954073,HLK[,4Q22,Exodus,10,8,HWLKJM,W JWCB >T MCH W >T >HRWN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,None,None,,,,0,1 1111 11 111 0 10 00000 00 0111 1 1111 1111 111 1111 11 1111 111111 00 0 00 0 000000,qal,ptca,,,,,,,
1954083,HLK[,4Q22,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTJNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,None,None,,,,0,0 0010 111 1 111111 1 1 111111 111 1 11111 0 0 0000000 0 00000 0 0 00000 111 11 11 1111 111,qal,impf,,,,,,,
1954094,HLK[,4Q22,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTJNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,None,None,,,,0,0 0010 111 1 111111 1 1 111111 111 1 11111 0 0 0000000 0 00000 0 0 00000 111 11 11 1111 111,qal,impf,,,,,,,
1954156,<LH[,4Q22,Exodus,10,12,J<L,W J>WMR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,None,None,,,,0,1 11000 0001 00 001 111 111 11 111 11111 1 1111 1 111 11 111 11111 1 1110 11 11 111 1 111 11 11 111 11111 1 111,qal,impf,,,,,,,
1954265,HLK[,4Q22,Exodus,10,24,LKW,W JQR> PR<H L MCH W L >HRWN W J>MRW LKW <BDW >T JHWH RQ Y>NKM W B QRKM JYG GM VPKM JLK <MKM,None,None,,,,0,1 1111 0000 0 000 0 0 00000 0 00000 111 1111 11 1111 11 11111 1 1 0000 000 00 1111 100 1111,qal,impv,,,,,,,
1954277,HLK[,4Q22,Exodus,10,24,JLK,W JQR> PR<H L MCH W L >HRWN W J>MRW LKW <BDW >T JHWH RQ Y>NKM W B QRKM JYG GM VPKM JLK <MKM,None,None,,,,0,1 1111 0000 0 000 0 0 00000 0 00000 111 1111 11 1111 11 11111 1 1 0000 000 00 1111 100 1111,qal,impf,,,,,,,
1954292,HLK[,4Q22,Exodus,10,26,JLK,W GM MQNNW JLK <MNW L> NC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BWD >T JHWH <D B>NW CMH,W GM MQNNW JLK <MNW,GM MQNNW,<MNW,,0,1,1 11 11000 011 0000 00 0000 1110 00 1111 111 1 111 11 1100 000001 0 00000 00 000 11 10000 00 1111 11 1111 111,qal,impf,<M,,,,,,
1954314,BW>[,4Q22,Exodus,10,26,B>NW,W GM MQNNW JLK <MNW L> NC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BWD >T JHWH <D B>NW CMH,<D B>NW CMH,,CMH,,1,1,1 11 11000 011 0000 00 0000 1110 00 1111 111 1 111 11 1100 000001 0 00000 00 000 11 10000 00 1111 11 1111 111,qal,infc,,,,,,,
1954333,HLK[,4Q22,Exodus,10,28,LK,W J>MR LW PR<H LK M <LJ HCMR LK,None,None,,,,0,1 1111 11 1111 00 0 001 1111 11,qal,impv,,,,,,,
1954347,JY>[,4Q22,Exodus,11,8,Y>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,0,1 111111 11 1 111 11 000 0 00 0 00 111 1 11111 1 1111 11 111 1 111 1 11 1111 1 111 00,qal,impv,,,,,,,
1954359,JY>[,4Q22,Exodus,11,8,>Y>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,0,1 111111 11 1 111 11 000 0 00 0 00 111 1 11111 1 1111 11 111 1 111 1 11 1111 1 111 00,qal,impf,,,,,,,
1954361,JY>[,4Q22,Exodus,11,8,JY>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,0,1 111111 11 1 111 11 000 0 00 0 00 111 1 11111 1 1111 11 111 1 111 1 11 1111 1 111 00,qal,wayq,,,,,,,
1954627,JY>[,4Q22,Exodus,12,17,HWY>TJ,W CMRTM >T H MYWT KJ B <YM H JWM H ZH HWY>TJ >T YB>WTJKM M >RY MYRJM W CMRTM >T H JWM H ZH L DRTJKM XQT <WLM,KJ B <YM H JWM H ZH HWY>TJ >T YB>WTJKM M >RY MYRJM,,M >RY MYRJM,,0,0,1 11111 11 1 1111 00 1 111 1 111 1 11 111111 11 11111111 1 111 11111 0 11111 11 1 111 1 11 1 111111 111 1111,hif,perf,MN,,,,,,
