verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1978586,BW>[,4Q29,Deuteronomy,29,26,HBJ>,W JXR >P JHWH B >RY H HW> L HBJ> <LJH >T KL H QLLH H KTWBH B SPR H ZH,None,None,,,,0,1 111 11 1111 1 111 1 111 1 1111 1111 11 11 1 1111 1 11111 1 111 1 11,hif,infc,,,,,,,
1978648,BW>[,4Q29,Deuteronomy,30,5,HBJ>K,W HBJ>K JHWH >LHJK >L H >RY >CR JRCW >BTJK W JRCTH W HJVBK W HRBK M >BTJK,W HBJ>K JHWH >LHJK >L H >RY,JHWH >LHJK,>L H >RY,,0,0,0 00000 1111 11111 11 1 111 111 1111 11111 1 11111 1 11111 1 1111 1 11111,hif,perf,>L,,,,,,
1978750,CWB[,4Q29,Deuteronomy,30,9,JCWB,W HWTJRK JHWH >LHJK B KL M<FH JDK B PRJ BVNK W B PRJ >DMTK W B PRJ BHMTK L VWBH KJ JCWB JHWH L FWF <LJK L VWB K >CR FF <L >BTJK,None,None,,,,0,1 111111 1111 11111 1 11 1111 111 1 111 1111 1 1 111 11111 1 1 111 00000 0 0000 00 0000 1111 1 111 1111 1 111 1 000 00 11 11111,qal,impf,,,,,,,
1978783,CWB[,4Q29,Deuteronomy,30,10,TCWB,KJ TCM< B QWL JHWH >LHJK L CMR MYWTJW W XQWTJW H KTWBJM B SPR H TWRH H ZH KJ TCWB >L JHWH >LHJK B KL LBBK W B KL NPCK,KJ TCWB >L JHWH >LHJK B KL LBBK W B KL NPCK,,>L JHWH >LHJK,,0,0,11 1111 1 111 1111 11111 1 111 000000 1 000000 0 000000 1 111 1 1111 1 11 11 1000 00 0000 00000 0 00 0001 1 1 11 1111,qal,impf,>L,,,,,,
1978822,<LH[,4Q29,Deuteronomy,30,12,J<LH,L> B CMJM HW> L >MR MJ J<LH LNW H CMJMH W JQXH LNW W JCM<NW >TH W N<FNH,None,None,,,,1,00 0 0011 111 1 111 11 1111 111 1 11111 1 1111 111 1 111111 111 1 11111,qal,impf,,,,,,,
1978845,<BR[,4Q29,Deuteronomy,30,13,J<BR,W L> M <BR L JM HJ> L >MR MJ J<BR LNW >L <BR H JM W JQXH LNW W JCM<NW >TH W N<FNH,None,None,,,,0,1 11 0 000 0 00 000 0 000 00 0000 111 11 111 1 11 1 1111 111 1 111111 111 1 11111,qal,impf,,,,,,,
1978912,BW>[,4Q29,Deuteronomy,31,11,BW>,B BW> KL JFR>L L R>WT >T PNJ JHWH >LHJK B MQWM >CR JBXR TQR>W >T H TWRH H Z>T NGD KL JFR>L B >ZNJHM,None,None,,,,0,1 111 11 11111 1 1111 11 111 1111 11111 1 1111 111 0000 00000 11 1 1111 1 111 111 11 11111 1 111111,qal,infc,,,,,,,
1979000,<BR[,4Q29,Deuteronomy,31,13,<BRJM,W BNJHM >CR L> JD<W JCM<W W LMDW L JR>H >T JHWH >LHJKM KL H JMJM >CR >TM XJJM <L H >DMH >CR >TM <BRJM >T H JRDN CMH L RCTH,>CR >TM <BRJM >T H JRDN CMH,>TM,CMH,,1,1,1 11111 111 11 1111 11111 1 1111 1 1111 11 1111 111111 11 1 1111 111 111 0000 11 1 1111 111 111 11111 11 1 1111 111 1 1111,qal,ptca,,,,,,,
1979014,QRB[,4Q29,Deuteronomy,31,14,QRBW,W J>MR JHWH >L MCH HN QRBW JMJK L MWT QR> >T JHWC< W HTJYBW B >HL MW<D W JTJYBW B >HL MW<D,None,None,,,,0,0 0111 1110 00 000 11 1111 1111 1 111 111 11 11111 1 111111 1 111 1111 1 111111 1 111 1111,qal,perf,,,,,,,
1979076,BW>[,4Q29,Deuteronomy,31,16,B>,W J>MR JHWH >L MCH HNK CKB <M >BTJK W QM H <M H ZH W ZNH >XRJ >LHJ N>KR H >RY >CR HW> B> CMH B QRBW W <ZBNJ W HPR >T BRJTJ >CR KRTJ >TW,>CR HW> B> CMH B QRBW,HW>,CMH,,1,1,1 1111 1111 11 111 111 111 11 11111 1 11 1 11 1 11 1 111 1111 1000 0000 0 010 111 111 11 111 1 1111 1 11111 1 111 11 11111 111 1111 111,qal,ptca,B,,,,,,
1979076,BW>[,4Q29,Deuteronomy,31,16,B>,W J>MR JHWH >L MCH HNK CKB <M >BTJK W QM H <M H ZH W ZNH >XRJ >LHJ N>KR H >RY >CR HW> B> CMH B QRBW W <ZBNJ W HPR >T BRJTJ >CR KRTJ >TW,>CR HW> B> CMH B QRBW,HW>,B QRBW,,0,1,1 1111 1111 11 111 111 111 11 11111 1 11 1 11 1 11 1 111 1111 1000 0000 0 010 111 111 11 111 1 1111 1 11111 1 111 11 11111 111 1111 111,qal,ptca,B,,,,,,
1979204,QHL[,4Q29,Deuteronomy,31,28,HQHJLW,HQHJLW >LJ >T KL ZQNJ CBVJKM W ZQNJKM W CPVJKM W CVRJKM W >DBRH B >ZNJHM >T H DBRJM H >LH W ><JDH BM >T H CMJM W >T H >RY,None,None,,,,0,001111 111 11 11 1111 000000 1 111111 0 000000 0 000000 0 00000 0 111111 11 1 11111 1 000 0 00111 11 11 1 1000 0 00 0 000,hif,impv,,,,,,,
1979244,SWR[,4Q29,Deuteronomy,31,29,SRTM,KJ JD<TJ >XRJ MWTJ KJ HCXT TCXTWN W SRTM MN H DRK >CR YWJTJ >TKM W QR>T >TKM H R<H B >XRJT H JMJM KJ T<FW >T H R< B <JNJ JHWH L HK<SW B M<FH JDJKM,W SRTM MN H DRK,,MN H DRK,,0,0,00 00000 0111 1111 11 1111 000000 1 1111 11 0 100 000 00000 0010 0 0111 1111 1 111 1 11111 1 1010 00 0001 11 1 00 0 1100 0000 0 00000 1 1111 11111,qal,perf,MN,,,,,,
1979352,<BR[,4Q30,Deuteronomy,2,29,><BR,B <R <D >CR ><BR >T H JRDN >L H >RY >CR JHWH >LHJNW NTN LNW,None,None,,,,0,1 11 11 111 1111 11 1 1100 11 1 111 111 1111 111111 111 111,qal,impf,,,,,,,
1979371,<BR[,4Q30,Deuteronomy,2,30,H<BRNW,W L> >BH SJXN MLK XCBWN H<BRNW BW KJ HQCH JHWH >LHJK >T RWXW W >MY >T LBBW LM<N,None,None,,,,0,1 11 111 1111 111 11111 111111 11 11 1110 0001 11111 11 1111 1 111 11 1111 1111,hif,infc,,,,,,,
1979451,BW>[,4Q30,Deuteronomy,4,1,B>TM,W <TH JFR>L CM< >L H XQJM W >L H MCPVJM >CR >NKJ MLMD >TKM L <FWT LM<N TXJW W B>TM W JRCTM >T H >RY >CR JHWH >LHJ >BTJKM NTN LKM,None,None,,,,0,1 111 11111 111 11 1 1111 1 11 1 111111 111 1111 1111 1111 1 1000 0011 1111 1 1111 1 11111 11 1 111 111 1111 0000 111111 111 111,qal,perf,,,,,,,
1979498,<BR[,4Q30,Deuteronomy,4,14,<BRJM,W >WTJ YWH JHWH B <T H HW> L LMD >TKM XQJM W MCPVJM L <FWTKM >WTM B >RY >CR >TM <BRJM H JRDN CMH L RCTH,None,None,,,,1,1 0000 001 1111 1 11 1 111 1 111 1111 0000 0 000000 0 000000 0111 1 111 111 111 11111 1 0000 000 1 1111,qal,ptca,,,,,,,
1979597,SWR[,4Q30,Deuteronomy,7,4,JSJR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH >LHJKM BKM W HCMJDK MHR,None,None,,,,0,01 1111 11 111 1 1111 1 1111 11111 11111 1 111 11 1111 000011 111 1 111111 111,hif,impf,,,,,,,
1979614,MHR[,4Q30,Deuteronomy,7,4,MHR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH >LHJKM BKM W HCMJDK MHR,None,None,,,,0,01 1111 11 111 1 1111 1 1111 11111 11111 1 111 11 1111 000011 111 1 111111 111,piel,infa,,,,,,,
1979633,HLK[,4Q30,Deuteronomy,8,2,HWLJKK,W ZKRT >T KL H DRK >CR HWLJKK JHWH >LHJK ZH >RB<JM CNH B MDBR LM<N <NTK NSWTK W L D<T >T >CR B LBBK H TCMR MYWTJW >M L>,None,None,,,,0,1 1111 11 11 1 111 111 000000 0000 00000 00 000000 000 1 1111 1111 1111 00000 0 0 000 00 000 0 0000 0 0000 000011 11 11,hif,perf,,,,,,,
1979746,JRD[,4Q30,Deuteronomy,9,12,RD,W J>MR JHWH >LJ QWM RD MHR M ZH KJ CXT <MK >CR,None,None,,,,0,1 1111 1110 000 111 11 111 1 11 11 111 111 000,qal,impv,,,,,,,
1979747,MHR[,4Q30,Deuteronomy,9,12,MHR,W J>MR JHWH >LJ QWM RD MHR M ZH KJ CXT <MK >CR,None,None,,,,0,1 1111 1110 000 111 11 111 1 11 11 111 111 000,piel,infa,,,,,,,
1979773,NPL[,4Q30,Deuteronomy,9,18,>TNPL,W >TNPL L PNJ JHWH K R>CWNH >RB<JM JWM W >RB<JM LJLH LXM L> >KLTJ W MJM L> CTJTJ <L KL XV>TKM >CR XV>TM L <FWT H R< B <JNJ JHWH L HK<JSW,None,None,,,,0,1 11111 1 111 1110 0 000000 111111 111 1 111111 1111 111 11 11111 1 111 00 00011 11 11 111111 111 11111 1 1100 0 00 0 0000 1111 1 111111,hit,wayq,,,,,,,
1979819,JY>[,4Q30,Deuteronomy,9,29,HWY>T,HWY>T B KXK H GDL W B ZR<K H NVWJH,None,None,,,,0,11111 1 111 1 111 1 1 1111 1 11110,hif,perf,,,,,,,
1979845,<LH[,4Q30,Deuteronomy,10,1,<LH,B <T H HW> >MR JHWH >LJ PSL LK CNJ LWXT >BNJM H R>CWNJM W <LH >LJ H HRH W <FJT LK >RWN <Y,None,None,,,,1,0 00 1 111 111 1111 111 111 11 111 1111 11000 0 0000111 1 111 111 1 111 1 1111 11 1111 11,qal,impv,,,,,,,
1979880,NS<[,4Q30,Deuteronomy,10,6,NS<W,W BNJ JFR>L NS<W M B>RT BNJ J<QN MWSRH CM MT >HRN W JQBR CM W JKHN >L<ZR BNW TXTJW,None,None,,,,0,1 000 00000 0011 1 1111 111 1111 11111 11 11 1111 1 0000 00 0 0111 11111 111 11111,qal,perf,,,,,,,
1979900,NS<[,4Q30,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,M CM NS<W H GDGDH,,M CM,,0,0,1 11 1111 1 11111 1 00 0 00000 11111 111 1111 111,qal,perf,MN,,,,,,
1979900,NS<[,4Q30,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,M CM NS<W H GDGDH,,H GDGDH,,0,0,1 11 1111 1 11111 1 00 0 00000 11111 111 1111 111,qal,perf,MN,,,,,,
1979973,BW>[,4Q30,Deuteronomy,11,10,B>,KJ H >RY >CR >TH B> CMH L RCTH L> K >RY MYRJM HJ> >CR JY>TM M CM >CR TZR< >T ZR<K W HCQJT B RGLJK K GN H JRQ,>CR >TH B> CMH,>TH,CMH,,1,1,00 0 111 111 111 11 111 1 1111 11 1 111 11000 000 000 11111 1 11 111 1111 11 1111 1 11111 0 00000 0 00 1 111,qal,ptca,,,,,,,
1979983,JY>[,4Q30,Deuteronomy,11,10,JY>TM,KJ H >RY >CR >TH B> CMH L RCTH L> K >RY MYRJM HJ> >CR JY>TM M CM >CR TZR< >T ZR<K W HCQJT B RGLJK K GN H JRQ,>CR JY>TM M CM,,M CM,,0,1,00 0 111 111 111 11 111 1 1111 11 1 111 11000 000 000 11111 1 11 111 1111 11 1111 1 11111 0 00000 0 00 1 111,qal,perf,MN,,,,,,
1980004,<BR[,4Q30,Deuteronomy,11,11,<BRJM,W H >RY >CR >TM <BRJM CMH L RCTH >RY HRJM W BQ<T L MVR H CMJM TCTH MJM,>CR >TM <BRJM CMH,>TM,CMH,,1,1,0 0 111 111 111 11111 111 1 1111 111 0000 1 1110 0 001 1 1111 1111 111,qal,ptca,,,,,,,
1980151,BW>[,4Q30,Deuteronomy,12,26,B>T,RQ QDCJK >CR JHJW LK W NDRJK TF> W B>T >L H MQWM >CR JBXR JHWH,W B>T >L H MQWM,,>L H MQWM,,0,0,11 11111 111 1111 11 1 11110 000 0 011 11 1 1111 111 1111 1111,qal,perf,>L,,,,,,
1980180,HLK[,4Q30,Deuteronomy,13,5,TLKWN,>XRJ JHWH >LHJKM TLKWN W >WTW TJR>W W >T MYWTJW TCMRW W B QLW TCM<W W >TW T<BDW W BW TDBQWN,None,None,,,,0,1111 1111 111110 00000 0 0001 11111 1 11 111111 11111 1 1 111 11111 1 111 11111 0 01 000011,qal,impf,,,,,,,
1980222,HLK[,4Q30,Deuteronomy,13,7,NLKH,KJ JSJTK >XJK BN >BJK >W BN >MK >W BNK >W >CT XJQK >W R<K >CR K NPCK B STR L >MR NLKH W N<BDH >LHJM >XRJM,None,None,,,,0,11 11111 1111 11 0000 11 11 111 00 000 00 001 1111 11 111 000 0 0011 1 111 1 110 0011 1 11111 11111 11111,qal,impf,,,,,,,
1980230,JY>[,4Q30,Deuteronomy,13,11,MWYJ>K,>LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,None,None,,,,0,11111 1 111111 1 111 10000 0 011 11111,hif,ptca,,,,,,,
1980365,JY>[,4Q30,Deuteronomy,15,16,>Y>,W HJH KJ J>MR >LJK L> >Y> M <MK KJ >HBK W >T BJTK KJ VWB LW <MK,L> >Y> M <MK,,M <MK,,0,0,1 111 11 1111 1111 11 111 1 111 10 0011 1 11 1111 11 111 11 111,qal,impf,MN,<M,,,,,
1980491,BW>[,4Q30,Deuteronomy,16,6,BW>,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M >RY MYRJM,None,None,,,,0,11 11 11 1 1111 111 1111 1111 11100 0 000 000 11 1111 11 1 111 1 111 1 111 1 111 1111 1111 0 111 11111,qal,infc,,,,,,,
1980495,JY>[,4Q30,Deuteronomy,16,6,Y>TK,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M >RY MYRJM,None,None,,,,0,11 11 11 1 1111 111 1111 1111 11100 0 000 000 11 1111 11 1 111 1 111 1 111 1 111 1111 1111 0 111 11111,qal,infc,,,,,,,
1980512,PNH[,4Q30,Deuteronomy,16,7,PNJT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,None,None,,,,0,1 1111 1 1111 1 1111 111 1111 0000 00000 00 1 1111 1 111 1 1111 1 11111,qal,perf,,,,,,,
1980516,HLK[,4Q30,Deuteronomy,16,7,HLKT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,None,None,,,,0,1 1111 1 1111 1 1111 111 1111 0000 00000 00 1 1111 1 111 1 1111 1 11111,qal,perf,,,,,,,
1980689,HLK[,4Q30,Deuteronomy,17,3,JLK,W JLK W J<BD >LHJM >XRJM W JCTXW LHM W L CMC >W L JRX >W L KL YB> H CMJM >CR L> YWJTJ,None,None,,,,0,0 001 1 1111 11111 11111 1 11111 111 1 1 111 11 0 000 01 1 11 111 1 1111 111 11 11111,qal,wayq,,,,,,,
1980736,JY>[,4Q30,Deuteronomy,17,5,HWY>T,W HWY>T >T H >JC H HW> >W >T H >CH H HW> >CR <FW >T H DBR H R< H ZH >L C<RJK >T H >JC >W >T H >CH W SQLTM B >BNJM W MTW,None,None,,,,0,0 01111 11 0 000 1 111 11 11 1 111 1 111 001 111 11 1 111 1 10 0 00 00 11111 11 1 111 11 11 1 111 1 11111 1 11111 1 111,hif,perf,,,,,,,
1980834,CWB[,4Q30,Deuteronomy,17,16,JCJB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,None,None,,,,1,11 11 0000 00 11111 1 11 1111 11 1 11 111111 1111 11111 111 1 1111 111 111 11 11111 1 111 1 111 0 00 000,hif,impf,,,,,,,
1980849,CWB[,4Q30,Deuteronomy,17,16,CWB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,None,None,,,,1,11 11 0000 00 11111 1 11 1111 11 1 11 111111 1111 11111 111 1 1111 111 111 11 11111 1 111 1 111 0 00 000,qal,infc,,,,,,,
1980943,SWR[,4Q30,Deuteronomy,17,20,SWR,L BLTJ RWM LBBW M >XJW W L BLTJ SWR MN H MYWH JMJN W FM>WL LM<N J>RJK JMJM <L MMLKTW HW> W BNJW B QRB JFR>L,W L BLTJ SWR MN H MYWH JMJN W FM>WL,,MN H MYWH,,0,0,0 0000 000 0011 1 1111 1 1 1110 111 11 1 1111 1111 1 11111 1111 00000 0000 11 111111 111 1 1111 1 111 11111,qal,infc,MN,,,,,,
1981036,<BR[,4Q30,Deuteronomy,27,2,T<BRW,W HJH B JWM >CR T<BRW >T H JRDN >L H >RY,None,None,,,,0,1 111 1 111 111 11000 00 0 1111 11 1 111,qal,impf,,,,,,,
1981123,BW>[,4Q30,Deuteronomy,28,2,B>W,W B>W <LJK KL H BRKWT H >LH W HFJGWK KJ TCM< B QWL JHWH >LHJK,W B>W <LJK KL H BRKWT H >LH,KL H BRKWT H >LH,<LJK,,0,0,0 000 0000 00 0 00000 0 000 0 001100 11 1111 1 111 1111 11000,qal,perf,<L,,,,,,
1981192,JY>[,4Q30,Deuteronomy,28,7,JY>W,JTN JHWH >T >WJBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,B DRK >XD JY>W >LJK,,>LJK,,0,0,000 0000 00 000000 0 0011 0000 11111 1 1111 1 111 111 1000 0000 0 0 0000 01111 11111 1 1111,qal,impf,>L,,,,,,
1981198,NWS[,4Q30,Deuteronomy,28,7,JNWSW,JTN JHWH >T >WJBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,W B CB<H DRKJM JNWSW L PNJK,,L PNJK,,0,0,000 0000 00 000000 0 0011 0000 11111 1 1111 1 111 111 1000 0000 0 0 0000 01111 11111 1 1111,qal,impf,L,,,,,,
1981243,HLK[,4Q30,Deuteronomy,28,9,HLKT,JQJMK JHWH LW L <M QDWC K >CR NCB< LK KJ TCMR >T MYWT JHWH >LHJK W HLKT B DRKJW,W HLKT B DRKJW,,B DRKJW,,0,0,11111 1111 10 1 11 1111 1 111 1111 11 11 1111 11 1111 1111 10000 1 1111 1 11111,qal,perf,B,,,,,,
1981350,MHR[,4Q30,Deuteronomy,28,20,MHR,JCLX JHWH BK >T H M>RH >T H MHWMH W >T H MG<RT B KL MCLX JDK >CR T<FH <D HCMDK W <D >BDK MHR M PNJ R<,None,None,,,,0,0000 0111 11 11 1 1111 11 1 11111 1 11 1 11111 0 00 0111 111 111 1111 11 11111 1 11 1111 111 1 111 11,piel,infa,,,,,,,
1981404,JRD[,4Q30,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,MN H CMJM JRD <LJK,,MN H CMJM,,0,0,111 1111 11 111 1111 111 1 111 11 0 0000 001 1111 11 11111,qal,impf,MN,<L,,,,,
1981404,JRD[,4Q30,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,MN H CMJM JRD <LJK,,<LJK,,0,0,111 1111 11 111 1111 111 1 111 11 0 0000 001 1111 11 11111,qal,impf,MN,<L,,,,,
1981418,JY>[,4Q30,Deuteronomy,28,25,TY>,JTNK JHWH NGP L PNJ >JBJK B DRK >XD TY> >LJW W B CB<H DRKJM TNWS L PNJW W HJJT L Z<WH L KL MMLKWT H >RY,B DRK >XD TY> >LJW,,>LJW,,0,0,1111 1111 111 1 111 11111 0 100 001 111 1111 1 1 1111 11111 1111 1 1111 1 1111 1 1111 0 11 111111 1 111,qal,impf,>L,,,,,,
1981424,NWS[,4Q30,Deuteronomy,28,25,TNWS,JTNK JHWH NGP L PNJ >JBJK B DRK >XD TY> >LJW W B CB<H DRKJM TNWS L PNJW W HJJT L Z<WH L KL MMLKWT H >RY,W B CB<H DRKJM TNWS L PNJW,,L PNJW,,0,0,1111 1111 111 1 111 11111 0 100 001 111 1111 1 1 1111 11111 1111 1 1111 1 1111 1 1111 0 11 111111 1 111,qal,impf,L,,,,,,
1981558,<LH[,4Q30,Deuteronomy,28,61,J<LM,GM KL XLJ W KL MKH >CR L> KTWB B SPR H TWRH H Z>T J<LM,None,None,,,,0,11 11 111 1 00 000 111 11 1111 1 111 1 1111 1 111 1111,hif,impf,,,,,,,
1981565,PNH[,4Q30,Deuteronomy,29,17,PNH,MCPXH >W CBV >CR LBBW PNH H JWM M <M JHWH >LHJNW L LKT L <BD >T >LHJ H GWJM H HM PN JC BKM CRC PRH R>C W L<NH,None,None,,,,0,11111 11 111 111 1111 111 1 111 1 11 1111 111111 1 111 1 110 11 1111 1 1111 1 11 11 11 111 111 111 111 1 1111,qal,ptca,,,,,,,
1981573,HLK[,4Q30,Deuteronomy,29,17,LKT,MCPXH >W CBV >CR LBBW PNH H JWM M <M JHWH >LHJNW L LKT L <BD >T >LHJ H GWJM H HM PN JC BKM CRC PRH R>C W L<NH,None,None,,,,0,11111 11 111 111 1111 111 1 111 1 11 1111 111111 1 111 1 110 11 1111 1 1111 1 11 11 11 111 111 111 111 1 1111,qal,infc,,,,,,,
1981614,HLK[,4Q30,Deuteronomy,29,18,>LK,W HJH B CM<W >T DBRJ H >LH H Z>T W HTBRK B LBBW L >MR CLWM JHJH LJ KJ B CRRWT LBJ >LK LM<N SPWT H RWH >T H YM>H,KJ B CRRWT LBJ >LK,,B CRRWT LBJ,,0,0,1 110 0 0000 11 1111 1 111 1 111 1 11111 1 1111 1 111 1111 0000 00 00 1 11111 111 111 1111 1111 1 111 11 1 1111,qal,impf,B,,,,,,
1981660,BW>[,4Q30,Deuteronomy,31,16,B>,HNK CKB <M >BTJK W QM H <M H ZH W ZNH >XRJ >LHJ NKR H >RY >CR HW> B> CMH B QRBW W <ZBWNJ W HPRW >T BRJTJ >CR KRTJ >TW,None,None,,,,1,111 111 11 11111 0 00 0 00 0 00 0 000 0000 1111 111 1 111 111 111 11 000 0 0000 0 000000 0 0000 00 11100 111 1111 111,qal,ptca,,,,,,,
1981736,PNH[,4Q30,Deuteronomy,31,18,PNH,W >NWKJ HSTR >STJR PNJ MMNW B JWM H HW> <L KL H R<H >CR <FH KJ PNH >L >LHJM >XRJM,None,None,,,,0,1 00111 1111 11111 110 0001 1 111 0 000 00 00 0 000 000 011 11 111 11 11111 11111,qal,perf,,,,,,,
1981899,<BR[,4Q31,Deuteronomy,2,27,><BRH,><BRH B >RYK B DRK B DRK >LK L> >SWR JMJN W FM>L,None,None,,,,0,11111 1 1111 1 100 0 000 000 00 0000 0000 0 0000,qal,impf,,,,,,,
1981906,HLK[,4Q31,Deuteronomy,2,27,>LK,><BRH B >RYK B DRK B DRK >LK L> >SWR JMJN W FM>L,None,None,,,,0,11111 1 1111 1 100 0 000 000 00 0000 0000 0 0000,qal,impf,,,,,,,
1981908,SWR[,4Q31,Deuteronomy,2,27,>SWR,><BRH B >RYK B DRK B DRK >LK L> >SWR JMJN W FM>L,None,None,,,,0,11111 1 1111 1 100 0 000 000 00 0000 0000 0 0000,qal,impf,,,,,,,
1981928,<BR[,4Q31,Deuteronomy,2,28,><BRH,>KL B KSP TCBRNJ W >KLTJ W MJM B KSP TTN LJ W CTJTJ RQ ><BRH B RGLJ,None,None,,,,0,011 1 110 111111 1 11111 1 111 1 111 111 11 1 00000 00 00000 0 0000,qal,impf,,,,,,,
1981951,<BR[,4Q31,Deuteronomy,2,29,><BR,K >CR <FW LJ BNJ <FW H JCBJM B F<JR W H MW>BJM H JCBJM B <R <D >CR ><BR >T H JRDN >L H >RY >CR JHWH >LHJNW NTN LNW,<D >CR ><BR >T H JRDN >L H >RY,,>L H >RY,,0,0,0 000 000 00 111 111 1 11111 1 1111 1 1 111111 0 00000 0 00 11 111 1111 10 0 0000 11 1 100 001 1111 111111 111 111,qal,impf,>L,,,,,,
1981970,<BR[,4Q31,Deuteronomy,2,30,H<BRNW,W L> >BH SJXN MLK XCBWN H<BRNW BW KJ HQCH JHWH >LHJK >T RWXW W >MY >T LBBW LM<N TTW B JDK K JWM H ZH,None,None,,,,0,1 11 000 0001 111 11111 100000 00 00 1111 1100 11111 11 1111 1 111 11 1111 0000 000 1 000 0 000 0 11,hif,infc,,,,,,,
1982013,JY>[,4Q31,Deuteronomy,2,32,JY>,W JY> SJXN L QR>TNW HW> W KL <MW L MLXMH JHYH,None,None,,,,1,1 111 1111 1 111111 111 1 11 111 1 11111 1111,qal,wayq,,,,,,,
1982201,<BR[,4Q31,Deuteronomy,3,18,T<BRW,W >YW >TKM B <T H HJ> L >MR JHWH >LHJKM NTN LKM >T H >RY H Z>T L RCTH XLYJM T<BRW L PNJ >XJKM BNJ JFR>L KL BNJ XJL,None,None,,,,0,0 000 0000 1 10 1 111 1 111 1110 000000 000 000 00 0 000 0 000 0 0000 00000 11111 1 111 10000 000 00000 00 000 000,qal,impf,,,,,,,
1982230,NWX[,4Q31,Deuteronomy,3,20,JNJX,<D >CR JNJX JHWH L >XJKM KKM W JRCW GM HM >T H >RY >CR JHWH >LHJKM NTN LHM B <BR H JRDN W CBTM >JC L JRCTW >CR NTTJ LKM,<D >CR JNJX JHWH L >XJKM KKM,JHWH,L >XJKM,,0,0,11 000 0000 0000 0 11111 111 0 0000 00 00 00 0 000 000 0000 000100 000 000 0 001 1 1111 0 0000 000 0 00000 000 0000 000,hif,impf,L,,,,,,
1982294,<BR[,4Q31,Deuteronomy,3,21,<BR,W >T JHWC< YWJTJ B <T H HJ> L >MR <JNJK H R>T >T KL >CR <FH JHWH >LHJKM L CNJ H MLKJM H >LH KN J<FH JHWH L KL H MMLKT >CR >TH <BR CMH,None,None,,,,1,0 00 00000 00000 0 00 1 111 0 000 00000 0 000 00 00 000 000 0111 100000 0 000 0 00000 0 011 00 0000 0000 0 00 0 00000 000 000 111 111,qal,ptca,,,,,,,
1982374,<BR[,4Q31,Deuteronomy,3,26,JT<BD,W JT<BD JHWH BJ LM<NKM W L> CM< >LJ W J>MR JHWH >LJ RB LK >L TSP DBR >LJ <WD B DBR H ZH,None,None,,,,0,0 00000 0000 00 000000 0 00 000 111 1 1111 1111 111 10 00 00 000 000 000 000 0 001 1 11,hit,wayq,,,,,,,
1982398,<LH[,4Q31,Deuteronomy,3,27,<LH,<LH <L R>C H PSGH W F> <JNJK JM W YPNH TJMNH W MZRXH W R>H B <JNJK KJ L> T<BR >T H JRDN H ZH,None,None,,,,1,100 00 000 0 0000 1 10 00000 00 0 0000 00000 0 00000 1 111 1 11000 00 00 0000 00 0 0000 0 00,qal,impv,,,,,,,
1982418,<BR[,4Q31,Deuteronomy,3,27,T<BR,<LH <L R>C H PSGH W F> <JNJK JM W YPNH TJMNH W MZRXH W R>H B <JNJK KJ L> T<BR >T H JRDN H ZH,None,None,,,,1,100 00 000 0 0000 1 10 00000 00 0 0000 00000 0 00000 1 111 1 11000 00 00 0000 00 0 0000 0 00,qal,impf,,,,,,,
