verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1997996,GLH[,4Q51,1_Samuel,3,21,NGLH,W JWSP JHWH L HR>H B CJLH KJ NGLH JHWH >L CMW>L,None,None,,,,0,1 1111 1111 1 1111 1 1111 11 1111 1111 10 00111,nif,perf,,,,,,,
1998009,JY>[,4Q51,1_Samuel,4,3,JY>,M CJLH >T >RWN BRJT JHWH W JY> B QRBNW W JWCJ<NW M KP >WJBJNW,None,None,,,,0,1 0001 11 1111 1111 1111 1 111 1 11111 1 1111111 1 11 1111111,qal,impf,,,,,,,
1998074,NWS[,4Q51,1_Samuel,4,10,JNWSW,W JLXMW W JNGP >JC JFR>L L PNJ H PLCTJJM W JNWSW >JC L >HLJW W THJ H MKH GDWLH M>D W JPL M JFR>L CLWCJM >LP RGLJ,None,None,,,,0,1 11111 1 1111 111 11111 1 111 1 1111111 1 00000 000 0 00000 0 011 1 111 11111 111 1 111 1 11111 101011 100 0000,qal,wayq,,,,,,,
1998085,NPL[,4Q51,1_Samuel,4,10,JPL,W JLXMW W JNGP >JC JFR>L L PNJ H PLCTJJM W JNWSW >JC L >HLJW W THJ H MKH GDWLH M>D W JPL M JFR>L CLWCJM >LP RGLJ,None,None,,,,0,1 11111 1 1111 111 11111 1 111 1 1111111 1 00000 000 0 00000 0 011 1 111 11111 111 1 111 1 11111 101011 100 0000,qal,wayq,,,,,,,
1998103,RWY[,4Q51,1_Samuel,4,12,JRWY,W JRWY >JC BNJMJN M H M<RKH W JBW> CJLH B JWM H HW> W MDJW QRW<JM W >DMH <L R>CW,None,None,,,,0,0 1100 000 111111 1 1 11111 1 1111 1111 1 111 1 111 1 1100 000010 1 1111 11 1111,qal,wayq,,,,,,,
1998110,BW>[,4Q51,1_Samuel,4,12,JBW>,W JRWY >JC BNJMJN M H M<RKH W JBW> CJLH B JWM H HW> W MDJW QRW<JM W >DMH <L R>CW,None,None,,,,0,0 1100 000 111111 1 1 11111 1 1111 1111 1 111 1 111 1 1100 000010 1 1111 11 1111,qal,wayq,,,,,,,
1998146,SBB[,4Q51,1_Samuel,5,8,JSBW,W JCLXW W J>SPW >T SRNJ PLCTJJM >LJHM W J>MRW MH N<FH L >RWN >LWHJ JFR>L W J>MRW H GTJJM JSBW >T >RWN >LWHJ JFR>L >LJNW W JSBW >T >RWN >LWHJ JFR>L GTH,None,None,,,,1,1 11111 1 11011 11 1111 1111111 11111 1 11111 11 1111 0 0000 11111 11111 1 11111 1 11111 1000 01 1111 10000 00011 11111 1 1111 11 1111 11111 00000 011,hif,impf,,,,,,,
1998153,SBB[,4Q51,1_Samuel,5,8,JSBW,W JCLXW W J>SPW >T SRNJ PLCTJJM >LJHM W J>MRW MH N<FH L >RWN >LWHJ JFR>L W J>MRW H GTJJM JSBW >T >RWN >LWHJ JFR>L >LJNW W JSBW >T >RWN >LWHJ JFR>L GTH,None,None,,,,1,1 11111 1 11011 11 1111 1111111 11111 1 11111 11 1111 0 0000 11111 11111 1 11111 1 11111 1000 01 1111 10000 00011 11111 1 1111 11 1111 11111 00000 011,hif,wayq,,,,,,,
1998163,SBB[,4Q51,1_Samuel,5,9,SBW,W JHJ >XRJ SBW GTH W THJ JD JHWH B <JR MHWMH GDWLH M>D W JK >T >NCJ H <JR M QVN W <D GDWL W JK >WTM B <PLJM,None,None,,,,1,0 000 0000 000 000 0 000 11 1000 1 111 11111 00000 000 0 00 00 0000 0 000 0 000 0 00 0111 1 11 1111 1 00000,qal,perf,,,,,,,
1998201,BW>[,4Q51,1_Samuel,5,10,BW>,W JCLXW >T >RWN >LWHJ JFR>L <QRWN W JHJ K BW> >RWN H >LWHJM <QRWN W JZ<QW H <QRWNJM L >MWR LMH HSBWTM >LJ >T >RWN >LWHJ JFR>L L HMJTNJ W >T <MJ,None,None,,,,0,0 00000 10 0000 00000 00000 00001 1 111 1 111 1111 1 111111 11111 1 11111 1 1111100 0 0111 000 000001 111 11 1111 11111 11111 1 111100 0 01 100,qal,infc,,,,,,,
1998213,SBB[,4Q51,1_Samuel,5,10,HSBWTM,W JCLXW >T >RWN >LWHJ JFR>L <QRWN W JHJ K BW> >RWN H >LWHJM <QRWN W JZ<QW H <QRWNJM L >MWR LMH HSBWTM >LJ >T >RWN >LWHJ JFR>L L HMJTNJ W >T <MJ,None,None,,,,0,0 00000 10 0000 00000 00000 00001 1 111 1 111 1111 1 111111 11111 1 11111 1 1111100 0 0111 000 000001 111 11 1111 11111 11111 1 111100 0 01 100,hif,perf,,,,,,,
1998240,CWB[,4Q51,1_Samuel,5,11,JCB,W JCLXW W J>SPW >T SRNJ PLCTJJM W J>MRW CLXW >T >RWN >LWHJ JFR>L W JCB L MQWMW W LW> JMJT >TJ W >T <MJ KJ HJTH MHMT JHWH B KL H <JR KBDH M>D K BW> >RWN H >LWHJM CMH,None,None,,,,1,0 00011 1 11100 11 1111 1111111 1 11111 1111 11 1111 00000 01101 1 000 1 11111 1 111 1111 111 1 11 111 11 1111 1000 0000 0 00 1 111 1111 111 1 111 1111 1 111111 100,qal,impf,,,,,,,
1998261,BW>[,4Q51,1_Samuel,5,11,BW>,W JCLXW W J>SPW >T SRNJ PLCTJJM W J>MRW CLXW >T >RWN >LWHJ JFR>L W JCB L MQWMW W LW> JMJT >TJ W >T <MJ KJ HJTH MHMT JHWH B KL H <JR KBDH M>D K BW> >RWN H >LWHJM CMH,None,None,,,,1,0 00011 1 11100 11 1111 1111111 1 11111 1111 11 1111 00000 01101 1 000 1 11111 1 111 1111 111 1 11 111 11 1111 1000 0000 0 00 1 111 1111 111 1 111 1111 1 111111 100,qal,infc,,,,,,,
1998277,<LH[,4Q51,1_Samuel,5,12,T<L,W H >NCJM >CR L> MTW HKW B <PLJM W T<L CW<T H <JR H CMJM,None,None,,,,0,0 0 11110 000 00 111 111 1 11111 1 111 1111 1 110 0 1110,qal,wayq,,,,,,,
1998338,CWB[,4Q51,1_Samuel,6,3,HCB,W J>MRW >M MCLXJM >TM >T >RWN BRJT JHWH >LWHJ JFR>L >L TCLXW >WTW RJQM KJ HCB TCJBW LW >CM >Z TRP>W W NKPR LKM H LW> TSWR JDW MKM,None,None,,,,0,0 00000 01 111111 111 11 1111 0000 0000 00000 00000 00 00011 1111 1111 11 111 10001 00 010 00 00001 1 0000 011 1 111 1111 111 111,hif,infa,,,,,,,
1998339,CWB[,4Q51,1_Samuel,6,3,TCJBW,W J>MRW >M MCLXJM >TM >T >RWN BRJT JHWH >LWHJ JFR>L >L TCLXW >WTW RJQM KJ HCB TCJBW LW >CM >Z TRP>W W NKPR LKM H LW> TSWR JDW MKM,None,None,,,,0,0 00000 01 111111 111 11 1111 0000 0000 00000 00000 00 00011 1111 1111 11 111 10001 00 010 00 00001 1 0000 011 1 111 1111 111 111,hif,impf,,,,,,,
1998349,SWR[,4Q51,1_Samuel,6,3,TSWR,W J>MRW >M MCLXJM >TM >T >RWN BRJT JHWH >LWHJ JFR>L >L TCLXW >WTW RJQM KJ HCB TCJBW LW >CM >Z TRP>W W NKPR LKM H LW> TSWR JDW MKM,None,None,,,,0,0 00000 01 111111 111 11 1111 0000 0000 00000 00000 00 00011 1111 1111 11 111 10001 00 010 00 00001 1 0000 011 1 111 1111 111 111,qal,impf,,,,,,,
1998359,CWB[,4Q51,1_Samuel,6,4,NCJB,W J>MRW MH H >CM >CR NCJB LW W J>MRW K MSPR SRNJ PLCTJJM XMCH <PLJ ZHB KJ MGPH >XT LKM W L SRNJKM,None,None,,,,0,1 11111 10 0 000 100 0010 01 1 11111 1 1111 1111 1111111 1111 0000 000 00 0000 000 011 1 1 111111,hif,impf,,,,,,,
1998452,<LH[,4Q51,1_Samuel,6,7,<LH,W <TH QXW W <FW <GLH XDCH W CTJ PRWT <LWT >JN <WLLJM >CR L> <LH <LJHM <L W >SRTM >T H PRWT B <GLH W HCJBWTM BNJHM M >XRJHM H BJTH,None,None,,,,1,1 111 111 1 111 1111 1111 0 011 0000 0000 011 111111 111 11 111 11111 11 1 11111 11 1 1110 0 0000 1 1111111 11111 1 111111 1 1111,qal,perf,,,,,,,
1998463,CWB[,4Q51,1_Samuel,6,7,HCJBWTM,W <TH QXW W <FW <GLH XDCH W CTJ PRWT <LWT >JN <WLLJM >CR L> <LH <LJHM <L W >SRTM >T H PRWT B <GLH W HCJBWTM BNJHM M >XRJHM H BJTH,None,None,,,,1,1 111 111 1 111 1111 1111 0 011 0000 0000 011 111111 111 11 111 11111 11 1 11111 11 1 1110 0 0000 1 1111111 11111 1 111111 1 1111,hif,perf,,,,,,,
1998487,CWB[,4Q51,1_Samuel,6,8,HCJBWTM,W LQXTM >T >RWN JHWH W NTTM >WTW >L H <GLH W >T KLJ H ZHB >CR HCJBWTM LW >CM TFJMW B >RGZ M YDW W CLXTM >TW W HLK HLKTM,None,None,,,,0,1 11111 11 1111 1011 1 1111 1111 11 1 1111 1 11 111 1 111 111 1111111 11 100 00111 1 1111 1 111 1 11111 111 1 111 11111,hif,perf,,,,,,,
1998499,HLK[,4Q51,1_Samuel,6,8,HLK,W LQXTM >T >RWN JHWH W NTTM >WTW >L H <GLH W >T KLJ H ZHB >CR HCJBWTM LW >CM TFJMW B >RGZ M YDW W CLXTM >TW W HLK HLKTM,None,None,,,,0,1 11111 11 1111 1011 1 1111 1111 11 1 1111 1 11 111 1 111 111 1111111 11 100 00111 1 1111 1 111 1 11111 111 1 111 11111,qal,infa,,,,,,,
1998500,HLK[,4Q51,1_Samuel,6,8,HLKTM,W LQXTM >T >RWN JHWH W NTTM >WTW >L H <GLH W >T KLJ H ZHB >CR HCJBWTM LW >CM TFJMW B >RGZ M YDW W CLXTM >TW W HLK HLKTM,None,None,,,,0,1 11111 11 1111 1011 1 1111 1111 11 1 1111 1 11 111 1 111 111 1111111 11 100 00111 1 1111 1 111 1 11111 111 1 111 11111,qal,perf,,,,,,,
1998507,<LH[,4Q51,1_Samuel,6,9,J<LH,W R>JTM >M DRK GBWLW J<LH BJT CMC HW>,None,None,,,,0,1 11111 11 111 11100 0111 111 111 111,qal,impf,,,,,,,
1998539,SWR[,4Q51,1_Samuel,6,12,SRW,W LW> SRW JMJN W LW> FM>WL W SRNJ PLCTJJM HWLKJM >XRJH <D GBWL BJT CMC,None,None,,,,0,1 111 111 1000 1 111 11111 1 1111 1111111 111111 11111 11 1110 000 011,qal,perf,,,,,,,
1998547,HLK[,4Q51,1_Samuel,6,12,HWLKJM,W LW> SRW JMJN W LW> FM>WL W SRNJ PLCTJJM HWLKJM >XRJH <D GBWL BJT CMC,None,None,,,,0,1 111 111 1000 1 111 11111 1 1111 1111111 111111 11111 11 1110 000 011,qal,ptca,,,,,,,
1998576,CWB[,4Q51,1_Samuel,6,16,JCWBW,W XMCH SRNJ PLCTJJM R>W W JCWBW <QRWN B JWM H HW>,None,None,,,,0,1 1111 1111 1111111 111 0 00111 11111 1 111 1 111,qal,wayq,,,,,,,
1998589,CWB[,4Q51,1_Samuel,6,17,HCJBW,W >LH <PLJ H ZHB >CR HCJBW PLCTJJM >CM L JHWH L >CDWD >XD L <ZH >XD L >CQLWN >XD L GT >XD L <QRWN >XD,None,None,,,,0,1 111 1111 1 111 111 11100 0000111 111 1 1111 1 11111 111 1 111 111 1 111111 110 0 00 111 1 11111 110,hif,perf,,,,,,,
1998637,NWX[,4Q51,1_Samuel,6,18,HNJXW,W <KBRJ H ZHB K MSPR <RJ PLCTJJM L XMCT H SRNJM M <JR MBYR W <D KPR H PRZJ W <D H >BN H GDWLH >CR HNJXW <LJH >T >RWN JHWH B FDH JHWC< BJT,None,None,,,,0,0 00001 1 111 1 1111 111 1100110 1 1111 1 11110 0 000 0000 1 11 111 1 1111 1 11 1 111 1 11111 111 10000 0000 11 1111 1111 1 111 11111 111,hif,perf,,,,,,,
1998655,<BR[,4Q51,1_Samuel,6,20,<BWR,W J>MRW >NCJ BJT CMC MJ JWKL L <BWR L PNJ JHWH H QDWC H ZH W >L MJ J<LH >RWN JHWH M <LJNW,None,None,,,,0,1 11111 1111 111 111 11 1111 1 1111 1 111 0000 0 0000 0 00 0 00 00 1111 1111 1111 1 11111,qal,infc,,,,,,,
1998666,<LH[,4Q51,1_Samuel,6,20,J<LH,W J>MRW >NCJ BJT CMC MJ JWKL L <BWR L PNJ JHWH H QDWC H ZH W >L MJ J<LH >RWN JHWH M <LJNW,None,None,,,,0,1 11111 1111 111 111 11 1111 1 1111 1 111 0000 0 0000 0 00 0 00 00 1111 1111 1111 1 11111,qal,impf,,,,,,,
1998681,CWB[,4Q51,1_Samuel,6,21,HCJBW,W JCLXW ML>KJM >L JWCBJ QRJT J<RJM L >MWR HCJBW PLCTJJM >T >RWN JHWH RDW W H<LW >WTW >LJKM,None,None,,,,0,1 11111 111111 00 00000 0001 10000 0 0000 11111 1111111 11 1111 1111 111 1 1111 0000 00000,hif,perf,,,,,,,
1998686,JRD[,4Q51,1_Samuel,6,21,RDW,W JCLXW ML>KJM >L JWCBJ QRJT J<RJM L >MWR HCJBW PLCTJJM >T >RWN JHWH RDW W H<LW >WTW >LJKM,None,None,,,,0,1 11111 111111 00 00000 0001 10000 0 0000 11111 1111111 11 1111 1111 111 1 1111 0000 00000,qal,impv,,,,,,,
1998688,<LH[,4Q51,1_Samuel,6,21,H<LW,W JCLXW ML>KJM >L JWCBJ QRJT J<RJM L >MWR HCJBW PLCTJJM >T >RWN JHWH RDW W H<LW >WTW >LJKM,None,None,,,,0,1 11111 111111 00 00000 0001 10000 0 0000 11111 1111111 11 1111 1111 111 1 1111 0000 00000,hif,impv,,,,,,,
1998693,BW>[,4Q51,1_Samuel,7,1,JB>W,W JB>W >NCJ QRJT J<RJM W J<LW >T >RWN BRJT JHWH W JBJ>W >WTW >L BJT >BJNDB >CR,None,None,,,,0,1 1110 0000 0001 11111 1 1111 11 1111 1111 1111 1 11111 1111 10 111 111000 100,qal,wayq,,,,,,,
1998698,<LH[,4Q51,1_Samuel,7,1,J<LW,W JB>W >NCJ QRJT J<RJM W J<LW >T >RWN BRJT JHWH W JBJ>W >WTW >L BJT >BJNDB >CR,None,None,,,,0,1 1110 0000 0001 11111 1 1111 11 1111 1111 1111 1 11111 1111 10 111 111000 100,hif,wayq,,,,,,,
1998704,BW>[,4Q51,1_Samuel,7,1,JBJ>W,W JB>W >NCJ QRJT J<RJM W J<LW >T >RWN BRJT JHWH W JBJ>W >WTW >L BJT >BJNDB >CR,None,None,,,,0,1 1110 0000 0001 11111 1 1111 11 1111 1111 1111 1 11111 1111 10 111 111000 100,hif,wayq,,,,,,,
1998785,RWY[,4Q51,1_Samuel,8,11,RYJM,W J>MR ZH JHJH MCPV H MLK >CR JMLWK <LJKM >T BNJKM JQX W FM LW B RKBW W B PRCJW W RYJM L PNJ MRKBTW,None,None,,,,0,1 1000 00 1111 1111 1 100 011 11111 11111 11 11111 111 1 11 11 1 1110 0 0 00011 1 1110 0 000 001111,qal,ptca,,,,,,,
1998944,JY>[,4Q51,1_Samuel,8,20,JY>,W HJJNW GM >NXNW K KWL H GWJM W CPVNW MLKNW W JY> L PNJNW W NLXM >T MLXMWTJNW,None,None,,,,0,1 11111 11 11111 1 111 1 1111 1 11111 11111 1 111 1 11111 1 0011 00 011111111,qal,perf,,,,,,,
1998968,BW>[,4Q51,1_Samuel,9,6,BW>,>JC >LWHJM B <JR H Z>T W H >JC GDL W NKBD KWL >CR JDBR BW> JBW> W <TH NLKH N> >LJW >WLJ JGJD >JC H >LWHJM LNW >T DRKNW >CR HLKNW <LJH,None,None,,,,0,111 111110 1 111 1 111 1 1 111 111 1 1111 111 111 1111 111 1111 1 111 1111 11 1110 0001 1111 111 1 111111 111 11 11111 111 11111 1111,qal,infa,,,,,,,
1998969,BW>[,4Q51,1_Samuel,9,6,JBW>,>JC >LWHJM B <JR H Z>T W H >JC GDL W NKBD KWL >CR JDBR BW> JBW> W <TH NLKH N> >LJW >WLJ JGJD >JC H >LWHJM LNW >T DRKNW >CR HLKNW <LJH,None,None,,,,0,111 111110 1 111 1 111 1 1 111 111 1 1111 111 111 1111 111 1111 1 111 1111 11 1110 0001 1111 111 1 111111 111 11 11111 111 11111 1111,qal,impf,,,,,,,
1998972,HLK[,4Q51,1_Samuel,9,6,NLKH,>JC >LWHJM B <JR H Z>T W H >JC GDL W NKBD KWL >CR JDBR BW> JBW> W <TH NLKH N> >LJW >WLJ JGJD >JC H >LWHJM LNW >T DRKNW >CR HLKNW <LJH,None,None,,,,0,111 111110 1 111 1 111 1 1 111 111 1 1111 111 111 1111 111 1111 1 111 1111 11 1110 0001 1111 111 1 111111 111 11 11111 111 11111 1111,qal,impf,,,,,,,
1998984,HLK[,4Q51,1_Samuel,9,6,HLKNW,>JC >LWHJM B <JR H Z>T W H >JC GDL W NKBD KWL >CR JDBR BW> JBW> W <TH NLKH N> >LJW >WLJ JGJD >JC H >LWHJM LNW >T DRKNW >CR HLKNW <LJH,None,None,,,,0,111 111110 1 111 1 111 1 1 111 111 1 1111 111 111 1111 111 1111 1 111 1111 11 1110 0001 1111 111 1 111111 111 11 11111 111 11111 1111,qal,perf,,,,,,,
1998992,HLK[,4Q51,1_Samuel,9,7,NLK,W J>MR C>WL W HNH NLK W MH NBJ> L >JC KJ H LXM >ZL M KLJNW W TCWRH >JN LNW L HBJ> L >JC H >LWHJM MH >TNW,None,None,,,,0,1 1111 1000 0 011 111 1 11 1111 1 111 11 1 111 111 1 11111 1 11111 111 111 1 1000 0 011 1 111111 11 1111,qal,impf,,,,,,,
1998995,BW>[,4Q51,1_Samuel,9,7,NBJ>,W J>MR C>WL W HNH NLK W MH NBJ> L >JC KJ H LXM >ZL M KLJNW W TCWRH >JN LNW L HBJ> L >JC H >LWHJM MH >TNW,None,None,,,,0,1 1111 1000 0 011 111 1 11 1111 1 111 11 1 111 111 1 11111 1 11111 111 111 1 1000 0 011 1 111111 11 1111,hif,impf,,,,,,,
1999009,BW>[,4Q51,1_Samuel,9,7,HBJ>,W J>MR C>WL W HNH NLK W MH NBJ> L >JC KJ H LXM >ZL M KLJNW W TCWRH >JN LNW L HBJ> L >JC H >LWHJM MH >TNW,None,None,,,,0,1 1111 1000 0 011 111 1 11 1111 1 111 11 1 111 111 1 11111 1 11111 111 111 1 1000 0 011 1 111111 11 1111,hif,infc,,,,,,,
1999044,HLK[,4Q51,1_Samuel,9,10,LKH,LKH NLKH W JLKW >L H <JR >CR CM >JC H >LWHJM,None,None,,,,0,111 0111 1 1111 11 1 111 111 11 111 1 111111,qal,impv,,,,,,,
1999045,HLK[,4Q51,1_Samuel,9,10,NLKH,LKH NLKH W JLKW >L H <JR >CR CM >JC H >LWHJM,None,None,,,,0,111 0111 1 1111 11 1 111 111 11 111 1 111111,qal,impf,,,,,,,
1999047,HLK[,4Q51,1_Samuel,9,10,JLKW,LKH NLKH W JLKW >L H <JR >CR CM >JC H >LWHJM,None,None,,,,0,111 0111 1 1111 11 1 111 111 11 111 1 111111,qal,wayq,,,,,,,
1999058,<LH[,4Q51,1_Samuel,9,11,<WLJM,HMH <WLJM B M<LH H <JR W HNH HMH MY>W N<RWT JWY>WT L C>WB MJM W J>MRW LHN H JC B ZH H RW>H,None,None,,,,0,000 11111 1 1111 1 111 1 111 111 1111 11111 111111 1 1111 111 0 00011 111 1 11 1 11 1 1111,qal,ptca,,,,,,,
1999068,JY>[,4Q51,1_Samuel,9,11,JWY>WT,HMH <WLJM B M<LH H <JR W HNH HMH MY>W N<RWT JWY>WT L C>WB MJM W J>MRW LHN H JC B ZH H RW>H,None,None,,,,0,000 11111 1 1111 1 111 1 111 111 1111 11111 111111 1 1111 111 0 00011 111 1 11 1 11 1 1111,qal,ptca,,,,,,,
1999110,BW>[,4Q51,1_Samuel,9,16,B>H,<L <MJ JFR>L W HWCJ< >T <MJ M JD PLCTJJM KJ R>JTJ >T <NJ <MJ KJ B>H Y<QTW >LJ,None,None,,,,0,11 111 11111 1 11111 00 000 0 00 1110000 00 00000 11 111 111 11 111 11111 111,qal,perf,,,,,,,
1999134,NGC[,4Q51,1_Samuel,9,18,JGC,W JGC C>WL >L CMW>L B TWK H <JR W J>MR HGJDH N> >J ZH BJT H RW>H,None,None,,,,0,1 111 1111 10 11111 1 111 1 100 0 0001 11111 11 11 11 111 1 1111,qal,wayq,,,,,,,
1999162,<LH[,4Q51,1_Samuel,9,19,<LH,W J<N CMW>L >T C>WL W J>MR LW >NWKJ HW> <LH L PNJ H BMH W >KL <MJ H JWM W CLXTJK B BQR W KWL >CR B LBBK >GJD LK,None,None,,,,0,1 111 11111 11 1111 1 1111 11 11111 100 000 1 111 1 111 1 111 111 1 111 1 111111 1 111 1 111 111 1 1111 1111 01,qal,impv,,,,,,,
1999214,<LH[,4Q51,1_Samuel,9,20,<LH,W L >TNWT H >WBDWT LK H JWM CLWCT H JMJM >L TFJM >T LBK LHM KJ NMY>W W L MJ XMDT JFR>L H LW> LK W L BJT >BJK <LH L PNJ,None,None,,,,0,0 0 00011 1 111111 11 1 111 11111 1 1111 11 1111 11 111 111 11 11100 1 1 11 1111 11111 1 111 11 1 1 110 0111 111 1 111,qal,impv,,,,,,,
1999261,BW>[,4Q51,1_Samuel,9,22,JBJ>M,W JQX CMW>L >T C>WL W >T N<RW W JBJ>M LCKTH W JTN LHM CM MQWM B R>C HQRW>JM W HMH K CB<JM >JC,None,None,,,,1,1 111 11111 11 1111 1 11 1111 1 11111 11111 1 111 111 11 1111 1 000 0011111 1 111 1 11111 111,hif,wayq,,,,,,,
1999334,BW>[,4Q51,1_Samuel,10,3,B>T,M CM W HL>H W B>T <D >LWN TBWR W MY>WK CM CLCH >NCJM <LJM >L H >LHJM BJT >L >XD NF> CLCH GDJJM W >XD NF> CLWCT KLWBJ KKRWT LXM W >XD NWF> NBL JJN,None,None,,,,0,1 11 1 1111 1 111 11 1111 1111 1 11111 11 1111 11111 0000 00 1 11111 111 11 111 111 1111 11111 1 111 111 00000 00000 00000 111 1 111 1111 111 111,qal,perf,,,,,,,
1999343,<LH[,4Q51,1_Samuel,10,3,<LJM,M CM W HL>H W B>T <D >LWN TBWR W MY>WK CM CLCH >NCJM <LJM >L H >LHJM BJT >L >XD NF> CLCH GDJJM W >XD NF> CLWCT KLWBJ KKRWT LXM W >XD NWF> NBL JJN,None,None,,,,0,1 11 1 1111 1 111 11 1111 1111 1 11111 11 1111 11111 0000 00 1 11111 111 11 111 111 1111 11111 1 111 111 00000 00000 00000 111 1 111 1111 111 111,qal,ptca,,,,,,,
