verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
37576,QRB[,MT,Exodus,16,9,QRBW,W J>MR MCH >L >HRN >MR >L KL <DT BNJ JFR>L QRBW L PNJ JHWH KJ CM< >T TLNTJKM,QRBW L PNJ JHWH,,L PNJ JHWH,L PNH/ JHWH/,,0,prep,pers,anim,det,subs,complex,,,qal,impv,,,L,,,,,,
37595,PNH[,MT,Exodus,16,10,JPNW,W JHJ K DBR >HRN >L KL <DT BNJ JFR>L W JPNW >L H MDBR W HNH KBWD JHWH NR>H B <NN,W JPNW >L H MDBR,,>L H MDBR,>L H MDBR/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
37646,<LH[,MT,Exodus,16,13,T<L,W JHJ B <RB W T<L H FLW W TKS >T H MXNH W B BQR HJTH CKBT H VL SBJB L MXNH,W T<L H FLW,H FLW,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
37667,<LH[,MT,Exodus,16,14,T<L,W T<L CKBT H VL W HNH <L PNJ H MDBR DQ MXSPS DQ K KPR <L H >RY,W T<L CKBT H VL,CKBT H VL,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
37837,BW>[,MT,Exodus,16,22,JB>W,W JHJ B JWM H CCJ LQVW LXM MCNH CNJ H <MR L >XD W JB>W KL NFJ>J H <DH W JGJDW L MCH,W JB>W KL NFJ>J H <DH,KL NFJ>J H <DH,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
37873,NWX[,MT,Exodus,16,23,HNJXW,W J>MR >LHM HW> >CR DBR JHWH CBTWN CBT QDC L JHWH MXR >T >CR T>PW >PW W >T >CR TBCLW BCLW W >T KL H <DP HNJXW LKM L MCMRT <D H BQR,W >T KL H <DP HNJXW LKM L MCMRT <D H BQR,,LKM,L,,0,prep,prsf,,det,prsf,simple,,,hif,impv,,,L,,,,,,
37881,NWX[,MT,Exodus,16,24,JNJXW,W JNJXW >TW <D H BQR K >CR YWH MCH W L> HB>JC W RMH L> HJTH BW,W JNJXW >TW <D H BQR,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
37937,JY>[,MT,Exodus,16,27,JY>W,W JHJ B JWM H CBJ<J JY>W MN H <M L LQV W L> MY>W,B JWM H CBJ<J JY>W MN H <M,MN H <M,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
37982,JY>[,MT,Exodus,16,29,JY>,R>W KJ JHWH NTN LKM H CBT <L KN HW> NTN LKM B JWM H CCJ LXM JWMJM CBW >JC TXTJW >L JY> >JC M MQMW B JWM H CBJ<J,>L JY> >JC M MQMW B JWM H CBJ<J,>JC,M MQMW,MN MQWM/,,0,prep,,,det,subs,complex,,,qal,impf,,,MN,,,,,,
38048,JY>[,MT,Exodus,16,32,HWYJ>J,W J>MR MCH ZH H DBR >CR YWH JHWH ML> H <MR MMNW L MCMRT L DRTJKM LM<N JR>W >T H LXM >CR H>KLTJ >TKM B MDBR B HWYJ>J >TKM M >RY MYRJM,B HWYJ>J >TKM M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,infc,,,MN,,,,,,
38069,NWX[,MT,Exodus,16,33,HNX,W J>MR MCH >L >HRN QX YNYNT >XT W TN CMH ML> H <MR MN W HNX >TW L PNJ JHWH L MCMRT L DRTJKM,W HNX >TW L PNJ JHWH L MCMRT L DRTJKM,,L PNJ JHWH,L PNH/ JHWH/,,0,prep,pers,anim,det,subs,complex,,,hif,impv,,,L,,,,,,
38085,NWX[,MT,Exodus,16,34,JNJXHW,K >CR YWH JHWH >L MCH W JNJXHW >HRN L PNJ H <DT L MCMRT,W JNJXHW >HRN L PNJ H <DT L MCMRT,>HRN,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
38103,BW>[,MT,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,<D B>M >L >RY NWCBT,,>L >RY NWCBT,>L >RY/ JCB[,,0,prep,,,det,subs,complex,,,qal,infc,,,>L,,,,,,
38112,BW>[,MT,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,<D B>M >L QYH >RY KN<N,,>L QYH >RY KN<N,>L QYH=/ >RY/ KN<N/,,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,infc,,,>L,,,,,,
38125,NS<[,MT,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH,KL <DT BNJ JFR>L,M MDBR SJN,MN MDBR/ SJN/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,MN,,,,,,
38125,NS<[,MT,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH,KL <DT BNJ JFR>L,L MS<JHM,L MS</,,0,prep,,,det,subs,complex,,,qal,wayq,,,L,,,,,,
38191,<LH[,MT,Exodus,17,3,H<LJTNW,W JYM> CM H <M L MJM W JLN H <M <L MCH W J>MR LMH ZH H<LJTNW M MYRJM L HMJT >TJ W >T BNJ W >T MQNJ B YM>,LMH ZH H<LJTNW M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,perf,,,MN,,,,,,
38229,<BR[,MT,Exodus,17,5,<BR,W J>MR JHWH >L MCH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,<BR L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,,0,prep,,,det,subs,complex,,,qal,impv,,,L,,,,,,
38252,HLK[,MT,Exodus,17,5,HLKT,W J>MR JHWH >L MCH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,W HLKT,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
38269,JY>[,MT,Exodus,17,6,JY>W,HNNJ <MD L PNJK CM <L H YWR B XRB W HKJT B YWR W JY>W MMNW MJM W CTH H <M W J<F KN MCH L <JNJ ZQNJ JFR>L,W JY>W MMNW MJM,MJM,MMNW,MN,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,MN,,,,,,
38311,BW>[,MT,Exodus,17,8,JB>,W JB> <MLQ W JLXM <M JFR>L B RPJDM,W JB> <MLQ,<MLQ,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
38328,JY>[,MT,Exodus,17,9,Y>,W J>MR MCH >L JHWC< BXR LNW >NCJM W Y> HLXM B <MLQ MXR >NKJ NYB <L R>C H GB<H W MVH H >LHJM B JDJ,W Y>,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
38362,<LH[,MT,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,R>C/ H GB<H/,,0,vc,,,det,subs,complex,,,qal,perf,,,,,,,,,
38379,NWX[,MT,Exodus,17,11,JNJX,W HJH K >CR JRJM MCH JDW W GBR JFR>L W K >CR JNJX JDW W GBR <MLQ,K >CR JNJX JDW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
38416,BW>[,MT,Exodus,17,12,B>,W JDJ MCH KBDJM W JQXW >BN W JFJMW TXTJW W JCB <LJH W >HRN W XWR TMKW B JDJW M ZH >XD W M ZH >XD W JHJ JDJW >MWNH <D B> H CMC,<D B> H CMC,H CMC,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
38499,JY>[,MT,Exodus,18,1,HWYJ>,W JCM< JTRW KHN MDJN XTN MCH >T KL >CR <FH >LHJM L MCH W L JFR>L <MW KJ HWYJ> JHWH >T JFR>L M MYRJM,KJ HWYJ> JHWH >T JFR>L M MYRJM,JHWH,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,perf,,,MN,,,,,,
38548,BW>[,MT,Exodus,18,5,JB>,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR >CR HW> XNH CM HR H >LHJM,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR,JTRW XTN MCH W BNJW W >CTW,>L MCH >L H MDBR,>L MCH=/ >L H MDBR/,,0,prep + prep,pers,anim,det,nmpr,complex,,,qal,wayq,,,>L,>L,,,,,
38575,BW>[,MT,Exodus,18,6,B>,W J>MR >L MCH >NJ XTNK JTRW B> >LJK W >CTK W CNJ BNJH <MH,>NJ XTNK JTRW B> >LJK,>NJ XTNK JTRW,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,qal,ptca,,,>L,,,,,,
38584,JY>[,MT,Exodus,18,7,JY>,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JB>W H >HLH,W JY> MCH,MCH,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
38602,BW>[,MT,Exodus,18,7,JB>W,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JB>W H >HLH,W JB>W H >HLH,,H >HLH,H >HL/,,1,dir-he,,,det,subs,simple,,,qal,wayq,,,,,,,,,
38703,BW>[,MT,Exodus,18,12,JB>,W JQX JTRW XTN MCH <LH W ZBXJM L >LHJM W JB> >HRN W KL ZQNJ JFR>L L >KL LXM <M XTN MCH L PNJ H >LHJM,W JB> >HRN W KL ZQNJ JFR>L,>HRN W KL ZQNJ JFR>L,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
38789,BW>[,MT,Exodus,18,15,JB>,W J>MR MCH L XTNW KJ JB> >LJ H <M L DRC >LHJM,KJ JB> >LJ H <M,H <M,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
38800,BW>[,MT,Exodus,18,16,B>,KJ JHJH LHM DBR B> >LJ W CPVTJ BJN >JC W BJN R<HW W HWD<TJ >T XQJ H >LHJM W >T TWRTJW,B> >LJ,,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,>L,,,,,,
38869,BW>[,MT,Exodus,18,19,HB>T,<TH CM< B QLJ >J<YK W JHJ >LHJM <MK HJH >TH L <M MWL H >LHJM W HB>T >TH >T H DBRJM >L H >LHJM,W HB>T >TH >T H DBRJM >L H >LHJM,>TH,>L H >LHJM,>L H >LHJM/,,0,prep,,,det,subs,simple,,,hif,perf,,,>L,,,,,,
38893,HLK[,MT,Exodus,18,20,JLKW,W HZHRTH >THM >T H XQJM W >T H TWRT W HWD<T LHM >T H DRK JLKW BH W >T H M<FH >CR J<FWN,JLKW BH,,BH,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
38943,BW>[,MT,Exodus,18,22,JBJ>W,W CPVW >T H <M B KL <T W HJH KL H DBR H GDL JBJ>W >LJK W KL H DBR H QVN JCPVW HM W HQL M <LJK W NF>W >TK,KL H DBR H GDL JBJ>W >LJK,,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,hif,impf,,,>L,,,,,,
38982,BW>[,MT,Exodus,18,23,JB>,>M >T H DBR H ZH T<FH W YWK >LHJM W JKLT <MD W GM KL H <M H ZH <L MQMW JB> B CLWM,W GM KL H <M H ZH <L MQMW JB> B CLWM,GM KL H <M H ZH,<L MQMW,<L MQWM/,,0,prep,,,det,subs,complex,,,qal,impf,,,<L,,,,,,
39033,BW>[,MT,Exodus,18,26,JBJ>WN,W CPVW >T H <M B KL <T >T H DBR H QCH JBJ>WN >L MCH W KL H DBR H QVN JCPWVW HM,>T H DBR H QCH JBJ>WN >L MCH,,>L MCH,>L MCH=/,,0,prep,pers,anim,det,nmpr,simple,,,hif,impf,,,>L,,,,,,
39050,HLK[,MT,Exodus,18,27,JLK,W JCLX MCH >T XTNW W JLK LW >L >RYW,W JLK LW >L >RYW,,>L >RYW,>L >RY/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
39060,JY>[,MT,Exodus,19,1,Y>T,B XDC H CLJCJ L Y>T BNJ JFR>L M >RY MYRJM B JWM H ZH B>W MDBR SJNJ,L Y>T BNJ JFR>L M >RY MYRJM,BNJ JFR>L,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,infc,,,MN,,,,,,
39071,BW>[,MT,Exodus,19,1,B>W,B XDC H CLJCJ L Y>T BNJ JFR>L M >RY MYRJM B JWM H ZH B>W MDBR SJNJ,B XDC H CLJCJ B JWM H ZH B>W MDBR SJNJ,,MDBR SJNJ,MDBR/ SJNJ=/,,0,vc,topo,inanim,det,subs,complex,,,qal,perf,,,,,,,,,
39075,NS<[,MT,Exodus,19,2,JS<W,W JS<W M RPJDJM W JB>W MDBR SJNJ W JXNW B MDBR W JXN CM JFR>L NGD H HR,W JS<W M RPJDJM,,M RPJDJM,MN RPJDJM/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,wayq,,,MN,,,,,,
39079,BW>[,MT,Exodus,19,2,JB>W,W JS<W M RPJDJM W JB>W MDBR SJNJ W JXNW B MDBR W JXN CM JFR>L NGD H HR,W JB>W MDBR SJNJ,,MDBR SJNJ,MDBR/ SJNJ=/,,0,vc,topo,inanim,det,subs,complex,,,qal,wayq,,,,,,,,,
39096,<LH[,MT,Exodus,19,3,<LH,W MCH <LH >L H >LHJM W JQR> >LJW JHWH MN H HR L >MR KH T>MR L BJT J<QB W TGJD L BNJ JFR>L,W MCH <LH >L H >LHJM,MCH,>L H >LHJM,>L H >LHJM/,,0,prep,,,det,subs,simple,,,qal,perf,,,>L,,,,,,
39132,BW>[,MT,Exodus,19,4,>B>,>TM R>JTM >CR <FJTJ L MYRJM W >F> >TKM <L KNPJ NCRJM W >B> >TKM >LJ,W >B> >TKM >LJ,,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,hif,wayq,,,>L,,,,,,
39177,BW>[,MT,Exodus,19,7,JB>,W JB> MCH W JQR> L ZQNJ H <M W JFM L PNJHM >T KL H DBRJM H >LH >CR YWHW JHWH,W JB> MCH,MCH,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
39212,CWB[,MT,Exodus,19,8,JCB,W J<NW KL H <M JXDW W J>MRW KL >CR DBR JHWH N<FH W JCB MCH >T DBRJ H <M >L JHWH,W JCB MCH >T DBRJ H <M >L JHWH,MCH,>L JHWH,>L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,hif,wayq,,,>L,,,,,,
39227,BW>[,MT,Exodus,19,9,B>,W J>MR JHWH >L MCH HNH >NKJ B> >LJK B <B H <NN B <BWR JCM< H <M B DBRJ <MK W GM BK J>MJNW L <WLM W JGD MCH >T DBRJ H <M >L JHWH,HNH >NKJ B> >LJK B <B H <NN,>NKJ,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,qal,ptca,,,>L,,,,,,
39261,HLK[,MT,Exodus,19,10,LK,W J>MR JHWH >L MCH LK >L H <M W QDCTM H JWM W MXR W KBSW FMLTM,LK >L H <M,,>L H <M,>L H <M/,,0,prep,,,det,subs,simple,,,qal,impv,,,>L,,,,,,
39288,JRD[,MT,Exodus,19,11,JRD,W HJW NKNJM L JWM H CLJCJ KJ B JWM H CLJCJ JRD JHWH L <JNJ KL H <M <L HR SJNJ,KJ B JWM H CLJCJ JRD JHWH L <JNJ KL H <M <L HR SJNJ,JHWH,<L HR SJNJ,<L HR/ SJNJ=/,,0,prep,topo,inanim,det,subs,complex,,,qal,impf,,,<L,,,,,,
39308,<LH[,MT,Exodus,19,12,<LWT,W HGBLT >T H <M SBJB L >MR HCMRW LKM <LWT B HR W NG< B QYHW KL H NG< B HR MWT JWMT,<LWT B HR,,B HR,B H HR/,,0,prep,,,det,subs,simple,,,qal,infc,,,B,,,,,,
39345,<LH[,MT,Exodus,19,13,J<LW,L> TG< BW JD KJ SQWL JSQL >W JRH JJRH >M BHMH >M >JC L> JXJH B MCK H JBL HMH J<LW B HR,HMH J<LW B HR,HMH,B HR,B H HR/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
39350,JRD[,MT,Exodus,19,14,JRD,W JRD MCH MN H HR >L H <M W JQDC >T H <M W JKBSW FMLTM,W JRD MCH MN H HR >L H <M,MCH,MN H HR,MN H HR/,,0,prep,,,det,subs,simple,,,qal,wayq,,,MN,,,,,,
39350,JRD[,MT,Exodus,19,14,JRD,W JRD MCH MN H HR >L H <M W JQDC >T H <M W JKBSW FMLTM,W JRD MCH MN H HR >L H <M,MCH,>L H <M,>L H <M/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
39377,NGC[,MT,Exodus,19,15,TGCW,W J>MR >L H <M HJW NKNJM L CLCT JMJM >L TGCW >L >CH,>L TGCW >L >CH,,>L >CH,>L >CH/,,0,prep,,,det,subs,simple,,,qal,impf,,,>L,,,,,,
39417,JY>[,MT,Exodus,19,17,JWY>,W JWY> MCH >T H <M L QR>T H >LHJM MN H MXNH W JTJYBW B TXTJT H HR,W JWY> MCH >T H <M MN H MXNH,MCH,MN H MXNH,MN H MXNH/,,0,prep,,,det,subs,simple,,,hif,wayq,,,MN,,,,,,
39443,JRD[,MT,Exodus,19,18,JRD,W HR SJNJ <CN KLW M PNJ >CR JRD <LJW JHWH B >C W J<L <CNW K <CN H KBCN W JXRD KL H HR M>D,M PNJ >CR JRD <LJW JHWH B >C,JHWH,<LJW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,<L,,,,,,
39450,<LH[,MT,Exodus,19,18,J<L,W HR SJNJ <CN KLW M PNJ >CR JRD <LJW JHWH B >C W J<L <CNW K <CN H KBCN W JXRD KL H HR M>D,W J<L <CNW K <CN H KBCN,<CNW,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
39467,HLK[,MT,Exodus,19,19,HWLK,W JHJ QWL H CWPR HWLK W XZQ M>D MCH JDBR W H >LHJM J<NNW B QWL,QWL H CWPR HWLK,QWL H CWPR,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
39480,JRD[,MT,Exodus,19,20,JRD,W JRD JHWH <L HR SJNJ >L R>C H HR W JQR> JHWH L MCH >L R>C H HR W J<L MCH,W JRD JHWH <L HR SJNJ >L R>C H HR,JHWH,<L HR SJNJ,<L HR/ SJNJ=/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,<L,,,,,,
39480,JRD[,MT,Exodus,19,20,JRD,W JRD JHWH <L HR SJNJ >L R>C H HR W JQR> JHWH L MCH >L R>C H HR W J<L MCH,W JRD JHWH <L HR SJNJ >L R>C H HR,JHWH,>L R>C H HR,>L R>C/ H HR/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
39499,<LH[,MT,Exodus,19,20,J<L,W JRD JHWH <L HR SJNJ >L R>C H HR W JQR> JHWH L MCH >L R>C H HR W J<L MCH,W J<L MCH,MCH,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
39506,JRD[,MT,Exodus,19,21,RD,W J>MR JHWH >L MCH RD H<D B <M PN JHRSW >L JHWH L R>WT W NPL MMNW RB,RD,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
39518,NPL[,MT,Exodus,19,21,NPL,W J>MR JHWH >L MCH RD H<D B <M PN JHRSW >L JHWH L R>WT W NPL MMNW RB,W NPL MMNW RB,RB,MMNW,MN,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,MN,,,,,,
39526,NGC[,MT,Exodus,19,22,NGCJM,W GM H KHNJM H NGCJM >L JHWH JTQDCW PN JPRY BHM JHWH,H NGCJM >L JHWH,,>L JHWH,>L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,nif,ptca,,,>L,,,,,,
39544,<LH[,MT,Exodus,19,23,<LT,W J>MR MCH >L JHWH L> JWKL H <M L <LT >L HR SJNJ KJ >TH H<DTH BNW L >MR HGBL >T H HR W QDCTW,L <LT >L HR SJNJ,,>L HR SJNJ,>L HR/ SJNJ=/,,0,prep,topo,inanim,det,subs,complex,,,qal,infc,,,>L,,,,,,
39564,HLK[,MT,Exodus,19,24,LK,W J>MR >LJW JHWH LK RD W <LJT >TH W >HRN <MK W H KHNJM W H <M >L JHRSW L <LT >L JHWH PN JPRY BM,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
39565,JRD[,MT,Exodus,19,24,RD,W J>MR >LJW JHWH LK RD W <LJT >TH W >HRN <MK W H KHNJM W H <M >L JHRSW L <LT >L JHWH PN JPRY BM,RD,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
39567,<LH[,MT,Exodus,19,24,<LJT,W J>MR >LJW JHWH LK RD W <LJT >TH W >HRN <MK W H KHNJM W H <M >L JHRSW L <LT >L JHWH PN JPRY BM,W <LJT >TH W >HRN <MK,>TH W >HRN <MK,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
39581,<LH[,MT,Exodus,19,24,<LT,W J>MR >LJW JHWH LK RD W <LJT >TH W >HRN <MK W H KHNJM W H <M >L JHRSW L <LT >L JHWH PN JPRY BM,L <LT >L JHWH,,>L JHWH,>L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,qal,infc,,,>L,,,,,,
39588,JRD[,MT,Exodus,19,25,JRD,W JRD MCH >L H <M W J>MR >LHM,W JRD MCH >L H <M,MCH,>L H <M,>L H <M/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
39611,JY>[,MT,Exodus,20,2,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,MN,,,,,
39773,NWX[,MT,Exodus,20,11,JNX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JM W >T KL >CR BM W JNX B JWM H CBJ<J <L KN BRK JHWH >T JWM H CBT W JQDCHW,W JNX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
39901,BW>[,MT,Exodus,20,20,B>,W J>MR MCH >L H <M >L TJR>W KJ L B <BWR NSWT >TKM B> H >LHJM W B <BWR THJH JR>TW <L PNJKM L BLTJ TXV>W,KJ B> H >LHJM,H >LHJM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
39922,NGC[,MT,Exodus,20,21,NGC,W J<MD H <M M RXQ W MCH NGC >L H <RPL >CR CM H >LHJM,W MCH NGC >L H <RPL,MCH,>L H <RPL,>L H <RPL/,,0,prep,,,det,subs,simple,,,nif,perf,,,>L,,,,,,
39984,BW>[,MT,Exodus,20,24,>BW>,MZBX >DMH T<FH LJ W ZBXT <LJW >T <LTJK W >T CLMJK >T Y>NK W >T BQRK B KL H MQWM >CR >ZKJR >T CMJ >BW> >LJK W BRKTJK,B KL H MQWM >BW> >LJK,,B KL H MQWM,B KL/ H MQWM/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
39984,BW>[,MT,Exodus,20,24,>BW>,MZBX >DMH T<FH LJ W ZBXT <LJW >T <LTJK W >T CLMJK >T Y>NK W >T BQRK B KL H MQWM >CR >ZKJR >T CMJ >BW> >LJK W BRKTJK,B KL H MQWM >BW> >LJK,,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
40006,<LH[,MT,Exodus,20,26,T<LH,W L> T<LH B M<LT <L MZBXJ >CR L> TGLH <RWTK <LJW,W L> T<LH B M<LT <L MZBXJ,,B M<LT,B M<LH=/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
40006,<LH[,MT,Exodus,20,26,T<LH,W L> T<LH B M<LT <L MZBXJ >CR L> TGLH <RWTK <LJW,W L> T<LH B M<LT <L MZBXJ,,<L MZBXJ,<L MZBX/,,0,prep,,,det,subs,complex,,,qal,impf,,,<L,,,,,,
40013,GLH[,MT,Exodus,20,26,TGLH,W L> T<LH B M<LT <L MZBXJ >CR L> TGLH <RWTK <LJW,>CR L> TGLH <RWTK <LJW,<RWTK,<LJW,<L,,0,prep,prsf,,det,prsf,simple,,,nif,impf,,,<L,,,,,,
40035,JY>[,MT,Exodus,21,2,JY>,KJ TQNH <BD <BRJ CC CNJM J<BD W B CB<T JY> L XPCJ XNM,W B CB<T JY> L XPCJ XNM,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40043,BW>[,MT,Exodus,21,3,JB>,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,>M B GPW JB>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40046,JY>[,MT,Exodus,21,3,JY>,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,B GPW JY>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40052,JY>[,MT,Exodus,21,3,JY>H,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,W JY>H >CTW <MW,>CTW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
40075,JY>[,MT,Exodus,21,4,JY>,>M >DNJW JTN LW >CH W JLDH LW BNJM >W BNWT H >CH W JLDJH THJH L >DNJH W HW> JY> B GPW,W HW> JY> B GPW,HW>,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40093,JY>[,MT,Exodus,21,5,>Y>,W >M >MR J>MR H <BD >HBTJ >T >DNJ >T >CTJ W >T BNJ L> >Y> XPCJ,L> >Y> XPCJ,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40096,NGC[,MT,Exodus,21,6,HGJCW,W HGJCW >DNJW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DNJW >T >ZNW B MRY< W <BDW L <LM,W HGJCW >DNJW >L H >LHJM,>DNJW,>L H >LHJM,>L H >LHJM/,,0,prep,,,det,subs,simple,,,hif,perf,,,>L,,,,,,
40102,NGC[,MT,Exodus,21,6,HGJCW,W HGJCW >DNJW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DNJW >T >ZNW B MRY< W <BDW L <LM,W HGJCW >L H DLT >W >L H MZWZH,,>L H DLT >W >L H MZWZH,>L H DLT/ >W >L H MZWZH/,,0,prep + prep,,,det,subs,complex,,,hif,perf,,,>L,>L,,,,,
40131,JY>[,MT,Exodus,21,7,TY>,W KJ JMKR >JC >T BTW L >MH L> TY> K Y>T H <BDJM,L> TY>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
40133,JY>[,MT,Exodus,21,7,Y>T,W KJ JMKR >JC >T BTW L >MH L> TY> K Y>T H <BDJM,K Y>T H <BDJM,H <BDJM,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
